Dependency=Geometry Building Type RECS to ACS	Dependency=Location EPW	Option=<1940	Option=1940-59s	Option=1960-79s	Option=1980-99s	Option=2000-09s	Option=2010s	Count
10 to 19 Unit	USA_MN_Duluth.Intl.AP.727450_TMY3.epw	0.1443363	0.072075866	0.333943364	0.325423984	0.119649085	0.004571401	4305.185486
10 to 19 Unit	USA_MN_International.Falls.Intl.AP.727470_TMY3.epw	0.070331582	0.064767045	0.260157692	0.377676161	0.190542903	0.036524617	793.1735737
10 to 19 Unit	USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3.epw	0.15496166	0.12935387	0.419172208	0.225748177	0.062377042	0.008387043	51985.40523
10 to 19 Unit	USA_MN_Rochester.Intl.AP.726440_TMY3.epw	0.058936074	0.090675375	0.367790977	0.371290916	0.106968783	0.004337876	3356.859774
10 to 19 Unit	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	0.040365215	0.043985762	0.310009503	0.501017346	0.090793656	0.013828518	9627.782775
10 to 19 Unit	USA_MO_Columbia.Rgnl.AP.724450_TMY3.epw	0.033778884	0.034832922	0.273903396	0.388820307	0.228588597	0.040075893	7149.731149
10 to 19 Unit	USA_MO_Kansas.City.Intl.AP.724460_TMY3.epw	0.038261721	0.065452708	0.327462572	0.377580038	0.170575493	0.020667468	35558.82322
10 to 19 Unit	USA_MO_Springfield.Rgnl.AP.724400_TMY3.epw	0.014091826	0.020639508	0.142647027	0.496203601	0.298270135	0.028147903	19029.01473
10 to 19 Unit	USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.epw	0.069028203	0.076869152	0.349554702	0.374673971	0.112265716	0.017608257	38364.85949
10 to 19 Unit	USA_MS_Jackson.Intl.AP.722350_TMY3.epw	0.009669614	0.034295643	0.389878956	0.404184874	0.140808835	0.021162078	8007.388842
10 to 19 Unit	USA_MS_Meridian-Key.Field.722340_TMY3.epw	0.015887714	0.078408064	0.195284271	0.378305343	0.252658298	0.079456309	2926.906983
10 to 19 Unit	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	0.146826423	0.056150572	0.260418094	0.290679191	0.174763791	0.071161929	1272.406261
10 to 19 Unit	USA_MT_Cut.Bank.Muni.AP.727796_TMY3.epw	0.047824598	0.108226992	0.479173674	0.34663651	0.018138226	0	282.2231449
10 to 19 Unit	USA_MT_Glasgow.Intl.AP.727680_TMY3.epw	0.094419694	0.232941159	0.410094829	0.125701801	0.118028329	0.018814188	226.4934025
10 to 19 Unit	USA_MT_Great.Falls.Intl.AP.727750_TMY3.epw	0.131581451	0.122488766	0.515669734	0.138125088	0.054287481	0.03784748	1356.934303
10 to 19 Unit	USA_MT_Helena.Rgnl.AP.727720_TMY3.epw	0.156102463	0.187902902	0.205514498	0.192339179	0.21201784	0.046123118	2395.188286
10 to 19 Unit	USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.epw	0.126562674	0.092482569	0.146616104	0.362848911	0.261785912	0.00970383	653.859216
10 to 19 Unit	USA_MT_Lewistown.Muni.AP.726776_TMY3.epw	0.191728528	0.073831757	0.621866104	0.043640583	0.022287975	0.046645053	380.116208
10 to 19 Unit	USA_MT_Miles.City.Muni.AP.742300_TMY3.epw	0.133785336	0.232150648	0.318654355	0.202356904	0.079457259	0.033595499	280.5798367
10 to 19 Unit	USA_MT_Missoula.Intl.AP.727730_TMY3.epw	0.136914924	0.029091205	0.208185845	0.305626725	0.302501318	0.017679984	2201.890714
10 to 19 Unit	USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw	0.07232533	0.036106128	0.140061913	0.37708359	0.288917903	0.085505137	4584.976765
10 to 19 Unit	USA_NC_Cape.Hatteras.723040_TMY3.epw	0.024894827	0.022290864	0.2673465	0.444384553	0.181810756	0.0592725	474.5942384
10 to 19 Unit	USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw	0.010665964	0.022979475	0.156733952	0.526637142	0.246005464	0.036978003	46516.99494
10 to 19 Unit	USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw	0.016755002	0.037446475	0.249945503	0.475395588	0.200971691	0.019485741	33088.6336
10 to 19 Unit	USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw	0.011921324	0.025127398	0.149277241	0.489425649	0.271468015	0.052780373	54543.34949
10 to 19 Unit	USA_NC_Wilmington.Intl.AP.723013_TMY3.epw	0.005323202	0.022870103	0.106329437	0.479755655	0.33712365	0.048597954	22823.12834
10 to 19 Unit	USA_ND_Bismarck.Muni.AP.727640_TMY3.epw	0.027305753	0.01958728	0.432533716	0.435960185	0.069598204	0.015014862	3370.488771
10 to 19 Unit	USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.epw	0.042507431	0.077680552	0.331230956	0.42054375	0.102007413	0.026029897	13759.1988
10 to 19 Unit	USA_ND_Minot.Intl.AP.727676_TMY3.epw	0.047242261	0.047085379	0.396746399	0.329734164	0.059519481	0.119672316	3149.09165
10 to 19 Unit	USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.epw	0.06342283	0.095603139	0.355696793	0.302313136	0.164006397	0.018957705	2320.011987
10 to 19 Unit	USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.epw	0.052456134	0.03412214	0.446571927	0.355381214	0.111413179	5.54E-05	1438.894864
10 to 19 Unit	USA_NE_North.Platte.Rgnl.AP.725620_TMY3.epw	0.079296081	0.045215612	0.208305815	0.493531097	0.155136634	0.018514761	786.0619991
10 to 19 Unit	USA_NE_Omaha-Eppley.Airfield.725500_TMY3.epw	0.065094284	0.072229504	0.315639138	0.368023021	0.153346326	0.025667727	32302.14908
10 to 19 Unit	USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.epw	0.17379171	0.156874637	0.202519565	0.359595166	0.100226342	0.00699258	1022.264393
10 to 19 Unit	USA_NH_Concord.Muni.AP.726050_TMY3.epw	0.151450049	0.049145328	0.366069857	0.347645912	0.069560781	0.016128072	14279.05365
10 to 19 Unit	USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw	0.068124943	0.089843936	0.392124371	0.336401654	0.09439513	0.019109965	12990.94579
10 to 19 Unit	USA_NJ_Newark.Intl.AP.725020_TMY3.epw	0.260183777	0.164241648	0.27956219	0.212800208	0.068797472	0.014414704	165120.1833
10 to 19 Unit	USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw	0.013344887	0.058135371	0.361589472	0.40432346	0.14999939	0.012607421	16455.38979
10 to 19 Unit	USA_NM_Tucumcari.AP.723676_TMY3.epw	0.003677764	0.057972636	0.335347181	0.432352345	0.132617054	0.03803302	681.2646517
10 to 19 Unit	USA_NV_Elko.Muni.AP.725825_TMY3.epw	0	0.089262399	0.422369626	0.224550519	0.164801175	0.099016281	241.6896566
10 to 19 Unit	USA_NV_Ely-Yelland.Field.724860_TMY3.epw	0	0.19643463	0.429433008	0.317295183	0.056837179	0	14.99596314
10 to 19 Unit	USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw	0.00247983	0.030856968	0.22705672	0.494386135	0.222010912	0.023209435	43050.20054
10 to 19 Unit	USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.epw	0.012711448	0.047927593	0.346907269	0.378701721	0.188174802	0.025577166	9502.666787
10 to 19 Unit	USA_NV_Tonopah.AP.724855_TMY3.epw	0.076001128	0.03971564	0.49660516	0.291555745	0.066875049	0.029247278	213.1011051
10 to 19 Unit	USA_NV_Winnemucca.Muni.AP.725830_TMY3.epw	0.012353863	0.02063552	0.020711066	0.76551298	0.176785979	0.004000592	33.89904717
10 to 19 Unit	USA_NY_Albany.County.AP.725180_TMY3.epw	0.156846555	0.10830534	0.388400886	0.223374843	0.092396275	0.030676102	17177.64059
10 to 19 Unit	USA_NY_Binghamton-Edwin.A.Link.Field.725150_TMY3.epw	0.225699773	0.13147787	0.347510268	0.241237359	0.032197388	0.021877342	6131.766262
10 to 19 Unit	USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.epw	0.213141743	0.116488612	0.41517085	0.191242908	0.042901152	0.021054735	10899.39124
10 to 19 Unit	USA_NY_Massena.AP.726223_TMY3.epw	0.237237456	0.078091613	0.269291909	0.379827262	0.03555176	0	883.3028983
10 to 19 Unit	USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.epw	0.456170878	0.201684549	0.16886831	0.091352696	0.070534917	0.01138865	179610.2589
10 to 19 Unit	USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.epw	0.161729663	0.108190632	0.442544102	0.213852127	0.068472858	0.00521062	10386.70188
10 to 19 Unit	USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3.epw	0.169301236	0.128965637	0.425093703	0.215126165	0.055723307	0.005789953	12001.25311
10 to 19 Unit	USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.epw	0.061603273	0.063858906	0.417970211	0.3071064	0.135903385	0.013557825	15201.56248
10 to 19 Unit	USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.epw	0.144869325	0.153760622	0.391580392	0.245326851	0.057499091	0.006963719	36768.95263
10 to 19 Unit	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	0.046388108	0.064693565	0.324885799	0.372497666	0.143237375	0.048297487	34469.57989
10 to 19 Unit	USA_OH_Dayton.Intl.AP.724290_TMY3.epw	0.048344247	0.072055852	0.408636107	0.326409709	0.128489022	0.016065062	19514.46143
10 to 19 Unit	USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3.epw	0.063289917	0.109643314	0.458841865	0.202785419	0.159661768	0.005777717	2458.38544
10 to 19 Unit	USA_OH_Toledo.Express.AP.725360_TMY3.epw	0.055545214	0.080093607	0.424678823	0.312557783	0.119285469	0.007839104	15514.45143
10 to 19 Unit	USA_OH_Youngstown.Rgnl.AP.725250_TMY3.epw	0.061213448	0.098921968	0.534741568	0.25902105	0.039909915	0.00619205	6583.90874
10 to 19 Unit	USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw	0.022082405	0.040308167	0.277996679	0.407323401	0.203181735	0.049107613	23936.15247
10 to 19 Unit	USA_OK_Tulsa.Intl.AP.723560_TMY3.epw	0.024449762	0.028129178	0.354653254	0.404827917	0.136177455	0.051762434	20460.2739
10 to 19 Unit	USA_OR_Astoria.Rgnl.AP.727910_TMY3.epw	0.27969813	0.03857729	0.302139441	0.283311768	0.09179353	0.004479842	925.1414871
10 to 19 Unit	USA_OR_Burns.Muni.AP.726830_TMY3.epw	0.14125087	0.245344858	0.201579194	0.339327511	0.072447807	4.98E-05	253.528386
10 to 19 Unit	USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.epw	0.03229878	0.052535492	0.397685209	0.343674645	0.150360855	0.02344502	4555.969667
10 to 19 Unit	USA_OR_Medford-Rogue.Valley.Intl.AP.725970_TMY3.epw	0.088360584	0.078523499	0.323106889	0.290251936	0.19955097	0.020206122	2407.236495
10 to 19 Unit	USA_OR_North.Bend.Muni.AP.726917_TMY3.epw	0.148834438	0.050775346	0.327340841	0.315395482	0.140320838	0.017333056	1563.559453
10 to 19 Unit	USA_OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880_TMY3.epw	0.066503093	0.047526555	0.439777866	0.184655356	0.240016307	0.021520822	5317.044511
10 to 19 Unit	USA_OR_Portland.Intl.AP.726980_TMY3.epw	0.072477025	0.066936982	0.296207846	0.373990433	0.164881678	0.025506036	41808.01354
10 to 19 Unit	USA_OR_Redmond-Roberts.Field.726835_TMY3.epw	0.090151667	0.134390707	0.094430263	0.416890892	0.237456045	0.026680426	1165.076738
10 to 19 Unit	USA_OR_Salem-McNary.Field.726940_TMY3.epw	0.054421326	0.071258575	0.367038217	0.341841302	0.142452767	0.022987813	9069.521064
10 to 19 Unit	USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3.epw	0.072475526	0.101556066	0.456809582	0.248342137	0.099635611	0.021181079	25183.80475
10 to 19 Unit	USA_PA_Bradford.Rgnl.AP.725266_TMY3.epw	0.269206327	0.183418003	0.297480227	0.171741667	0.061530189	0.016623586	2035.70818
10 to 19 Unit	USA_PA_Erie.Intl.AP.725260_TMY3.epw	0.124433841	0.090619377	0.415040724	0.264962105	0.07923649	0.025707463	3461.82848
10 to 19 Unit	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	0.118086659	0.114107825	0.359113499	0.261239852	0.107043964	0.040408201	17473.04986
10 to 19 Unit	USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw	0.088504597	0.13759993	0.443664143	0.231886225	0.084571795	0.013773311	59451.67505
10 to 19 Unit	USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	0.119789281	0.148376847	0.376093806	0.262994247	0.084872804	0.007873015	34124.25052
10 to 19 Unit	USA_PA_Wilkes-Barre-Scranton.Intl.AP.725130_TMY3.epw	0.204545309	0.087890797	0.418188705	0.179623491	0.090298005	0.019453693	4873.788664
10 to 19 Unit	USA_PA_Williamsport.Rgnl.AP.725140_TMY3.epw	0.180560526	0.078571629	0.37120578	0.231958211	0.112845135	0.02485872	6024.349176
10 to 19 Unit	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	0.163225718	0.111586051	0.396964667	0.253930567	0.066248253	0.008044743	25120.03697
10 to 19 Unit	USA_SC_Charleston.Intl.AP.722080_TMY3.epw	0.030521741	0.030254205	0.192437213	0.339336044	0.371122705	0.036328093	13428.83291
10 to 19 Unit	USA_SC_Columbia.Metro.AP.723100_TMY3.epw	0.029510682	0.016973828	0.233087098	0.430674308	0.231934984	0.0578191	13224.88768
10 to 19 Unit	USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw	0.02000991	0.018851107	0.214269899	0.46897981	0.250245352	0.027643921	15968.61193
10 to 19 Unit	USA_SD_Huron.Rgnl.AP.726540_TMY3.epw	0.114447264	0.105450054	0.342578929	0.328304514	0.046056575	0.063162664	2406.084143
10 to 19 Unit	USA_SD_Pierre.Muni.AP.726686_TMY3.epw	0.06415417	0.030037837	0.323303454	0.385409092	0.13778961	0.059305837	779.4724612
10 to 19 Unit	USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.epw	0.015207173	0.144450387	0.229181964	0.213570108	0.286067533	0.111522837	2673.414219
10 to 19 Unit	USA_SD_Sioux.Falls-Foss.Field.726510_TMY3.epw	0.049052759	0.07676588	0.314895854	0.380839718	0.140652437	0.037793352	8627.826402
10 to 19 Unit	USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw	0.025982257	0.057047037	0.374848292	0.334743371	0.176097814	0.031281229	10457.68016
10 to 19 Unit	USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw	0.031556542	0.062717045	0.305699623	0.379483759	0.174883199	0.045659832	10832.45169
10 to 19 Unit	USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw	0.029420156	0.063246513	0.329358424	0.389629541	0.144247176	0.04409819	15521.32124
10 to 19 Unit	USA_TN_Memphis.Intl.AP.723340_TMY3.epw	0.041562526	0.079150137	0.238157066	0.372059718	0.226217856	0.042852697	25851.48347
10 to 19 Unit	USA_TN_Nashville.Intl.AP.723270_TMY3.epw	0.014458967	0.050134564	0.277167149	0.40523417	0.212471908	0.040533242	43769.58043
10 to 19 Unit	USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw	0.005959435	0.047334449	0.425769365	0.365829135	0.151765493	0.003342122	2668.239796
10 to 19 Unit	USA_TX_Amarillo.Intl.AP.723630_TMY3.epw	0.004456514	0.105812933	0.262955865	0.412815632	0.152031598	0.061927458	4198.007604
10 to 19 Unit	USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw	0.004920643	0.016845646	0.192298058	0.450341564	0.297231659	0.03836243	53783.0191
10 to 19 Unit	USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3.epw	0.01212582	0.029336955	0.215919389	0.37880131	0.32379426	0.040022266	7183.183701
10 to 19 Unit	USA_TX_Corpus.Christi.Intl.AP.722510_TMY3.epw	0.009473265	0.070719172	0.270209918	0.330751229	0.281668183	0.037178233	8054.980406
10 to 19 Unit	USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw	0.008880188	0.031401818	0.257488248	0.493414455	0.178879508	0.029935782	176789.8201
10 to 19 Unit	USA_TX_El.Paso.Intl.AP.722700_TMY3.epw	0.03141506	0.15007061	0.377933685	0.287394981	0.115556783	0.037628881	14895.54876
10 to 19 Unit	USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3.epw	0.008987323	0.027370457	0.359399861	0.356244093	0.211506713	0.036491553	184889.517
10 to 19 Unit	USA_TX_Lubbock.Intl.AP.722670_TMY3.epw	0.015208712	0.030882381	0.341669617	0.33742897	0.233806029	0.041004291	5973.250511
10 to 19 Unit	USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3.epw	0.008079164	0.019159446	0.216513468	0.452028205	0.251407699	0.052812018	4639.768579
10 to 19 Unit	USA_TX_Midland.Intl.AP.722650_TMY3.epw	0.007370964	0.039358601	0.334271704	0.469303876	0.059042836	0.090652018	7258.030567
10 to 19 Unit	USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw	0.007489884	0.057909244	0.285651532	0.376706163	0.167911195	0.104331982	6374.903463
10 to 19 Unit	USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw	0.007223708	0.053371674	0.443641297	0.404568104	0.01778366	0.073411557	2403.168362
10 to 19 Unit	USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw	0.007484134	0.027359565	0.23422767	0.388572357	0.270051651	0.072304622	48315.06623
10 to 19 Unit	USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw	0.033167998	0.059369191	0.258797445	0.489034851	0.136653612	0.022976903	1405.401578
10 to 19 Unit	USA_TX_Waco.Rgnl.AP.722560_TMY3.epw	0.012651792	0.031290569	0.388484147	0.408796446	0.125242848	0.033534198	9320.092973
10 to 19 Unit	USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw	0.047855827	0.021407158	0.356151591	0.321205641	0.17936904	0.074010743	4037.058283
10 to 19 Unit	USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw	0.002024684	0.049491508	0.198144867	0.409134611	0.30433348	0.036870851	1502.219271
10 to 19 Unit	USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw	0.029695145	0.040678609	0.283981864	0.384655292	0.203363527	0.057625563	38307.58805
10 to 19 Unit	USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw	0.046105602	0.053266155	0.374168996	0.294494827	0.209027032	0.022937387	5998.766071
10 to 19 Unit	USA_VA_Norfolk.Intl.AP.723080_TMY3.epw	0.033180313	0.05438735	0.241852915	0.398108849	0.226861201	0.045609372	32943.36608
10 to 19 Unit	USA_VA_Richmond.Intl.AP.724010_TMY3.epw	0.065610394	0.0559949	0.272583364	0.39892116	0.173418128	0.033472055	29574.62456
10 to 19 Unit	USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw	0.041408945	0.099428822	0.4070269	0.36911046	0.074385827	0.008639046	14967.16654
10 to 19 Unit	USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw	0.03953207	0.108356373	0.32006576	0.392250755	0.126179694	0.013615349	139193.4642
10 to 19 Unit	USA_VT_Burlington.Intl.AP.726170_TMY3.epw	0.326731933	0.088083579	0.173427684	0.305652794	0.071475698	0.034628312	4574.218238
10 to 19 Unit	USA_WA_Olympia.AP.727920_TMY3.epw	0.06015617	0.045068655	0.264436642	0.387377193	0.186962505	0.055998835	6781.239458
10 to 19 Unit	USA_WA_Quillayute.State.AP.727970_TMY3.epw	0.08874484	0.075855901	0.304717083	0.368574215	0.160234896	0.001873065	3717.191877
10 to 19 Unit	USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3.epw	0.065854113	0.067153228	0.309081244	0.429734557	0.118762821	0.009414037	94891.50321
10 to 19 Unit	USA_WA_Spokane.Intl.AP.727850_TMY3.epw	0.069447473	0.042489624	0.245729908	0.342781496	0.239695589	0.059855909	14513.08755
10 to 19 Unit	USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY3.epw	0.090086433	0.158088353	0.307234554	0.306896959	0.089352323	0.048341378	4140.316352
10 to 19 Unit	USA_WI_Eau.Claire.County.AP.726435_TMY3.epw	0.061410244	0.062014104	0.331325134	0.359402362	0.167615419	0.018232737	5708.563893
10 to 19 Unit	USA_WI_Green.Bay-Austin.Straubel.Intl.AP.726450_TMY3.epw	0.041014076	0.044389759	0.258983872	0.395374491	0.224299871	0.035937932	18187.04526
10 to 19 Unit	USA_WI_La.Crosse.Muni.AP.726430_TMY3.epw	0.036037833	0.040756663	0.311157351	0.413366619	0.178580717	0.020100816	4259.166854
10 to 19 Unit	USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3.epw	0.052672142	0.075619682	0.318984175	0.36886519	0.164502957	0.019355853	20318.53368
10 to 19 Unit	USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3.epw	0.116126375	0.11459778	0.339704916	0.324846592	0.097213107	0.00751123	31819.9415
10 to 19 Unit	USA_WV_Charleston-Yeager.AP.724140_TMY3.epw	0.065782358	0.162443003	0.321068416	0.37437773	0.056721613	0.01960688	4086.076234
10 to 19 Unit	USA_WV_Elkins-Randolph.County.AP.724170_TMY3.epw	0.048754759	0.104846826	0.235299881	0.448866406	0.141390037	0.02084209	4863.810269
10 to 19 Unit	USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.epw	0.086681603	0.154441534	0.336323868	0.289539021	0.112021264	0.020992709	4799.564129
10 to 19 Unit	USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3.epw	0.03035029	0.001339068	0.487533113	0.209258047	0.128520942	0.14299854	869.4467859
10 to 19 Unit	USA_WY_Cheyenne.Muni.AP.725640_TMY3.epw	0.044856899	0.03250198	0.234617795	0.277328285	0.304325007	0.106370034	2100.636599
10 to 19 Unit	USA_WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744_TMY3.epw	0.01441847	0.019815577	0.214698834	0.342799567	0.249588971	0.158678582	731.1785041
10 to 19 Unit	USA_WY_Lander-Hunt.Field.725760_TMY3.epw	0.009676797	0.109874628	0.272918034	0.428243849	0.145937982	0.033348709	317.2571942
10 to 19 Unit	USA_WY_Sheridan.County.AP.726660_TMY3.epw	0.009460349	0.064083194	0.247479807	0.393814661	0.185200648	0.099961341	1102.006256
2 Unit	USA_AL_Birmingham.Muni.AP.722280_TMY3.epw	0.063667002	0.200968159	0.424946231	0.223562345	0.070873209	0.015983054	10056.48092
2 Unit	USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw	0.024148324	0.153970321	0.401640972	0.29832455	0.095968444	0.025947388	8898.789238
2 Unit	USA_AL_Mobile-Rgnl.AP.722230_TMY3.epw	0.034682606	0.151816054	0.315305945	0.298302878	0.179075492	0.020817026	13621.07505
2 Unit	USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw	0.063971919	0.151505078	0.379992341	0.283772237	0.09684019	0.023918235	7631.956874
2 Unit	USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw	0.025914952	0.070898664	0.308876383	0.3982852	0.165541155	0.030483647	10214.03423
2 Unit	USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw	0.040827066	0.097587505	0.339905615	0.335302163	0.15401617	0.03236148	13262.33604
2 Unit	USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw	0.064971972	0.11793239	0.225020951	0.385483281	0.186509568	0.020081837	2114.230491
2 Unit	USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw	0.032532044	0.129774879	0.356819316	0.338929487	0.130735217	0.011209056	16576.4865
2 Unit	USA_AZ_Prescott-Love.Field.723723_TMY3.epw	0.03416251	0.019427679	0.178678987	0.479329552	0.280299287	0.008101986	3554.152203
2 Unit	USA_AZ_Tucson.Intl.AP.722740_TMY3.epw	0.107373053	0.237715374	0.341928628	0.196992826	0.10384603	0.012144088	8449.114521
2 Unit	USA_CA_Arcata.AP.725945_TMY3.epw	0.114177678	0.145553911	0.313381227	0.337358392	0.076140281	0.01338851	5389.672218
2 Unit	USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw	0.06388721	0.188110116	0.368393677	0.217076386	0.136051331	0.02648128	9286.006893
2 Unit	USA_CA_Barstow.Daggett.AP.723815_TMY3.epw	0.041899999	0.142212515	0.334072461	0.321267778	0.150071906	0.010475341	12385.56902
2 Unit	USA_CA_Fresno.Air.Terminal.723890_TMY3.epw	0.052993791	0.169001235	0.323457644	0.355727903	0.09171243	0.007106998	15892.56417
2 Unit	USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw	0.12011976	0.255100845	0.357862868	0.211266234	0.045325658	0.010324636	51433.15996
2 Unit	USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw	0.309605527	0.27623863	0.248924088	0.131559118	0.029316683	0.004355953	56548.10051
2 Unit	USA_CA_Sacramento.Exec.AP.724830_TMY3.epw	0.096891587	0.164525235	0.413413364	0.247810689	0.069758257	0.007600868	29309.20653
2 Unit	USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw	0.072316539	0.182072766	0.409248995	0.275859934	0.050607817	0.009893949	24501.49197
2 Unit	USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw	0.350826767	0.209055255	0.252596136	0.143858384	0.040713664	0.002949793	93841.63466
2 Unit	USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw	0.080082961	0.206545823	0.391889783	0.251197611	0.0582764	0.012007423	7258.022335
2 Unit	USA_CO_Alamosa.Muni.AP.724620_TMY3.epw	0.155160659	0.119896864	0.280982311	0.281851185	0.127841399	0.03426758	2379.089079
2 Unit	USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw	0.176176696	0.211979918	0.330572339	0.183488439	0.082079675	0.015702932	19282.11643
2 Unit	USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw	0.157801891	0.208124811	0.28604052	0.272580367	0.055903939	0.019548472	4167.988482
2 Unit	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	0.028103817	0.108952862	0.280923944	0.450035334	0.118661059	0.013322984	2362.076067
2 Unit	USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw	0.131154194	0.052694108	0.292699901	0.339196769	0.17548909	0.008765938	2378.024212
2 Unit	USA_CO_Pueblo.Mem.AP.724640_TMY3.epw	0.186544537	0.129939734	0.270091895	0.296816808	0.101626331	0.014980695	1366.897808
2 Unit	USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.epw	0.390444783	0.188060843	0.233626395	0.142627736	0.04065982	0.004580423	67523.33582
2 Unit	USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.epw	0.521788042	0.174841827	0.159253743	0.116912511	0.024549709	0.002654168	77176.93951
2 Unit	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	0.326231369	0.232336332	0.214828689	0.151672012	0.07076615	0.004165447	11347.12572
2 Unit	USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.epw	0.062151312	0.110669081	0.34875092	0.34101509	0.110384553	0.027029045	6880.659572
2 Unit	USA_FL_Jacksonville.Intl.AP.722060_TMY3.epw	0.090798482	0.160953201	0.358620739	0.246381067	0.120462081	0.02278443	12409.31593
2 Unit	USA_FL_Key.West.Intl.AP.722010_TMY3.epw	0.225491258	0.222453902	0.316664798	0.215113294	0.020276748	0	1181.684113
