year,performance_id,category_id,type_id,region_id,fuel_primary_id,metric_id,units_id,value
2003,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2004,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2005,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2006,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2007,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2008,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2009,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
2010,shipment_weighted,heating,boiler,,natural_gas,afue,btu/btu,0.797
1970,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.72
1971,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.736
1972,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1973,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1974,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1975,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1976,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1977,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1978,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1979,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1980,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.752
1981,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.774
1982,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.774
1983,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.774
1984,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.774
1985,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.774
1986,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.816
1987,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.816
1988,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.816
1989,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1990,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1991,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1992,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1993,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1994,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1995,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1996,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1997,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1998,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1999,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2000,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2001,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2002,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2003,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2004,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2005,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2006,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2007,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2008,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2009,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
2010,shipment_weighted,heating,boiler,,fuel_oil,afue,btu/btu,0.831
1970,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.72
1971,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.736
1972,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1973,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1974,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1975,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1976,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1977,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1978,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1979,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1980,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.752
1981,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.774
1982,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.774
1983,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.774
1984,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.774
1985,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.774
1986,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.816
1987,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.816
1988,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.816
1989,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1990,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1991,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1992,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1993,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1994,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1995,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1996,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1997,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1998,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1999,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2000,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2001,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2002,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2003,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2004,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2005,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2006,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2007,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2008,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2009,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
2010,shipment_weighted,heating,boiler,,lpg,afue,btu/btu,0.831
1970,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1971,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1972,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1973,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1974,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1975,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1976,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1977,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1978,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1979,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1980,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1981,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1982,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1983,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1984,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1985,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.5
1986,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.55
1987,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.71
1988,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.88
1989,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,6.92
1990,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.03
1991,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.06
1992,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.1
1993,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.1
1994,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.1
1995,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.1
1996,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
1997,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.1
1998,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
1999,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2000,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2001,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2002,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2003,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2004,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2005,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.4
2006,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.9
2007,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.9
2008,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.9
2009,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.9
2010,shipment_weighted,heating,heat_pump,,electric,hspf,btu/wh,7.9
