Region,Country,Station,Latitude,Longitude,"Ts,avg","Ts,amplitude,1","Ts,amplitude,2",PL1,PL2,
3,RUS,TOKO,56.28,131.13,-3.4,14.4,-2.6,32,-11,
3,RUS,TOMPO,63.95,135.87,-4.8,16.3,-3.6,34,-12,
3,RUS,TOMSK,56.50,84.92,4.0,12.0,-1.9,30,26,
3,RUS,TROICKO-PECHERSKOE,62.70,56.20,1.9,10.0,-1.2,29,29,
3,RUS,TROICKOE,49.45,136.57,5.4,14.2,-1.7,33,29,
3,RUS,TROIZK,54.08,61.62,5.5,13.3,-1.9,29,12,
3,RUS,TULUN,54.60,100.63,2.7,11.2,-1.4,30,30,
3,RUS,TUNKA,51.73,102.53,2.8,12.4,-0.9,29,12,
3,RUS,TURIJ-ROG,45.22,131.98,7.3,14.2,-1.8,29,31,
3,RUS,TURINSK,58.05,63.68,4.2,12.1,-2.0,27,21,
3,RUS,TUROCAK,52.27,87.17,4.5,12.6,-1.8,30,26,
3,RUS,TURUHANSK,65.78,87.93,-1.5,11.2,-1.9,33,8,
3,RUS,TYNDA,55.18,124.67,1.1,12.6,-1.2,26,14,
3,RUS,UAKIT,55.47,113.62,-1.1,11.1,-1.2,27,-3,
3,RUS,UEGA,60.72,142.78,-0.5,11.0,-1.7,29,11,
3,RUS,UFA,54.72,55.83,5.9,12.8,-1.8,27,16,
3,RUS,UHTA,63.55,53.82,1.7,9.6,-1.5,31,38,
3,RUS,ULAN-UDE,51.83,107.60,3.4,13.4,-1.4,28,30,
3,RUS,ULETY,51.35,112.47,3.5,11.7,-1.9,30,26,
3,RUS,URMI,49.40,133.23,4.1,13.7,-1.6,30,36,
3,RUS,UST-BARGUZIN,53.42,109.02,1.7,10.5,-0.9,37,34,
3,RUS,UST-CILMA,65.43,52.27,0.7,8.8,-0.6,33,10,
3,RUS,UST-ILIMSK,58.20,102.75,1.7,10.6,-1.9,32,27,
3,RUS,UST-ISIM,57.68,71.18,3.5,12.0,-1.6,28,32,
3,RUS,UST-JUDOMA,59.18,135.15,-0.7,14.9,-2.0,24,-21,
3,RUS,UST-KAMCHATSK,56.22,162.47,1.4,7.4,1.2,50,-25,
3,RUS,UST-KULOM,61.68,53.68,3.2,10.8,-1.5,26,22,
3,RUS,UST-KUT,56.87,105.70,1.1,10.2,-1.2,31,23,
3,RUS,UST-MAJA,60.38,134.45,-1.1,14.8,-1.8,26,-14,
3,RUS,UST-NJUKZHA,56.58,121.48,1.5,13.6,-1.0,27,13,
3,RUS,UST-UMALTA,51.63,133.32,2.5,13.3,-1.0,28,13,
3,RUS,UST-USA,65.97,56.92,0.2,8.5,-1.3,33,10,
3,RUS,USUGLI,52.65,115.17,1.9,12.2,-0.9,28,13,
3,RUS,VANZIL-KYNAK,60.35,84.08,1.6,11.2,-1.8,30,16,
3,RUS,VERESCAGINO,58.08,54.68,4.8,11.9,-1.9,24,16,
3,RUS,VERHNEIMBATSK,63.15,87.95,0.6,10.7,-1.3,32,14,
3,RUS,VERHNIJ-UFALEJ,56.08,60.30,4.4,11.5,-1.8,28,22,
3,RUS,VERHNJAJA-GUTARA,54.22,96.97,0.9,10.3,-1.8,28,-1,
3,RUS,VERHOJANSK,67.55,133.38,-5.1,16.6,-4.2,34,-17,
3,RUS,VERHOTUR`E,58.87,60.78,4.0,11.5,-1.7,27,22,
3,RUS,VESELAJA-GORKA,52.28,135.80,3.0,12.9,-1.5,32,45,
3,RUS,VESLJANA,62.98,50.90,2.3,9.8,-2.1,32,24,
3,RUS,VIKULOVO,56.82,70.62,4.6,12.4,-2.0,29,21,
3,RUS,VILJUJSK,63.77,121.62,-1.4,13.8,-2.2,26,-8,
3,RUS,VITIM,59.45,112.58,0.9,12.2,-1.6,28,7,
3,RUS,VLADIVOSTOK,43.12,131.93,7.5,12.7,1.3,35,-42,
3,RUS,VOLCIHA,52.02,80.37,5.2,13.2,-2.2,29,22,
3,RUS,VORKUTA,67.48,64.02,-1.8,9.1,-1.9,38,4,
3,RUS,VOROGOVO,61.03,89.63,1.8,11.0,-1.2,32,20,
3,RUS,ZAMOKTA,52.77,109.97,0.4,9.4,-1.4,31,11,
3,RUS,ZAVITAJA,50.12,129.47,4.2,14.4,-1.4,29,20,
3,RUS,ZDVINSK,54.70,78.67,4.3,12.8,-1.9,30,20,
3,RUS,ZEJA,53.70,127.30,3.1,13.9,-1.2,27,33,
3,RUS,ZHIGALOVO,54.80,105.22,1.9,12.0,-1.5,30,17,
3,RUS,ZHIGANSK,66.77,123.40,-3.9,14.6,-2.6,34,-10,
3,RUS,ZIMA,53.93,102.05,3.0,12.5,-1.7,26,28,
3,RUS,ZMEINOGORSK,51.15,82.20,5.4,12.3,-1.9,30,21,
3,RUS,ZOLOTOJ,47.32,138.98,4.9,10.4,2.4,47,-37,
3,RUS,ZURAVLEVKA,44.75,134.47,5.7,14.3,-1.8,32,35,
3,RUS,ZVERINOGOLOVSKAJA,54.47,64.87,5.4,13.2,-2.2,28,12,
3,RUS,ZYRJANKA,65.73,150.90,-3.8,14.5,-3.1,35,-7,
3,SAU,ABHA,18.23,42.65,21.5,5.5,0.8,16,-12,
3,SAU,AL-AHSA,25.30,49.48,28.5,11.2,1.0,19,18,
3,SAU,AL-BAHA,20.30,41.65,24.5,6.7,0.6,17,-1,
3,SAU,AL-JOUF,29.78,40.10,23.7,11.5,1.8,21,6,
3,SAU,AL-MADINAH,24.55,39.70,29.4,9.3,1.1,22,5,
3,SAU,AL-QAISUMAH,28.32,46.13,26.8,12.0,1.3,19,-3,
3,SAU,AL-TAIF,21.48,40.55,24.8,7.0,0.9,19,9,
3,SAU,AL-WEJH,26.20,36.48,26.6,5.1,1.2,28,23,
3,SAU,ARAR,30.90,41.13,24.1,12.0,1.3,21,-9,
3,SAU,BISHA,19.98,42.63,27.4,7.3,0.9,13,-10,
3,SAU,DHAHRAN,26.27,50.17,28.1,10.0,1.0,21,13,
3,SAU,GASSIM,26.30,43.77,26.3,11.0,1.1,21,10,
3,SAU,GIZAN,16.88,42.58,32.0,4.2,0.7,25,29,
3,SAU,GURIAT,31.40,37.28,21.6,10.2,0.9,22,3,
3,SAU,HAIL,27.43,41.68,24.2,11.2,1.2,23,4,
3,SAU,JEDDAH(KING-ABDUL),21.70,39.18,29.8,5.0,0.5,26,8,
3,SAU,KHAMIS-MUSHAIT,18.30,42.80,22.5,5.3,0.5,16,10,
3,SAU,KING-KHALED-INTL-AP,24.93,46.72,27.1,10.7,1.2,18,4,
3,SAU,MAKKAH,21.43,39.77,32.6,6.2,0.9,22,12,
3,SAU,NAJRAN,17.62,44.42,27.3,7.2,0.7,10,-21,
3,SAU,RAFHA,29.62,43.48,24.9,12.3,1.9,21,1,
3,SAU,RIYADH-OBS(OAP),24.70,46.73,27.9,10.6,1.0,19,2,
3,SAU,SHARORAH,17.47,47.10,29.6,7.7,1.5,12,-2,
3,SAU,TABUK,28.38,36.60,24.0,10.1,1.2,21,-4,
3,SAU,TURAIF,31.68,38.73,20.9,11.0,1.0,24,-3,
3,SAU,WADI-AL-DAWASSER-AP,20.50,45.25,29.5,9.1,1.0,14,4,
3,SAU,YENBO,24.13,38.07,29.0,6.4,1.0,28,17,
3,THA,ARANYAPRATHET,13.70,102.58,29.4,1.8,0.9,-17,-2,
3,THA,BANGKOK,13.73,100.57,29.7,1.5,0.7,-21,8,
3,THA,BHUMIBOL-DAM,17.25,99.02,29.4,2.9,1.8,-20,11,
3,THA,CHAIYAPHUM,15.80,102.03,28.4,2.4,1.4,-22,-1,
3,THA,CHANTHABURI,12.60,102.12,28.6,1.1,0.5,-27,18,
3,THA,CHIANG-MAI,18.78,98.98,27.1,2.9,1.9,-14,8,
3,THA,CHIANG-RAI,19.97,99.88,26.6,3.7,1.8,-6,6,
3,THA,CHON-BURI,13.37,100.98,29.6,1.6,0.7,-22,3,
3,THA,CHUMPHON,10.48,99.18,27.7,1.1,0.7,-39,13,
3,THA,DON-MUANG,13.92,100.60,29.4,1.2,0.7,-27,11,
3,THA,HAT-YAI,6.92,100.43,27.3,0.7,0.5,12,16,
3,THA,HUA-HIN,12.58,99.95,28.8,1.6,0.7,-13,0,
3,THA,KAM-PAENG-PHET,16.48,99.53,30.4,2.1,1.3,-11,9,
3,THA,KANCHANABURI,14.02,99.53,29.5,2.2,1.6,-45,2,
3,THA,KHLONG-YAI,11.77,102.88,28.5,0.0,0.5,9,30,
3,THA,KHON-KAEN,16.43,102.83,28.3,2.5,1.3,-11,9,
3,THA,KO-LANTA,7.53,99.05,29.0,0.8,0.1,-32,46,
3,THA,KO-SAMUI,9.47,100.05,29.1,1.1,0.0,-46,44,
3,THA,KO-SICHANG,13.17,100.80,29.4,1.7,0.7,-1,27,
3,THA,LAMPANG,18.28,99.52,28.6,2.4,2.0,-11,11,
3,THA,LAMPHUN,18.57,99.03,28.4,2.7,1.7,-11,11,
3,THA,LOEI,17.45,101.73,27.2,2.7,1.2,-9,6,
3,THA,LOP-BURI,14.80,100.62,30.0,1.7,1.5,-40,3,
3,THA,MAE-HONG-SON,19.30,97.83,28.4,3.3,2.1,-4,15,
3,THA,MAE-SARIANG,18.17,97.93,28.0,2.6,2.1,-6,14,
3,THA,MAE-SOT,16.67,98.55,27.4,2.2,1.7,-24,8,
3,THA,MUKDAHAN,16.53,104.72,27.9,3.0,1.4,-11,1,
3,THA,NAKHON-PHANOM,17.42,104.78,28.1,3.5,1.8,-3,7,
3,THA,NAKHON-RATCHASIMA,14.97,102.08,28.4,2.5,1.2,-23,-5,
3,THA,NAKHON-SAWAN,15.80,100.17,29.7,2.2,1.2,-26,8,
3,THA,"NAKHON-SI-
THAMMARAT",8.53,99.95,28.4,1.4,0.5,15,6,
3,THA,NAN,18.77,100.77,29.4,3.5,1.8,-11,17,
3,THA,NARATHIWAT,6.42,101.82,28.3,0.9,0.7,-16,28,
3,THA,NONG-KHAI,17.87,102.72,28.5,3.3,1.5,-1,10,
3,THA,PATTANI,6.78,101.15,27.5,0.7,0.1,2,22,
3,THA,PHAYAO,19.13,99.90,28.1,3.8,2.0,-11,9,
3,THA,PHETCHABUN,16.43,101.15,28.7,2.3,0.9,-15,2,
3,THA,PHITSANULOK,16.78,100.27,29.2,2.3,1.5,-13,11,
3,THA,PHRAE,18.17,100.17,28.5,2.7,1.5,-9,10,
3,THA,PHUKET-AP,8.13,98.32,28.8,1.5,0.1,4,13,
3,THA,PHUKET,7.88,98.40,28.9,0.6,0.7,-71,3,
3,THA,PRACHIN-BURI,14.05,101.37,30.0,1.7,0.8,-15,-4,
3,THA,PRACHUAP-KHIRIKHAN,11.82,99.82,28.3,1.6,0.8,-20,17,
3,THA,RANONG,9.98,98.62,28.6,1.2,0.7,-56,20,
3,THA,ROI-ET,16.05,103.68,28.2,2.7,1.2,-10,8,
3,THA,SAKON-NAKHON,17.15,104.13,27.9,3.3,1.5,-2,11,
3,THA,SATTAHIP,12.68,100.98,28.8,1.4,0.5,-16,12,
3,THA,SONGKHLA,7.20,100.62,28.0,0.8,0.4,-13,33,
3,THA,SUPHAN-BURI,14.47,100.13,29.7,1.9,1.2,-25,15,
3,THA,SURAT-THANI,9.12,99.15,27.7,0.8,0.6,0,16,
3,THA,SURIN,14.88,103.50,28.3,2.1,1.3,-24,3,
3,THA,TAK,16.88,99.15,29.8,2.4,1.8,-32,8,
3,THA,THA-TUM,15.32,103.68,29.2,3.0,1.1,-25,3,
3,THA,THONG-PHA-PHUM,14.75,98.63,29.1,2.3,1.3,-38,2,
3,THA,TRANG,7.52,99.62,28.0,0.9,0.5,-58,20,
3,THA,UBON-RATCHATHANI,15.25,104.87,28.2,1.9,1.2,-28,7,
3,THA,UDON-THANI,17.38,102.80,28.2,3.3,1.5,-12,-3,
3,THA,UTTARADIT,17.62,100.10,29.7,2.6,1.9,-20,12,
3,TJK,DUSHANBE,38.55,68.78,18.9,12.9,0.8,18,-16,
3,TKM,ASHGABAT-KESHI,37.92,58.33,19.0,13.8,-0.1,17,10,
3,TKM,BAJRAMALY,37.60,62.18,19.9,14.2,0.4,13,14,
3,TKM,BAKHERDEN,38.43,57.42,19.9,14.8,0.2,17,5,
3,TKM,BYRDALYK,38.47,64.37,19.5,13.5,0.0,12,11,
3,TKM,CARSANGA,37.52,66.02,20.9,13.4,-0.2,16,3,
3,TKM,CHARDZHEV,39.08,63.60,18.2,14.0,0.2,12,2,
3,TKM,DASHKHOVUZ,41.75,59.82,15.8,15.9,-0.1,17,11,
3,TKM,EKEZHE,41.03,57.77,17.0,16.9,0.3,15,6,
3,TKM,ERBENT,39.32,58.60,20.1,15.7,0.6,11,-20,
3,TKM,GAZANDZHYK,39.25,55.52,19.2,14.5,0.0,17,9,
3,TKM,GYSHGY,35.28,62.35,18.5,12.7,-1.0,18,-21,
3,TKM,GYZYLARBAT,38.98,56.28,18.9,14.9,-0.2,17,15,
3,TKM,KERKI,37.83,65.20,20.3,13.1,-0.1,15,7,
3,TKM,SARAGT,36.53,61.22,20.5,13.0,0.0,15,5,
3,TKM,TEDZHEN,37.38,60.52,20.0,13.8,0.1,15,6,
3,TKM,TURKMENBASHI,40.05,53.00,17.4,13.3,0.2,22,2,
3,TKM,UCHADZHY,38.08,62.80,20.3,14.8,0.0,14,0,
3,TWN,CHENG-KUNG,23.10,121.37,24.5,4.7,0.0,32,-14,
3,TWN,CHIANG-KAI-SHEK,25.08,121.22,22.9,6.4,-0.1,31,-7,
3,TWN,CHIAYI,23.50,120.45,23.6,5.9,0.8,28,28,
3,TWN,CHILUNG,25.15,121.80,23.4,6.4,0.0,31,-4,
3,TWN,CHINMEM-SHATOU(AFB),24.43,118.37,21.8,7.5,-0.3,37,-45,
3,TWN,DAWU,22.35,120.90,25.6,4.2,0.5,24,6,
3,TWN,DONGSHA-DAO,20.67,116.72,26.2,4.0,0.5,24,21,
3,TWN,HENGCHUN,22.00,120.75,25.8,3.6,0.6,25,18,
3,TWN,HSINCHU-CITY,24.83,120.93,22.8,6.7,0.0,33,-20,
3,TWN,HUA-LIEN-CITY,23.98,121.60,24.1,5.0,0.5,27,2,
3,TWN,ILAN-CITY,24.75,121.78,23.0,5.8,0.2,26,5,
3,TWN,JOYUTANG,23.88,120.85,21.9,4.5,0.8,21,24,
3,TWN,KAOHSIUNG-INTL-AP,22.58,120.35,25.6,4.3,1.1,23,23,
3,TWN,KAOHSIUNG,22.63,120.28,25.2,4.4,1.2,24,23,
3,TWN,LAN-YU,22.03,121.55,23.3,3.7,0.5,31,16,
3,TWN,MAZU,26.17,119.93,19.5,8.7,-0.3,39,-17,
3,TWN,MOUNT-ALISAN,23.52,120.80,14.0,4.2,0.8,23,16,
3,TWN,MOUNT-MORRISON,23.48,120.95,6.5,5.6,0.4,39,6,
3,TWN,PENGHU-ISLANDS,23.50,119.50,23.6,6.0,0.5,33,13,
3,TWN,PENGJIA-YU,25.63,122.07,22.5,6.4,0.4,32,-12,
3,TWN,SUAO-MET-STATION,24.60,121.85,23.2,6.0,0.1,30,2,
3,TWN,SUNGSHAN-TAIPEI,25.07,121.55,23.5,6.4,0.1,31,-6,
3,TWN,TAIBEI,25.03,121.52,24.0,6.6,0.6,32,27,
3,TWN,TAIDONG,22.75,121.15,25.1,4.6,0.5,27,10,
3,TWN,TAINAN,23.00,120.22,24.9,5.3,0.9,29,26,
3,TWN,TAIZHONG,24.15,120.68,24.5,5.4,1.1,29,24,
3,TWN,WU-CHI-OBSERVATORY,24.25,120.52,23.3,6.3,0.8,30,27,
3,UZB,AK-BAJTAL,43.15,64.33,15.2,17.6,-0.1,18,4,
3,UZB,BUHARA,39.72,64.62,17.5,14.6,0.2,13,1,
3,UZB,BUZAUBAJ,41.75,62.47,17.3,17.4,0.6,14,17,
3,UZB,CHIMBAJ,42.95,59.82,14.7,17.2,-1.1,16,-19,
3,UZB,DARGANATA,40.47,62.28,17.2,14.9,0.6,13,9,
3,UZB,DZIZAK,40.12,67.83,17.8,13.9,0.3,15,1,
3,UZB,FERGANA,40.37,71.75,17.4,14.2,0.6,16,-3,
3,UZB,KARSHI,38.80,65.72,19.0,14.1,-0.4,14,12,
3,UZB,KUNGRAD,43.08,58.93,14.5,16.5,-0.1,14,19,
3,UZB,NAMANGAN,40.98,71.58,17.4,14.0,0.6,15,-14,
3,UZB,NUKUS,42.45,59.62,15.1,16.9,0.2,16,11,
3,UZB,NURATA,40.55,65.68,17.4,13.7,-0.3,14,0,
3,UZB,PSKEM,41.90,70.37,12.9,14.6,1.0,18,25,
3,UZB,SAMARKAND,39.57,66.95,16.6,12.8,0.0,15,14,
3,UZB,SYR-DARJA,40.82,68.68,17.1,14.6,0.7,12,21,
3,UZB,TAMDY,41.73,64.62,17.1,16.0,0.6,13,23,
3,UZB,TASHKENT,41.27,69.27,17.4,13.6,-0.1,15,4,
3,UZB,TERMEZ,37.23,67.27,20.0,13.5,0.5,14,-6,
3,UZB,URGENCH,41.57,60.57,15.9,15.7,0.6,13,16,
3,VNM,BACH-LONG-VI,20.13,107.72,24.5,5.3,0.0,30,-6,
3,VNM,CA-MAU,9.18,105.15,27.8,0.8,0.8,-13,15,
3,VNM,CAO-BANG,22.67,106.25,22.9,5.8,1.2,19,20,
3,VNM,CON-SON,8.68,106.60,28.3,1.3,0.7,-11,19,
3,VNM,DA-NANG,16.07,108.35,26.6,3.8,0.5,16,25,
3,VNM,DONG-HOI,17.48,106.60,25.7,5.1,0.6,18,22,
3,VNM,HA-NOI,21.03,105.80,24.8,6.2,1.0,27,29,
3,VNM,HUE,16.43,107.58,26.0,4.6,0.7,12,23,
3,VNM,LANG-SON,21.83,106.77,22.4,6.3,1.2,22,21,
3,VNM,LAO-CAI,22.50,103.97,25.3,5.8,1.3,19,15,
3,VNM,NAM-DINH,20.43,106.15,24.4,6.0,1.0,25,19,
3,VNM,NHA-TRANG,12.22,109.22,27.7,2.8,0.2,13,6,
3,VNM,PHAN-THIET,10.93,108.10,28.1,1.3,0.5,-8,6,
3,VNM,PHU-LIEN,20.80,106.63,24.5,5.7,0.8,26,28,
3,VNM,PHU-QUOC,10.22,103.97,28.3,0.9,0.7,-25,14,
3,VNM,QUY-NHON,13.77,109.22,28.2,3.5,0.5,11,4,
3,VNM,TAN-SON-HOA,10.82,106.67,28.5,1.2,0.6,-36,14,
3,VNM,THANH-HOA,19.75,105.78,25.2,5.6,0.5,22,16,
3,VNM,TRUONG-SA,8.65,111.92,28.1,1.1,0.2,14,16,
3,VNM,VINH,18.67,105.68,25.1,5.8,0.6,21,20,
4,ARM,YEREVAN-YEREVAN-ARA,40.13,44.47,14.2,14.4,1.2,26,14,
4,AUT,AIGEN-IM-ENNSTAL,47.53,14.13,9.0,10.3,0.4,22,-14,
4,AUT,BREGENZ,47.50,9.75,11.3,9.1,-0.5,18,41,
4,AUT,EISENSTADT,47.85,16.53,11.5,9.9,-0.1,20,16,
4,AUT,FEUERKOGEL,47.82,13.72,5.5,7.4,-1.5,31,20,
4,AUT,GRAZ-THALERHOF-FLUG,47.00,15.43,11.1,11.5,0.7,19,8,
4,AUT,INNSBRUCK-FLUGHAFEN,47.27,11.35,10.5,9.9,0.4,17,11,
4,AUT,KLAGENFURT-FLUGHAFE,46.65,14.33,10.3,11.5,0.5,20,11,
4,AUT,KUFSTEIN,47.58,12.17,9.7,9.8,0.0,18,13,
4,AUT,LIENZ,46.83,12.82,9.0,11.2,0.3,22,8,
4,AUT,LINZ-HOERSCHING-FLU,48.23,14.18,10.7,10.0,0.1,20,9,
4,AUT,MARIAZELL,47.77,15.32,8.6,10.1,-0.1,23,5,
4,AUT,PATSCHERKOFEL,47.22,11.47,1.3,5.6,-0.2,49,2,
4,AUT,PREITENEGG,46.93,14.92,7.9,9.7,-0.3,25,8,
4,AUT,SALZBURG-FLUGHAFEN,47.80,13.00,10.9,9.4,0.1,19,11,
4,AUT,SONNBLICK,47.05,12.95,-3.2,6.2,-0.9,49,-38,
4,AUT,ST-POELTEN,48.18,15.62,10.7,10.2,-0.1,20,11,
4,AUT,TULLN,48.32,16.12,11.4,9.7,-0.4,18,17,
4,AUT,VILLACHERALPE,46.60,13.67,2.0,5.9,-1.5,46,45,
4,AUT,WIEN-HOHE-WARTE,48.25,16.37,12.1,9.7,-0.9,20,43,
4,AUT,WIEN-SCHWECHAT-FLUG,48.12,16.57,11.8,9.9,-0.1,21,8,
4,AUT,ZELTWEG,47.20,14.75,9.1,10.7,0.4,21,6,
4,AZE,LANKARAN,38.73,48.83,17.2,11.8,0.2,24,-3,
4,AZE,ZAKATALA,41.67,46.65,14.9,11.0,0.8,22,-32,
4,BEL,ANTWERPEN-DEURNE,51.20,4.47,11.9,6.9,-0.6,20,28,
4,BEL,BEAUVECHAIN,50.75,4.77,11.4,7.2,-0.2,22,8,
4,BEL,BIERSET,50.65,5.45,11.3,7.2,0.1,20,6,
4,BEL,BRASSCHAAT,51.33,4.50,11.4,7.4,-0.7,19,44,
4,BEL,BRUXELLES-NATIONAL,50.90,4.53,11.6,6.9,-0.3,21,9,
4,BEL,CHARLEROI-GOSSELIES,50.47,4.45,11.3,7.3,-0.7,20,46,
4,BEL,CHIEVRES,50.57,3.83,11.3,7.1,0.5,23,-30,
4,BEL,ELSENBORN,50.47,6.18,8.4,7.7,-0.6,22,26,
4,BEL,FLORENNES,50.23,4.65,10.6,6.9,-0.2,23,13,
4,BEL,GENK,50.93,5.50,12.2,7.5,-0.1,22,10,
4,BEL,GENT-INDUSTRIE-ZONE,51.18,3.82,12.5,6.8,-0.3,22,11,
4,BEL,GOETSENHOVEN,50.78,4.95,11.5,7.5,-0.2,26,5,
4,BEL,KLEINE-BROGEL,51.17,5.47,11.3,7.2,-0.7,17,42,
4,BEL,KOKSIJDE,51.08,2.65,11.3,6.0,0.6,29,-27,
4,BEL,OOSTENDE(AP),51.20,2.87,11.4,6.2,0.0,28,9,
4,BEL,SCHAFFEN,51.00,5.07,11.5,7.8,0.6,23,0,
4,BEL,SEMMERZAKE,50.93,3.67,11.7,7.3,0.0,25,7,
4,BEL,SPA-LA-SAUVENIERE,50.48,5.92,9.7,7.6,-0.8,23,-3,
4,BEL,ST-HUBERT,50.03,5.40,9.3,7.7,-0.2,23,6,
4,BEL,ST-TRUIDEN(BAFB),50.80,5.20,11.4,7.5,-0.2,25,4,
4,BEL,UCCLE,50.80,4.35,11.5,7.3,-0.8,22,53,
4,BGR,BOTEV-VRAH(TOP-SOM),42.67,24.83,1.4,5.9,1.0,49,-30,
4,BGR,BURGAS,42.48,27.48,13.7,10.1,-0.5,26,45,
4,BGR,KURDJALI,41.65,25.37,14.2,10.6,1.0,23,-28,
4,BGR,LOM,43.82,23.25,14.1,12.0,-0.1,19,12,
4,BGR,MUSSALA(TOP-SOMMET),42.18,23.58,-0.5,4.9,-0.8,41,7,
4,BGR,PLEVEN,43.42,24.60,13.5,11.7,0.8,21,-14,
4,BGR,PLOVDIV,42.13,24.75,14.4,11.2,0.7,22,-24,
4,BGR,ROUSSE,43.85,25.95,13.9,11.9,0.5,21,-10,
4,BGR,SANDANSKI,41.52,23.27,16.1,11.3,0.9,22,-17,
4,BGR,SLIVEN,42.67,26.32,14.2,10.7,0.6,24,-22,
4,BGR,SOFIA(OBSERV),42.65,23.38,12.3,11.2,0.5,22,7,
4,BGR,VARNA,43.20,27.92,13.2,10.4,-0.1,26,8,
4,BIH,BANJA-LUKA,44.78,17.22,12.9,10.0,0.1,19,8,
4,BIH,MOSTAR,43.33,17.78,15.8,10.3,0.7,24,-14,
4,BIH,SARAJEVO-BUTMIR,43.82,18.33,11.8,10.1,0.6,20,-7,
4,BLR,BARANOVICHI,53.12,26.00,8.1,10.7,-0.9,25,-2,
4,BLR,BOBRUISK,53.22,29.18,7.8,11.3,-1.4,24,-10,
4,BLR,BREST,52.12,23.68,9.2,11.0,-1.1,22,-26,
4,BLR,GOMEL,52.40,30.95,8.4,11.8,-1.3,23,-4,
4,BLR,GRODNO,53.60,24.05,8.1,10.7,-1.4,25,1,
4,BLR,KOSTUCKOVICHI,53.35,32.07,7.3,11.4,-1.2,26,7,
4,BLR,LEPEL,54.88,28.70,7.6,11.1,-1.4,23,0,
4,BLR,LIDA,53.85,25.32,7.8,10.8,-1.1,25,-1,
4,BLR,LYNTUPY,55.05,26.32,6.9,10.2,-1.3,27,13,
4,BLR,MINSK,53.93,27.63,7.4,11.1,-1.2,26,9,
4,BLR,MOGILEV,53.95,30.07,7.1,11.2,-1.6,25,10,
4,BLR,MOZYR,51.95,29.17,8.0,11.7,-0.8,24,6,
4,BLR,ORSHA,54.50,30.42,7.0,10.9,-1.6,23,8,
4,BLR,PINSK,52.12,26.12,9.1,11.1,-0.8,19,-21,
4,BLR,SLUTSK,53.03,27.55,8.2,11.4,-1.0,23,-2,
4,BLR,VERHNEDVINSK,55.82,27.95,7.3,11.0,-1.4,25,2,
4,BLR,VITEBSK,55.17,30.22,7.6,11.1,-1.7,23,1,
4,BLR,ZHITCKOVICHI,52.22,27.87,8.8,11.2,-1.1,23,-16,
4,CHE,AIGLE,46.33,6.92,11.4,9.0,0.0,19,11,
4,CHE,ALTDORF,46.87,8.63,11.5,8.6,0.0,19,16,
4,CHE,CHUR-EMS,46.87,9.53,10.7,9.7,1.0,19,17,
4,CHE,FAHY,47.43,6.95,10.4,8.3,-0.1,22,10,
4,CHE,GENEVE-COINTRIN,46.25,6.13,11.7,9.1,0.3,21,5,
4,CHE,GUETSCH,46.65,8.62,1.5,5.2,-1.3,50,47,
4,CHE,JUNGFRAUJOCH,46.55,7.98,-4.7,6.6,-0.1,36,8,
4,CHE,LOCARNO-MAGADINO,46.17,8.88,13.5,10.0,0.5,15,-16,
4,CHE,LOCARNO-MONTI,46.17,8.78,14.0,9.4,0.2,19,5,
4,CHE,PAYERNE,46.82,6.95,11.3,8.7,-1.0,20,45,
4,CHE,PIOTTA,46.52,8.68,8.9,9.7,0.1,25,7,
4,CHE,ROBBIA,46.35,10.07,8.7,9.5,0.3,23,-12,
4,CHE,SAENTIS,47.25,9.35,1.1,4.1,0.9,50,-38,
4,CHE,SAN-BERNARDINO,46.47,9.18,5.3,8.3,-1.5,33,22,
4,CHE,SION,46.22,7.33,11.8,10.0,0.6,16,-16,
4,CHE,ST-GALLEN,47.43,9.40,9.8,8.5,0.1,23,11,
4,CHE,WYNAU,47.25,7.78,10.6,8.9,0.0,19,16,
4,CHE,ZUERICH-METEOSCHWEI,47.38,8.57,10.8,9.3,-1.0,19,52,
4,CHE,ZURICH-KLOTEN,47.48,8.53,10.9,9.2,-0.3,17,10,
4,CPV,SAL,16.73,-22.95,25.0,2.9,1.2,55,1,
4,CYP,AKROTIRI,34.58,32.98,21.7,8.0,0.4,30,-4,
4,CYP,LARNACA-AP,34.88,33.63,21.6,8.6,0.6,30,-4,
4,CYP,PAPHOS-AP,34.72,32.48,21.3,7.8,0.1,32,0,
4,CZE,BRNO-TURANY,49.15,16.70,10.4,9.8,0.2,19,12,
4,CZE,CERVENA,49.77,17.55,7.6,10.3,-0.9,23,6,
4,CZE,CESKE-BUDEJOVICE,48.95,14.43,9.9,9.2,0.0,19,11,
4,CZE,CHEB,50.08,12.40,8.9,9.3,-0.6,21,12,
4,CZE,CHURANOV,49.07,13.62,6.4,8.2,-1.0,23,16,
4,CZE,DOKSANY,50.47,14.17,10.9,9.7,0.0,18,13,
4,CZE,DUKOVANY,49.10,16.13,10.2,9.4,-0.6,19,43,
4,CZE,HOLESOV,49.32,17.57,10.8,9.8,-0.5,22,14,
4,CZE,KARLOVY-VARY,50.20,12.92,8.5,9.1,-0.7,17,22,
4,CZE,KOCELOVICE,49.47,13.83,9.3,9.4,-0.6,18,31,
4,CZE,KOSTELNI-MYSLOVA,49.18,15.47,8.8,9.6,-0.4,22,9,
