Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	"Option=ASHP, SEER 10, 6.2 HSPF"	"Option=ASHP, SEER 13, 7.7 HSPF"	"Option=ASHP, SEER 15, 8.5 HSPF"
CR02	1960s	Propane	No	Only Heating Shared	1	0	0	0
CR02	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	None	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Propane	Yes	Only Heating Shared	1	0	0	0
CR02	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1970s	None	No	Only Heating Shared	1	0	0	0
CR02	1970s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR02	1970s	Propane	No	Only Heating Shared	1	0	0	0
CR02	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	None	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Propane	Yes	Only Heating Shared	1	0	0	0
CR02	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1980s	None	No	Only Heating Shared	1	0	0	0
CR02	1980s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR02	1980s	Propane	No	Only Heating Shared	1	0	0	0
CR02	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	None	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Propane	Yes	Only Heating Shared	1	0	0	0
CR02	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	1990s	None	No	Only Heating Shared	1	0	0	0
CR02	1990s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR02	1990s	Propane	No	Only Heating Shared	1	0	0	0
CR02	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	None	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Propane	Yes	Only Heating Shared	1	0	0	0
CR02	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	2000s	None	No	Only Heating Shared	1	0	0	0
CR02	2000s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR02	2000s	Propane	No	Only Heating Shared	1	0	0	0
CR02	2010s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	None	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	Propane	Yes	Only Heating Shared	1	0	0	0
CR02	2010s	Electricity	No	Only Heating Shared	1	0	0	0
CR02	2010s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR02	2010s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR02	2010s	None	No	Only Heating Shared	1	0	0	0
CR02	2010s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR02	2010s	Propane	No	Only Heating Shared	1	0	0	0
CR03	<1940	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	None	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	<1940	Electricity	No	Only Heating Shared	1	0	0	0
CR03	<1940	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	<1940	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	<1940	None	No	Only Heating Shared	1	0	0	0
CR03	<1940	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	<1940	Propane	No	Only Heating Shared	1	0	0	0
CR03	1940s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1940s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1940s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1940s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1940s	None	No	Only Heating Shared	1	0	0	0
CR03	1940s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1940s	Propane	No	Only Heating Shared	1	0	0	0
CR03	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1950s	None	No	Only Heating Shared	1	0	0	0
CR03	1950s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1950s	Propane	No	Only Heating Shared	1	0	0	0
CR03	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1960s	None	No	Only Heating Shared	1	0	0	0
CR03	1960s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1960s	Propane	No	Only Heating Shared	1	0	0	0
CR03	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1970s	None	No	Only Heating Shared	1	0	0	0
CR03	1970s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1970s	Propane	No	Only Heating Shared	1	0	0	0
CR03	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1980s	None	No	Only Heating Shared	1	0	0	0
CR03	1980s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1980s	Propane	No	Only Heating Shared	1	0	0	0
CR03	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	None	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	1990s	None	No	Only Heating Shared	1	0	0	0
CR03	1990s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	1990s	Propane	No	Only Heating Shared	1	0	0	0
CR03	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	None	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	2000s	None	No	Only Heating Shared	1	0	0	0
CR03	2000s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	2000s	Propane	No	Only Heating Shared	1	0	0	0
CR03	2010s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	None	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	Propane	Yes	Only Heating Shared	1	0	0	0
CR03	2010s	Electricity	No	Only Heating Shared	1	0	0	0
CR03	2010s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR03	2010s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR03	2010s	None	No	Only Heating Shared	1	0	0	0
CR03	2010s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR03	2010s	Propane	No	Only Heating Shared	1	0	0	0
CR04	<1940	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	None	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	<1940	Electricity	No	Only Heating Shared	1	0	0	0
CR04	<1940	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	<1940	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	<1940	None	No	Only Heating Shared	1	0	0	0
CR04	<1940	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	<1940	Propane	No	Only Heating Shared	1	0	0	0
CR04	1940s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1940s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1940s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1940s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1940s	None	No	Only Heating Shared	1	0	0	0
CR04	1940s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1940s	Propane	No	Only Heating Shared	1	0	0	0
CR04	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1950s	None	No	Only Heating Shared	1	0	0	0
CR04	1950s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1950s	Propane	No	Only Heating Shared	1	0	0	0
CR04	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1960s	None	No	Only Heating Shared	1	0	0	0
CR04	1960s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1960s	Propane	No	Only Heating Shared	1	0	0	0
CR04	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1970s	None	No	Only Heating Shared	1	0	0	0
CR04	1970s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1970s	Propane	No	Only Heating Shared	1	0	0	0
CR04	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1980s	None	No	Only Heating Shared	1	0	0	0
CR04	1980s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1980s	Propane	No	Only Heating Shared	1	0	0	0
CR04	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	None	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	1990s	None	No	Only Heating Shared	1	0	0	0
CR04	1990s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	1990s	Propane	No	Only Heating Shared	1	0	0	0
CR04	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	None	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	2000s	None	No	Only Heating Shared	1	0	0	0
CR04	2000s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	2000s	Propane	No	Only Heating Shared	1	0	0	0
CR04	2010s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	None	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	Propane	Yes	Only Heating Shared	1	0	0	0
CR04	2010s	Electricity	No	Only Heating Shared	1	0	0	0
CR04	2010s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR04	2010s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR04	2010s	None	No	Only Heating Shared	1	0	0	0
CR04	2010s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR04	2010s	Propane	No	Only Heating Shared	1	0	0	0
CR05	<1940	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	None	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	<1940	Electricity	No	Only Heating Shared	1	0	0	0
CR05	<1940	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	<1940	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	<1940	None	No	Only Heating Shared	1	0	0	0
CR05	<1940	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	<1940	Propane	No	Only Heating Shared	1	0	0	0
CR05	1940s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1940s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1940s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1940s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1940s	None	No	Only Heating Shared	1	0	0	0
CR05	1940s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1940s	Propane	No	Only Heating Shared	1	0	0	0
CR05	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1950s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1950s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1950s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1950s	None	No	Only Heating Shared	1	0	0	0
CR05	1950s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1950s	Propane	No	Only Heating Shared	1	0	0	0
CR05	1960s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1960s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1960s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1960s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1960s	None	No	Only Heating Shared	1	0	0	0
CR05	1960s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1960s	Propane	No	Only Heating Shared	1	0	0	0
CR05	1970s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1970s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1970s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1970s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1970s	None	No	Only Heating Shared	1	0	0	0
CR05	1970s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1970s	Propane	No	Only Heating Shared	1	0	0	0
CR05	1980s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1980s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1980s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1980s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1980s	None	No	Only Heating Shared	1	0	0	0
CR05	1980s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1980s	Propane	No	Only Heating Shared	1	0	0	0
CR05	1990s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	None	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	1990s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	1990s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	1990s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	1990s	None	No	Only Heating Shared	1	0	0	0
CR05	1990s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	1990s	Propane	No	Only Heating Shared	1	0	0	0
CR05	2000s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	None	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	2000s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	2000s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	2000s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	2000s	None	No	Only Heating Shared	1	0	0	0
CR05	2000s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	2000s	Propane	No	Only Heating Shared	1	0	0	0
CR05	2010s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	None	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	Propane	Yes	Only Heating Shared	1	0	0	0
CR05	2010s	Electricity	No	Only Heating Shared	1	0	0	0
CR05	2010s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR05	2010s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR05	2010s	None	No	Only Heating Shared	1	0	0	0
CR05	2010s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR05	2010s	Propane	No	Only Heating Shared	1	0	0	0
CR06	<1940	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	None	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	Propane	Yes	Only Heating Shared	1	0	0	0
CR06	<1940	Electricity	No	Only Heating Shared	1	0	0	0
CR06	<1940	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	<1940	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	<1940	None	No	Only Heating Shared	1	0	0	0
CR06	<1940	Other Fuel	No	Only Heating Shared	1	0	0	0
CR06	<1940	Propane	No	Only Heating Shared	1	0	0	0
CR06	1940s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	None	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	Other Fuel	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	Propane	Yes	Only Heating Shared	1	0	0	0
CR06	1940s	Electricity	No	Only Heating Shared	1	0	0	0
CR06	1940s	Fuel Oil	No	Only Heating Shared	1	0	0	0
CR06	1940s	Natural Gas	No	Only Heating Shared	1	0	0	0
CR06	1940s	None	No	Only Heating Shared	1	0	0	0
CR06	1940s	Other Fuel	No	Only Heating Shared	1	0	0	0
CR06	1940s	Propane	No	Only Heating Shared	1	0	0	0
CR06	1950s	Electricity	Yes	Only Heating Shared	1	0	0	0
CR06	1950s	Fuel Oil	Yes	Only Heating Shared	1	0	0	0
CR06	1950s	Natural Gas	Yes	Only Heating Shared	1	0	0	0
CR06	1950s	None	Yes	Only Heating Shared	1	0	0	0
