Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=PTAC Heating And Cooling
Multi-Family with 5+ Units	<1940	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1940s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1940s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1950s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1950s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1960s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1960s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1970s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1970s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1980s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1980s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	1990s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	1990s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	2000s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	2000s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	<1940	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	<1940	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	<1940	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	<1940	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1940s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1940s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1940s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1940s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1950s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1950s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1960s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1960s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1970s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1970s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1980s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1980s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1980s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	1990s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	1990s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	2000s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	2000s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	2000s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Attached	2010s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Attached	2010s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Attached	2010s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	<1940	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	<1940	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1940s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1940s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1950s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1950s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1960s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1960s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1970s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1970s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1980s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1980s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	1990s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	1990s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	2000s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	2000s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Both Shared	0.000000	0.500000	0.000000	0.000000	0.500000
Single-Family Detached	2010s	Fuel Oil	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Only Cooling Shared	0.000000	0.000000	1.000000	0.000000	0.000000
Single-Family Detached	2010s	Fuel Oil	Only Heating Shared	0.000000	0.000000	0.000000	1.000000	0.000000
Mobile Home	<1940	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	<1940	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	<1940	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	<1940	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1940s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1940s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1940s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1940s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1950s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1950s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1950s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1960s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1960s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1960s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1970s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1970s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1970s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1980s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1980s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1980s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1990s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1990s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2000s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2000s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2010s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2010s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2010s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Mobile Home	2010s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	<1940	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	<1940	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	<1940	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	<1940	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1940s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1940s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1940s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1940s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1950s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1950s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1950s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1960s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1960s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1960s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1970s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1980s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 2 - 4 Units	2010s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	<1940	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1940s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1950s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1960s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1970s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1980s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	<1940	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	<1940	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	<1940	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	<1940	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1940s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1940s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1940s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1940s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1950s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1960s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1970s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1980s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	1990s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2000s	Natural Gas	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000
Single-Family Attached	2010s	Natural Gas	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000
