Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR09	1970s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002311
CR10	1970s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000297
CR11	1970s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000825
CR02	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000370
CR03	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000336
CR04	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000928
CR05	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000247
CR06	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000243
CR07	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000902
CR08	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000889
CR09	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002026
CR10	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000261
CR11	1980s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000723
CR02	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000389
CR03	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000353
CR04	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000974
CR05	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000260
CR06	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000255
CR07	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000947
CR08	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000934
CR09	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002127
CR10	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000274
CR11	1990s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000760
CR02	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000397
CR03	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000360
CR04	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000993
CR05	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000265
CR06	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000260
CR07	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000966
CR08	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000952
CR09	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002168
CR10	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000279
CR11	2000s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000774
CR02	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000090
CR03	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000082
CR04	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000226
CR05	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000060
CR06	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000059
CR07	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000219
CR08	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000216
CR09	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000493
CR10	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000063
CR11	2010s	Multi-Family with 5+ Units	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000176
CR02	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000096
CR03	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000088
CR04	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000242
CR05	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000064
CR06	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000063
CR07	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000235
CR08	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000232
CR09	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000528
CR10	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000068
CR11	<1940	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000188
CR02	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000039
CR03	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000035
CR04	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000097
CR05	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000026
CR06	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000025
CR07	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000094
CR08	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000093
CR09	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000211
CR10	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000027
CR11	1940s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000075
CR02	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000081
CR03	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000074
CR04	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000204
CR05	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR06	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000053
CR07	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000198
CR08	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000195
CR09	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000445
CR10	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000057
CR11	1950s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000159
CR02	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000082
CR03	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000075
CR04	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000206
CR05	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000055
CR06	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000054
CR07	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000201
CR08	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000198
CR09	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000451
CR10	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000058
CR11	1960s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000161
CR02	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000118
CR03	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000107
CR04	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000295
CR05	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000079
CR06	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000077
CR07	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000286
CR08	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000282
CR09	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000643
CR10	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000083
CR11	1970s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000230
CR02	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000103
CR03	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000094
CR04	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000258
CR05	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000069
CR06	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000068
CR07	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000251
CR08	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000248
CR09	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000564
CR10	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000073
CR11	1980s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000201
CR02	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000108
CR03	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000098
CR04	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000271
CR05	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000072
CR06	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000071
CR07	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000264
CR08	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000260
CR09	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000592
CR10	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000076
CR11	1990s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000211
CR02	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000110
CR03	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000100
CR04	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000276
CR05	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000074
CR06	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000072
CR07	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000269
CR08	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000265
CR09	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000604
CR10	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000078
CR11	2000s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000216
CR02	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000025
CR03	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000023
CR04	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000063
CR05	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000017
CR06	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000016
CR07	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000061
CR08	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000060
CR09	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000137
CR10	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000018
CR11	2010s	Single-Family Attached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000049
CR02	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000985
CR03	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000894
CR04	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002465
CR05	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000657
CR06	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000646
CR07	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002398
CR08	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002364
CR09	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.005386
CR10	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000693
CR11	<1940	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001923
CR02	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000394
CR03	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000358
CR04	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000987
CR05	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000263
CR06	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000259
CR07	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000960
CR08	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000946
CR09	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002156
CR10	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000277
CR11	1940s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000770
CR02	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000831
CR03	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000755
CR04	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002081
CR05	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000555
CR06	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000545
CR07	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002024
CR08	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001996
CR09	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.004546
CR10	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000585
CR11	1950s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001623
CR02	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000841
CR03	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000764
CR04	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002106
CR05	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000561
CR06	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000552
CR07	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002048
CR08	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002019
CR09	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.004600
CR10	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000592
CR11	1960s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001643
CR02	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001201
CR03	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001091
CR04	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.003007
CR05	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000802
CR06	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000788
CR07	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002925
CR08	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002884
CR09	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.006568
CR10	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000845
CR11	1970s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002345
CR02	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001053
CR03	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000956
CR04	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002636
CR05	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000703
CR06	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000691
CR07	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002564
CR08	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002528
CR09	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.005758
CR10	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.000741
CR11	1980s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002056
CR02	1990s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001105
CR03	1990s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.001004
CR04	1990s	Single-Family Detached	Vented Crawlspace	0.000000	1.000000	0.000000	0.000000	0.000000	0.002768
