Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior	sampling_probability
CR09	2010s	Single-Family Attached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000231
CR10	2010s	Single-Family Attached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000030
CR11	2010s	Single-Family Attached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000082
CR02	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001649
CR03	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001497
CR04	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004128
CR05	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001101
CR06	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001082
CR07	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004015
CR08	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003959
CR09	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.009018
CR10	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001161
CR11	<1940	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003220
CR02	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000660
CR03	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000599
CR04	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001653
CR05	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000441
CR06	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000433
CR07	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001607
CR08	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001585
CR09	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003610
CR10	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000465
CR11	1940s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001289
CR02	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001392
CR03	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001264
CR04	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003485
CR05	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000929
CR06	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000913
CR07	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003389
CR08	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003342
CR09	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.007612
CR10	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000980
CR11	1950s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.002718
CR02	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001408
CR03	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001279
CR04	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003526
CR05	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000940
CR06	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000924
CR07	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003430
CR08	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003381
CR09	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.007702
CR10	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000991
CR11	1960s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.002750
CR02	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.002011
CR03	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001826
CR04	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.005035
CR05	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001342
CR06	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001320
CR07	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004897
CR08	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004828
CR09	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.010998
CR10	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001415
CR11	1970s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003927
CR02	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001763
CR03	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001601
CR04	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004414
CR05	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001177
CR06	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001157
CR07	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004293
CR08	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004233
CR09	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.009641
CR10	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001241
CR11	1980s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003443
CR02	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001851
CR03	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001681
CR04	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004634
CR05	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001236
CR06	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001215
CR07	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004508
CR08	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004444
CR09	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.010123
CR10	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001303
CR11	1990s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003615
CR02	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001887
CR03	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001713
CR04	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004724
CR05	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001259
CR06	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001238
CR07	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004595
CR08	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.004530
CR09	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.010318
CR10	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001328
CR11	2000s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.003685
CR02	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000429
CR03	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000389
CR04	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001074
CR05	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000286
CR06	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000281
CR07	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001044
CR08	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.001030
CR09	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.002345
CR10	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000302
CR11	2010s	Single-Family Detached	Slab	1.000000	0.000000	0.000000	0.000000	0.000000	0.000838
CR02	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1970s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1980s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	1990s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	2000s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR03	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR04	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR05	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR06	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR07	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR08	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR09	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR11	2010s	Mobile Home	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
CR02	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000105
CR03	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000095
CR04	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000263
CR05	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000070
CR06	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000069
CR07	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000256
CR08	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000252
CR09	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000574
CR10	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000074
CR11	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000205
CR02	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000042
CR03	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000038
CR04	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000105
CR05	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000028
CR06	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000028
CR07	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000102
CR08	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000101
CR09	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000230
CR10	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000030
CR11	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000082
CR02	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000089
CR03	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000080
CR04	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000222
CR05	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000059
CR06	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000058
CR07	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000216
CR08	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000213
CR09	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000484
CR10	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000062
CR11	1950s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000173
CR02	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000090
CR03	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000081
CR04	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000224
CR05	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000060
CR06	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000059
CR07	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000218
CR08	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000215
CR09	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000490
CR10	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000063
CR11	1960s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000175
CR02	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000128
CR03	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000116
CR04	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000320
CR05	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000085
CR06	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000084
CR07	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000312
CR08	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000307
CR09	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000700
CR10	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000090
CR11	1970s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000250
CR02	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000112
CR03	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000102
CR04	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000281
CR05	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000075
CR06	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000074
CR07	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000273
CR08	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000269
CR09	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000614
CR10	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000079
CR11	1980s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000219
CR02	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000118
CR03	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000107
CR04	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000295
CR05	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000079
CR06	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000077
CR07	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000287
CR08	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000283
CR09	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000644
CR10	1990s	Multi-Family with 2 - 4 Units	Unheated Basement	0.000000	1.000000	0.000000	0.000000	0.000000	0.000083
