Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Ceiling R-13	Option=Ceiling R-19	Option=Ceiling R-30	sampling_probability
CR08	1940s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000167221
CR09	1940s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000301792
CR10	1940s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	3.69656e-05
CR11	1940s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000402314
CR02	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	9.21801e-05
CR03	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000151765
CR04	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000401731
CR05	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	8.18102e-05
CR06	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000108158
CR07	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000989305
CR08	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000312113
CR09	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000704434
CR10	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000134287
CR11	1950s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000935556
CR02	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000334916
CR03	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000347822
CR04	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00103646
CR05	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000205959
CR06	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000217486
CR07	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00163771
CR08	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000835135
CR09	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00274575
CR10	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000355154
CR11	1960s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00232827
CR02	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000678305
CR03	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000592787
CR04	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00173759
CR05	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00050382
CR06	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000418902
CR07	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00151795
CR08	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00134962
CR09	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0066705
CR10	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0008546
CR11	1970s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00348756
CR02	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000474602
CR03	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000442719
CR04	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000980462
CR05	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000428291
CR06	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00028762
CR07	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00102099
CR08	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0012704
CR09	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00760218
CR10	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00114191
CR11	1980s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00337067
CR02	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000481654
CR03	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000231349
CR04	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000934847
CR05	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00040534
CR06	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000355812
CR07	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000755402
CR08	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00122541
CR09	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00637599
CR10	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00118648
CR11	1990s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00211224
CR02	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000456343
CR03	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000412121
CR04	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.0013078
CR05	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00049389
CR06	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000332712
CR07	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00125956
CR08	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00146322
CR09	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00733445
CR10	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00093614
CR11	2000s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00226532
CR02	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000218131
CR03	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000153747
CR04	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000375121
CR05	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000213121
CR06	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000133246
CR07	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000470937
CR08	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000591077
CR09	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.00255299
CR10	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000241794
CR11	2010s	Multi-Family with 5+ Units	Slab	1	0	0	0	0	0.000695885
CR02	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.14291e-05
CR03	<1940	Single-Family Attached	Slab	1	0	0	0	0	3.0052e-05
CR04	<1940	Single-Family Attached	Slab	1	0	0	0	0	4.26465e-05
CR05	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.41321e-05
CR06	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.08449e-05
CR07	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000415781
CR08	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000146228
CR09	<1940	Single-Family Attached	Slab	1	0	0	0	0	6.55526e-05
CR10	<1940	Single-Family Attached	Slab	1	0	0	0	0	1.233e-05
CR11	<1940	Single-Family Attached	Slab	1	0	0	0	0	0.000138169
CR02	1940s	Single-Family Attached	Slab	1	0	0	0	0	5.9151e-06
CR03	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.22066e-05
CR04	1940s	Single-Family Attached	Slab	1	0	0	0	0	4.69027e-05
CR05	1940s	Single-Family Attached	Slab	1	0	0	0	0	9.53372e-06
CR06	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.37316e-05
CR07	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000255263
CR08	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000104316
CR09	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000117322
CR10	1940s	Single-Family Attached	Slab	1	0	0	0	0	1.83284e-05
CR11	1940s	Single-Family Attached	Slab	1	0	0	0	0	0.000185836
CR02	1950s	Single-Family Attached	Slab	1	0	0	0	0	1.26831e-05
CR03	1950s	Single-Family Attached	Slab	1	0	0	0	0	2.28968e-05
CR04	1950s	Single-Family Attached	Slab	1	0	0	0	0	7.17257e-05
CR05	1950s	Single-Family Attached	Slab	1	0	0	0	0	1.95269e-05
CR06	1950s	Single-Family Attached	Slab	1	0	0	0	0	2.0326e-05
CR07	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000278224
CR08	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000161533
CR09	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000236539
CR10	1950s	Single-Family Attached	Slab	1	0	0	0	0	5.62947e-05
CR11	1950s	Single-Family Attached	Slab	1	0	0	0	0	0.000279366
CR02	1960s	Single-Family Attached	Slab	1	0	0	0	0	2.36539e-05
CR03	1960s	Single-Family Attached	Slab	1	0	0	0	0	3.28921e-05
CR04	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000108038
CR05	1960s	Single-Family Attached	Slab	1	0	0	0	0	3.05124e-05
CR06	1960s	Single-Family Attached	Slab	1	0	0	0	0	2.71432e-05
CR07	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000232168
CR08	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000162656
CR09	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000433189
CR10	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000120624
CR11	1960s	Single-Family Attached	Slab	1	0	0	0	0	0.000453824
CR02	1970s	Single-Family Attached	Slab	1	0	0	0	0	6.19035e-05
CR03	1970s	Single-Family Attached	Slab	1	0	0	0	0	6.20515e-05
CR04	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000220908
CR05	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000104506
CR06	1970s	Single-Family Attached	Slab	1	0	0	0	0	7.58137e-05
CR07	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000275468
CR08	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000369628
CR09	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.00118985
CR10	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.000325621
CR11	1970s	Single-Family Attached	Slab	1	0	0	0	0	0.00107379
CR02	1980s	Single-Family Attached	Slab	1	0	0	0	0	8.90948e-05
CR03	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000129098
CR04	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.00020241
CR05	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000122167
CR06	1980s	Single-Family Attached	Slab	1	0	0	0	0	4.41789e-05
CR07	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000400203
CR08	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.00054532
CR09	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.0018811
CR10	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.000322936
CR11	1980s	Single-Family Attached	Slab	1	0	0	0	0	0.00123497
CR02	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000119272
CR03	1990s	Single-Family Attached	Slab	1	0	0	0	0	5.19686e-05
CR04	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000299035
CR05	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000109626
CR06	1990s	Single-Family Attached	Slab	1	0	0	0	0	7.29529e-05
CR07	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000347715
CR08	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000475863
CR09	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.00118658
CR10	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000216241
CR11	1990s	Single-Family Attached	Slab	1	0	0	0	0	0.000573429
CR02	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000195969
CR03	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.0001165
CR04	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000485629
CR05	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000263736
CR06	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000119445
CR07	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000456048
CR08	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000714491
CR09	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.0022596
CR10	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.000269562
CR11	2000s	Single-Family Attached	Slab	1	0	0	0	0	0.00062213
CR02	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.60856e-05
CR03	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.00531e-05
CR04	2010s	Single-Family Attached	Slab	1	0	0	0	0	5.02378e-05
CR05	2010s	Single-Family Attached	Slab	1	0	0	0	0	5.71305e-05
CR06	2010s	Single-Family Attached	Slab	1	0	0	0	0	2.36836e-05
CR07	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000104295
CR08	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.00020115
CR09	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000465581
CR10	2010s	Single-Family Attached	Slab	1	0	0	0	0	3.68436e-05
CR11	2010s	Single-Family Attached	Slab	1	0	0	0	0	0.000157341
CR02	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000589445
CR03	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000411902
CR04	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00129112
CR05	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000316007
CR06	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00050702
CR07	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.001222
CR08	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00107936
CR09	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00200533
CR10	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.000214814
CR11	<1940	Single-Family Detached	Slab	1	0	0	0	0	0.00111537
CR02	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000253944
CR03	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000298608
CR04	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00128955
CR05	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000240847
CR06	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000418596
CR07	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000915584
CR08	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000999947
CR09	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00294728
CR10	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.000362408
CR11	1940s	Single-Family Detached	Slab	1	0	0	0	0	0.00201014
CR02	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000542431
CR03	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000720365
CR04	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00285436
CR05	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000554465
CR06	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.000663152
CR07	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00220425
CR08	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00208771
CR09	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00754555
CR10	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00120253
CR11	1950s	Single-Family Detached	Slab	1	0	0	0	0	0.00480478
CR02	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000671974
CR03	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00078981
CR04	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00275326
CR05	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000543099
CR06	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.000628403
CR07	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00205468
CR08	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00271919
CR09	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.012606
CR10	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00138114
CR11	1960s	Single-Family Detached	Slab	1	0	0	0	0	0.00516365
CR02	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000893754
CR03	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000785218
CR04	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00279696
CR05	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00109925
CR06	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.000981329
CR07	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00180136
CR08	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00333632
CR09	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.01721
CR10	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.00263846
CR11	1970s	Single-Family Detached	Slab	1	0	0	0	0	0.0054721
CR02	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000646348
CR03	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000700532
CR04	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00149412
CR05	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000740135
CR06	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.000575521
CR07	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00136725
CR08	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00284877
CR09	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.018266
CR10	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00245902
CR11	1980s	Single-Family Detached	Slab	1	0	0	0	0	0.00583078
CR02	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.000852062
CR03	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.000599096
CR04	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00231812
CR05	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.0011449
CR06	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00088959
CR07	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00131641
CR08	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.0033688
CR09	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.0193193
CR10	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00382414
CR11	1990s	Single-Family Detached	Slab	1	0	0	0	0	0.00499603
CR02	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00106165
CR03	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.000716119
CR04	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00308514
CR05	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00202602
CR06	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00101746
CR07	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00170469
CR08	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.0047975
CR09	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.0278056
CR10	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00583745
CR11	2000s	Single-Family Detached	Slab	1	0	0	0	0	0.00643387
CR02	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000248761
CR03	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000133227
CR04	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000503445
CR05	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000429211
CR06	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000230675
CR07	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000313156
CR08	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.00097295
CR09	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.00638874
CR10	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.00077945
CR11	2010s	Single-Family Detached	Slab	1	0	0	0	0	0.000840387
CR02	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	<1940	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1940s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1950s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1960s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR03	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR04	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR05	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR06	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR07	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR08	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR09	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1970s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR02	1980s	Mobile Home	Unheated Basement	0	0.45	0.2	0.35	0	0
CR03	1980s	Mobile Home	Unheated Basement	0	0.26	0.33	0.41	0	0
CR04	1980s	Mobile Home	Unheated Basement	0	0.39	0.27	0.34	0	0
CR05	1980s	Mobile Home	Unheated Basement	0	0.63	0.1	0.27	0	0
CR06	1980s	Mobile Home	Unheated Basement	0	0.13	0.19	0.67	0	0
CR07	1980s	Mobile Home	Unheated Basement	0	0.31	0.26	0.43	0	0
CR08	1980s	Mobile Home	Unheated Basement	0	0.26	0.15	0.6	0	0
CR09	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR10	1980s	Mobile Home	Unheated Basement	0	1	0	0	0	0
CR11	1980s	Mobile Home	Unheated Basement	0	0.13	0.19	0.67	0	0
CR02	1990s	Mobile Home	Unheated Basement	0	0.13	0.46	0.41	0	0
CR03	1990s	Mobile Home	Unheated Basement	0	0.02	0.28	0.7	0	0
CR04	1990s	Mobile Home	Unheated Basement	0	0.07	0.81	0.12	0	0
CR05	1990s	Mobile Home	Unheated Basement	0	0.02	0.2	0.78	0	0
CR06	1990s	Mobile Home	Unheated Basement	0	0.01	0.09	0.91	0	0
CR07	1990s	Mobile Home	Unheated Basement	0	0.03	0.49	0.47	0	0
CR08	1990s	Mobile Home	Unheated Basement	0	0.07	0.38	0.55	0	0
CR09	1990s	Mobile Home	Unheated Basement	0	0.05	0.65	0.3	0	0
CR10	1990s	Mobile Home	Unheated Basement	0	0.09	0.4	0.52	0	0
CR11	1990s	Mobile Home	Unheated Basement	0	0.11	0.13	0.76	0	0
CR02	2000s	Mobile Home	Unheated Basement	0	0.02	0.35	0.64	0	0
CR03	2000s	Mobile Home	Unheated Basement	0	0.04	0.23	0.73	0	0
CR04	2000s	Mobile Home	Unheated Basement	0	0.32	0.37	0.31	0	0
CR05	2000s	Mobile Home	Unheated Basement	0	0.02	0.15	0.83	0	0
CR06	2000s	Mobile Home	Unheated Basement	0	0.03	0.14	0.83	0	0
CR07	2000s	Mobile Home	Unheated Basement	0	0.07	0.07	0.86	0	0
CR08	2000s	Mobile Home	Unheated Basement	0	0.11	0.24	0.64	0	0
CR09	2000s	Mobile Home	Unheated Basement	0	0.26	0.17	0.57	0	0
CR10	2000s	Mobile Home	Unheated Basement	0	0	0.85	0.15	0	0
CR11	2000s	Mobile Home	Unheated Basement	0	0.45	0.41	0.14	0	0
CR02	2010s	Mobile Home	Unheated Basement	0	0.02	0.35	0.64	0	0
CR03	2010s	Mobile Home	Unheated Basement	0	0.04	0.23	0.73	0	0
CR04	2010s	Mobile Home	Unheated Basement	0	0.32	0.37	0.31	0	0
CR05	2010s	Mobile Home	Unheated Basement	0	0.02	0.15	0.83	0	0
CR06	2010s	Mobile Home	Unheated Basement	0	0.03	0.14	0.83	0	0
CR07	2010s	Mobile Home	Unheated Basement	0	0.07	0.07	0.86	0	0
CR08	2010s	Mobile Home	Unheated Basement	0	0.11	0.24	0.64	0	0
CR09	2010s	Mobile Home	Unheated Basement	0	0.26	0.17	0.57	0	0
CR10	2010s	Mobile Home	Unheated Basement	0	0	0.85	0.15	0	0
CR11	2010s	Mobile Home	Unheated Basement	0	0.45	0.41	0.14	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000701112
CR03	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00307148
CR04	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00242165
CR05	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	9.38952e-05
CR06	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	4.27557e-05
CR07	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.00433626
CR08	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000639687
CR09	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	6.01463e-05
CR10	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	8.99968e-06
CR11	<1940	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000301577
CR02	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	9.48222e-05
CR03	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000250984
CR04	1940s	Multi-Family with 2 - 4 Units	Unheated Basement	0	1	0	0	0	0.000332731
