Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Ceiling R-13	Option=Ceiling R-19	Option=Ceiling R-30	sampling_probability
CR04	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	2.75509e-05
CR03	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	4.9782e-05
CR04	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	7.52706e-05
CR05	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	4.15939e-05
CR06	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.89151e-06
CR07	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	9.34226e-05
CR08	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	8.29355e-05
CR09	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	7.5168e-05
CR10	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.28884e-06
CR11	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	2.3301e-05
CR02	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	3.72614e-05
CR03	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	2.0011e-05
CR04	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0.000112868
CR05	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	3.63437e-05
CR06	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.13427e-05
CR07	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	8.2423e-05
CR08	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	7.33694e-05
CR09	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	5.14965e-05
CR10	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	5.14102e-06
CR11	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.1099e-05
CR02	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	4.94618e-05
CR03	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	9.33341e-06
CR04	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	2.96289e-05
CR05	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	4.7996e-05
CR06	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	5.0696e-05
CR07	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.14742e-05
CR08	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	0.000127538
CR09	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	4.06079e-05
CR10	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.65669e-06
CR11	2000s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.55815e-06
CR02	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	6.17759e-06
CR03	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.97207e-06
CR04	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	3.01018e-06
CR05	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.0887e-05
CR06	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.12509e-05
CR07	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	1.3771e-05
CR08	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	3.63231e-05
CR09	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	8.99478e-06
CR10	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	7.89965e-07
CR11	2010s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0	5.91998e-07
CR02	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR03	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR04	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR05	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR06	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR07	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR08	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR09	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR10	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR11	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR03	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR04	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR05	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR06	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR07	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR08	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR09	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR10	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR11	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0
CR02	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.00018857
CR03	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000262011
CR04	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000532966
CR05	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000212309
CR06	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	8.8671e-05
CR07	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000401004
CR08	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000525342
CR09	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000798828
CR10	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	6.86522e-05
CR11	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000107463
CR02	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000253099
CR03	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000224206
CR04	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.0008405
CR05	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000317734
CR06	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000140934
CR07	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000390062
CR08	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000619156
CR09	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000898723
CR10	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	9.34579e-05
CR11	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	9.02822e-05
CR02	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.00020695
CR03	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	8.43047e-05
CR04	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000240724
CR05	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000336791
CR06	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.00037445
CR07	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000209299
CR08	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000782182
CR09	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.000449031
CR10	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	9.78176e-05
CR11	2000s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	8.66625e-05
CR02	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	4.25921e-05
CR03	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	1.51829e-05
CR04	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	4.21361e-05
CR05	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	7.01222e-05
CR06	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	8.52388e-05
CR07	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	3.80258e-05
CR08	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	0.00016252
CR09	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	9.15962e-05
CR10	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	1.45065e-05
CR11	2010s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0	1.18122e-05
CR02	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR03	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR04	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR05	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR06	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR07	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR08	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR09	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR10	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR11	<1940	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR02	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR03	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR04	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR05	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR06	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR07	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR08	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR09	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR10	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR11	1940s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR02	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR03	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR04	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR05	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR06	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR07	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR08	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR09	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR10	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR11	1950s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR02	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR03	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR04	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR05	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR06	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR07	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR08	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR09	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR10	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR11	1960s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR02	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR03	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR04	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR05	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR06	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR07	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR08	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR09	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR10	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR11	1970s	Mobile Home	Vented Crawlspace	0	1	0	0	0	0
CR02	1980s	Mobile Home	Vented Crawlspace	0	0.619048	0	0.380952	0	0
CR03	1980s	Mobile Home	Vented Crawlspace	0	0.410256	0	0.589744	0	0
CR04	1980s	Mobile Home	Vented Crawlspace	0	0.555556	0	0.444444	0	0
CR05	1980s	Mobile Home	Vented Crawlspace	0	0.769231	0	0.230769	0	0
CR06	1980s	Mobile Home	Vented Crawlspace	0	0.230769	0	0.769231	0	0
CR07	1980s	Mobile Home	Vented Crawlspace	0	0.473118	0	0.526882	0	0
CR08	1980s	Mobile Home	Vented Crawlspace	0	0.41	0	0.59	0	0
CR09	1980s	Mobile Home	Vented Crawlspace	0	0.573529	0	0.426471	0	0
CR10	1980s	Mobile Home	Vented Crawlspace	0	0.411111	0	0.588889	0	0
CR11	1980s	Mobile Home	Vented Crawlspace	0	0.230769	0	0.769231	0	0
CR02	1990s	Mobile Home	Vented Crawlspace	0	0	0.727273	0.272727	0	0
CR03	1990s	Mobile Home	Vented Crawlspace	0	0	0.368421	0.631579	0	0
CR04	1990s	Mobile Home	Vented Crawlspace	0	0.027778	0.638889	0.333333	0	0
CR05	1990s	Mobile Home	Vented Crawlspace	0	0	0.655738	0.344262	0	0
CR06	1990s	Mobile Home	Vented Crawlspace	0	0.020202	0.050505	0.929293	0	0
CR07	1990s	Mobile Home	Vented Crawlspace	0	0	0.105263	0.894737	0	0
CR08	1990s	Mobile Home	Vented Crawlspace	0	0.236842	0.144737	0.618421	0	0
CR09	1990s	Mobile Home	Vented Crawlspace	0	0.10101	0.535354	0.363636	0	0
CR10	1990s	Mobile Home	Vented Crawlspace	0	0	0.39	0.61	0	0
CR11	1990s	Mobile Home	Vented Crawlspace	0	0.030303	0.10101	0.868687	0	0
CR02	2000s	Mobile Home	Vented Crawlspace	0	0.031746	0.698413	0.269841	0	0
CR03	2000s	Mobile Home	Vented Crawlspace	0	0	0.367816	0.632184	0	0
CR04	2000s	Mobile Home	Vented Crawlspace	0	0.153846	0.557692	0.288462	0	0
CR05	2000s	Mobile Home	Vented Crawlspace	0	0	0.66	0.34	0	0
CR06	2000s	Mobile Home	Vented Crawlspace	0	0.02439	0.04878	0.926829	0	0
CR07	2000s	Mobile Home	Vented Crawlspace	0	0.041667	0.097222	0.861111	0	0
CR08	2000s	Mobile Home	Vented Crawlspace	0	0.2	0.153846	0.646154	0	0
CR09	2000s	Mobile Home	Vented Crawlspace	0	0.104167	0.53125	0.364583	0	0
CR10	2000s	Mobile Home	Vented Crawlspace	0	0	0.388235	0.611765	0	0
CR11	2000s	Mobile Home	Vented Crawlspace	0	0.076923	0.098901	0.824176	0	0
CR02	2010s	Mobile Home	Vented Crawlspace	0	0.031746	0.698413	0.269841	0	0
CR03	2010s	Mobile Home	Vented Crawlspace	0	0	0.367816	0.632184	0	0
CR04	2010s	Mobile Home	Vented Crawlspace	0	0.153846	0.557692	0.288462	0	0
CR05	2010s	Mobile Home	Vented Crawlspace	0	0	0.66	0.34	0	0
CR06	2010s	Mobile Home	Vented Crawlspace	0	0.02439	0.04878	0.926829	0	0
CR07	2010s	Mobile Home	Vented Crawlspace	0	0.041667	0.097222	0.861111	0	0
CR08	2010s	Mobile Home	Vented Crawlspace	0	0.2	0.153846	0.646154	0	0
CR09	2010s	Mobile Home	Vented Crawlspace	0	0.104167	0.53125	0.364583	0	0
CR10	2010s	Mobile Home	Vented Crawlspace	0	0	0.388235	0.611765	0	0
CR11	2010s	Mobile Home	Vented Crawlspace	0	0.076923	0.098901	0.824176	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00036987
CR03	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00112601
CR04	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000873149
CR05	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	8.27227e-05
CR06	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000126209
CR07	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00203743
CR08	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000352772
CR09	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000595881
CR10	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	2.2921e-05
CR11	<1940	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000661466
CR02	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	8.56061e-05
CR03	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000139779
CR04	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000189542
CR05	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	3.664e-05
CR06	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	5.61416e-05
CR07	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00060541
CR08	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000165218
CR09	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000269577
CR10	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	1.36135e-05
CR11	1940s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000283126
CR02	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000131128
CR03	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000160788
CR04	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000244505
CR05	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	7.46079e-05
CR06	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	7.84044e-05
CR07	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000816611
CR08	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000265155
CR09	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000508194
CR10	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	3.67287e-05
CR11	1950s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000486509
CR02	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	7.85532e-05
CR03	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000137681
CR04	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000280723
CR05	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	8.00387e-05
CR06	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00015246
CR07	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000693275
CR08	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000317484
CR09	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000504096
CR10	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	3.82722e-05
CR11	1960s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000379189
CR02	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000113197
CR03	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00016611
CR04	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000374831
CR05	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000203788
CR06	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000343238
CR07	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.00055102
CR08	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000511334
CR09	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000947405
CR10	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	7.55824e-05
CR11	1970s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	1	0	0	0	0.000555225
CR02	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.619048	0	0.380952	0	7.58777e-05
CR03	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.410256	0	0.589744	0	0.00011696
CR04	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.555556	0	0.444444	0	0.000188257
CR05	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.769231	0	0.230769	0	7.96284e-05
CR06	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.230769	0	0.769231	0	0.000210924
CR07	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.473118	0	0.526882	0	0.000319863
CR08	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.41	0	0.59	0	0.000369766
CR09	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.573529	0	0.426471	0	0.000584937
CR10	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.411111	0	0.588889	0	5.9715e-05
CR11	1980s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.230769	0	0.769231	0	0.000269644
CR02	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.727273	0.272727	0	7.73787e-05
CR03	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.368421	0.631579	0	5.82575e-05
CR04	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.027778	0.638889	0.333333	0	0.00016753
CR05	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.655738	0.344262	0	6.93267e-05
CR06	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.020202	0.050505	0.929293	0	0.000219839
CR07	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.105263	0.894737	0	0.000259891
CR08	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.236842	0.144737	0.618421	0	0.000312216
CR09	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.10101	0.535354	0.363636	0	0.000444032
CR10	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.39	0.61	0	5.77748e-05
CR11	1990s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.030303	0.10101	0.868687	0	0.00014867
CR02	2000s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.031746	0.698413	0.269841	0	4.37101e-05
CR03	2000s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0	0.367816	0.632184	0	2.20085e-05
CR04	2000s	Multi-Family with 2 - 4 Units	Vented Crawlspace	0	0.153846	0.557692	0.288462	0	4.90508e-05
