Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR05	1980s	Heated Basement	Single-Family Attached	0.33	0.23	0.44	0.0	0.0	5.151732111130913e-05
CR03	1980s	Heated Basement	Single-Family Attached	0.31	0.34	0.35	0.0	0.0	7.008437868856731e-05
CR04	1980s	Heated Basement	Single-Family Attached	0.37	0.26	0.37	0.0	0.0	0.0001932356719525431
CR06	1980s	Heated Basement	Single-Family Attached	0.4	0.04	0.56	0.0	0.0	5.063681502178822e-05
CR07	1980s	Heated Basement	Single-Family Attached	0.38	0.33	0.29	0.0	0.0	0.00018795126254366119
CR08	1980s	Heated Basement	Single-Family Attached	0.11	0.15	0.74	0.0	0.0	0.00018531000400265124
CR09	1980s	Heated Basement	Single-Family Attached	0.33	0.35	0.32	0.0	0.0	0.00042209913361568633
CR10	1980s	Heated Basement	Single-Family Attached	0.91	0.0	0.09	0.0	0.0	5.432042872448717e-05
CR11	1980s	Heated Basement	Single-Family Attached	0.4	0.04	0.56	0.0	0.0	0.00015072700763176417
CR02	1990s	Heated Basement	Single-Family Attached	0.06	0.26	0.45	0.23	0.0	8.086050955679313e-05
CR05	1990s	Heated Basement	Single-Family Attached	0.02	0.09	0.78	0.11	0.0	5.3985573008013094e-05
CR03	1990s	Heated Basement	Single-Family Attached	0.1	0.34	0.43	0.12	0.0	7.344219887206674e-05
CR04	1990s	Heated Basement	Single-Family Attached	0.12	0.37	0.44	0.07	0.0	0.00020249380695488948
CR06	1990s	Heated Basement	Single-Family Attached	0.02	0.34	0.28	0.36	0.0	5.306288089680788e-05
CR07	1990s	Heated Basement	Single-Family Attached	0.08	0.46	0.46	0.0	0.0	0.00019695621564009573
CR08	1990s	Heated Basement	Single-Family Attached	0.07	0.06	0.69	0.19	0.0	0.0001941884114778675
CR09	1990s	Heated Basement	Single-Family Attached	0.55	0.04	0.22	0.19	0.0	0.00044232237047408174
CR10	1990s	Heated Basement	Single-Family Attached	0.3	0.0	0.7	0.0	0.0	5.692298061066347e-05
CR11	1990s	Heated Basement	Single-Family Attached	0.67	0.17	0.07	0.09	0.0	0.00015794850545902494
CR02	2000s	Heated Basement	Single-Family Attached	0.01	0.3	0.51	0.18	0.0	8.234299030197361e-05
CR05	2000s	Heated Basement	Single-Family Attached	0.02	0.05	0.58	0.36	0.0	5.497533393013173e-05
CR03	2000s	Heated Basement	Single-Family Attached	0.06	0.15	0.56	0.22	0.0	7.478867376207573e-05
CR04	2000s	Heated Basement	Single-Family Attached	0.13	0.24	0.53	0.1	0.0	0.0002062062887519288
CR06	2000s	Heated Basement	Single-Family Attached	0.03	0.04	0.07	0.87	0.0	5.403572536247466e-05
CR07	2000s	Heated Basement	Single-Family Attached	0.05	0.08	0.79	0.09	0.0	0.00020056717232254132
CR08	2000s	Heated Basement	Single-Family Attached	0.09	0.23	0.51	0.17	0.0	0.00019774862378089443
CR09	2000s	Heated Basement	Single-Family Attached	0.45	0.09	0.21	0.25	0.0	0.00045043182218276593
CR10	2000s	Heated Basement	Single-Family Attached	0.0	0.51	0.0	0.49	0.0	5.796659538845955e-05
CR11	2000s	Heated Basement	Single-Family Attached	0.24	0.0	0.4	0.36	0.0	0.00016084430242291342
CR02	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR05	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR03	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR04	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR06	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR07	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR08	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR09	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR10	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR11	<1940	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR02	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR05	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR03	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR04	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR06	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR08	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR10	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR11	1950s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR02	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR05	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR03	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR04	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR06	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR08	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR10	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR11	1960s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR02	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR05	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR03	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR04	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR06	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR08	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR10	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR11	1970s	Heated Basement	Mobile Home	1.0	0.0	0.0	0.0	0.0	0.0
CR02	1980s	Heated Basement	Mobile Home	0.3	0.34	0.36	0.0	0.0	0.0
CR05	1980s	Heated Basement	Mobile Home	0.33	0.23	0.44	0.0	0.0	0.0
CR03	1980s	Heated Basement	Mobile Home	0.31	0.34	0.35	0.0	0.0	0.0
CR04	1980s	Heated Basement	Mobile Home	0.37	0.26	0.37	0.0	0.0	0.0
CR06	1980s	Heated Basement	Mobile Home	0.4	0.04	0.56	0.0	0.0	0.0
CR07	1980s	Heated Basement	Mobile Home	0.38	0.33	0.29	0.0	0.0	0.0
CR08	1980s	Heated Basement	Mobile Home	0.11	0.15	0.74	0.0	0.0	0.0
CR09	1980s	Heated Basement	Mobile Home	0.33	0.35	0.32	0.0	0.0	0.0
CR10	1980s	Heated Basement	Mobile Home	0.91	0.0	0.09	0.0	0.0	0.0
CR11	1980s	Heated Basement	Mobile Home	0.4	0.04	0.56	0.0	0.0	0.0
CR02	1990s	Heated Basement	Mobile Home	0.06	0.26	0.45	0.23	0.0	0.0
CR05	1990s	Heated Basement	Mobile Home	0.02	0.09	0.78	0.11	0.0	0.0
CR03	1990s	Heated Basement	Mobile Home	0.1	0.34	0.43	0.12	0.0	0.0
CR04	1990s	Heated Basement	Mobile Home	0.12	0.37	0.44	0.07	0.0	0.0
CR06	1990s	Heated Basement	Mobile Home	0.02	0.34	0.28	0.36	0.0	0.0
CR07	1990s	Heated Basement	Mobile Home	0.08	0.46	0.46	0.0	0.0	0.0
CR08	1990s	Heated Basement	Mobile Home	0.07	0.06	0.69	0.19	0.0	0.0
CR09	1990s	Heated Basement	Mobile Home	0.55	0.04	0.22	0.19	0.0	0.0
CR10	1990s	Heated Basement	Mobile Home	0.3	0.0	0.7	0.0	0.0	0.0
CR11	1990s	Heated Basement	Mobile Home	0.67	0.17	0.07	0.09	0.0	0.0
CR02	2000s	Heated Basement	Mobile Home	0.01	0.3	0.51	0.18	0.0	0.0
CR05	2000s	Heated Basement	Mobile Home	0.02	0.05	0.58	0.36	0.0	0.0
CR03	2000s	Heated Basement	Mobile Home	0.06	0.15	0.56	0.22	0.0	0.0
CR04	2000s	Heated Basement	Mobile Home	0.13	0.24	0.53	0.1	0.0	0.0
CR06	2000s	Heated Basement	Mobile Home	0.03	0.04	0.07	0.87	0.0	0.0
CR07	2000s	Heated Basement	Mobile Home	0.05	0.08	0.79	0.09	0.0	0.0
CR08	2000s	Heated Basement	Mobile Home	0.09	0.23	0.51	0.17	0.0	0.0
CR09	2000s	Heated Basement	Mobile Home	0.45	0.09	0.21	0.25	0.0	0.0
CR10	2000s	Heated Basement	Mobile Home	0.0	0.51	0.0	0.49	0.0	0.0
CR11	2000s	Heated Basement	Mobile Home	0.24	0.0	0.4	0.36	0.0	0.0
CR02	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00010187259112508335
CR05	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	6.801404339204571e-05
CR03	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	9.252658854154559e-05
CR04	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002551130201175439
CR06	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	6.685158427950289e-05
CR07	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002481364529536482
CR08	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002446494185127517
CR09	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0005572624540677064
CR10	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	7.171475373028985e-05
CR11	<1940	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0001989923586141124
CR02	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	8.48292571457153e-05
CR05	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	5.663526089504837e-05
CR03	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	7.70468453341811e-05
CR04	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00021243248793190511
CR06	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	5.566728175669312e-05
CR07	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002066231038433645
CR08	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00020371945195824087
CR09	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00046403217481451054
CR10	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	5.9716840596101266e-05
CR11	1950s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0001657008403583504
CR02	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	8.600042075508509e-05
CR05	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	5.741717457435252e-05
CR03	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	7.811056396744856e-05
CR04	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00021536535811944395
CR06	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	5.64358313918029e-05
CR07	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00020947576892872187
CR08	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00020653202885307815
CR09	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00047043866256420223
CR10	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	6.0541298960183766e-05
CR11	1960s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00016798852742292458
CR02	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00012303639086501378
CR05	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	8.21438066380281e-05
CR03	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00011174877744324769
CR04	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.00030811217140238
CR06	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	8.073984928153166e-05
CR07	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002996862382343589
CR08	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0002954747802976198
CR09	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.0006730324649236218
CR10	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	8.661333115513143e-05
CR11	1970s	Heated Basement	Multi-Family with 2 - 4 Units	1.0	0.0	0.0	0.0	0.0	0.000240332569763886
CR02	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.3	0.34	0.36	0.0	0.0	0.0001075423564877882
CR05	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.33	0.23	0.44	0.0	0.0	7.179939589111233e-05
CR03	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.31	0.34	0.35	0.0	0.0	9.767619788247193e-05
CR04	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.37	0.26	0.37	0.0	0.0	0.0002693114512074284
CR06	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.4	0.04	0.56	0.0	0.0	7.057223958829422e-05
CR07	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.38	0.33	0.29	0.0	0.0	0.000261946600027002
CR08	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.11	0.15	0.74	0.0	0.0	0.00025826549309935305
CR09	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.33	0.35	0.32	0.0	0.0	0.0005882771492385553
CR10	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.91	0.0	0.09	0.0	0.0	7.570607094529677e-05
CR11	1980s	Heated Basement	Multi-Family with 2 - 4 Units	0.4	0.04	0.56	0.0	0.0	0.00021006736877978043
CR02	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.06	0.26	0.45	0.23	0.0	0.00011269482986278144
CR05	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.02	0.09	0.78	0.11	0.0	7.523938444772875e-05
CR03	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.1	0.34	0.43	0.12	0.0	0.0001023559726744364
CR04	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.12	0.37	0.44	0.07	0.0	0.0002822144610283508
CR06	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.02	0.34	0.28	0.36	0.0	7.395343372768078e-05
CR07	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.08	0.46	0.46	0.0	0.0	0.0002744967516731805
CR08	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.07	0.06	0.69	0.19	0.0	0.0002706392788367432
CR09	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.55	0.04	0.22	0.19	0.0	0.0006164621588251062
CR10	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.3	0.0	0.7	0.0	0.0	7.933323262940292e-05
CR11	1990s	Heated Basement	Multi-Family with 2 - 4 Units	0.67	0.17	0.07	0.09	0.0	0.00022013192901392044
CR02	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.01	0.3	0.51	0.18	0.0	0.00011476095480150226
CR05	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.02	0.05	0.58	0.36	0.0	7.661880858609195e-05
CR03	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.06	0.15	0.56	0.22	0.0	0.00010423254703039559
CR04	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.13	0.24	0.53	0.1	0.0	0.0002873885256833869
CR06	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.03	0.04	0.07	0.87	0.0	7.530928149740407e-05
CR07	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.05	0.08	0.79	0.09	0.0	0.0002795293213564603
CR08	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.09	0.23	0.51	0.17	0.0	0.00027560112636854984
CR09	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.45	0.09	0.21	0.25	0.0	0.0006277642553070573
CR10	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.0	0.51	0.0	0.49	0.0	8.078771257852331e-05
CR11	2000s	Heated Basement	Multi-Family with 2 - 4 Units	0.24	0.0	0.4	0.36	0.0	0.0002241677846862541
CR02	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00022241258768160006
CR05	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00014849116158182084
CR03	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00020200799606253273
CR04	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0005569736307771236
CR06	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00014595323124708291
CR07	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0005417420916661637
CR08	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0005341290492887258
CR09	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0012166391672006859
CR10	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00015657071029555002
CR11	<1940	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0004344486080057333
CR02	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00018520285372657902
CR05	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00012364851812028487
CR03	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00016821196019681798
CR04	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0004637916718007367
CR06	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00012153518476333656
CR07	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00045110837658169034
CR08	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0004447689998919981
CR09	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0010130948435511432
CR10	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0001303763544096036
CR11	1950s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0003617651448549652
CR02	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0001877597880901963
CR05	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00012535562542792316
CR03	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00017053431610410677
CR04	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00047019483913495917
CR06	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00012321311511946775
CR07	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0004573364367146093
CR08	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00045090953777687586
CR09	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.001027081760960654
CR10	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0001321763470883623
CR11	1960s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00036675972086621967
CR02	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00026861829829863485
CR05	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00017933986359440292
CR03	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0002439746990521795
CR04	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0006726836392495261
CR06	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00017627468398912922
CR07	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0006542877824362761
CR08	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0006450931477727455
CR09	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0014693931946188727
CR10	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.00018909792022746462
CR11	1970s	Heated Basement	Multi-Family with 5+ Units	1.0	0.0	0.0	0.0	0.0	0.0005247043209073066
CR02	1980s	Heated Basement	Multi-Family with 5+ Units	0.3	0.34	0.36	0.0	0.0	0.00023479106134109844
CR05	1980s	Heated Basement	Multi-Family with 5+ Units	0.33	0.23	0.44	0.0	0.0	0.00015675550467260062
CR03	1980s	Heated Basement	Multi-Family with 5+ Units	0.31	0.34	0.35	0.0	0.0	0.00021325084290107514
CR04	1980s	Heated Basement	Multi-Family with 5+ Units	0.37	0.26	0.37	0.0	0.0	0.0005879722513564576
CR06	1980s	Heated Basement	Multi-Family with 5+ Units	0.4	0.04	0.56	0.0	0.0	0.0001540763246715301
CR07	1980s	Heated Basement	Multi-Family with 5+ Units	0.38	0.33	0.29	0.0	0.0	0.0005718929940131621
CR08	1980s	Heated Basement	Multi-Family with 5+ Units	0.11	0.15	0.74	0.0	0.0	0.00056385624430189
CR09	1980s	Heated Basement	Multi-Family with 5+ Units	0.33	0.35	0.32	0.0	0.0	0.0012843517730441439
CR10	1980s	Heated Basement	Multi-Family with 5+ Units	0.91	0.0	0.09	0.0	0.0	0.0001652847243423492
CR11	1980s	Heated Basement	Multi-Family with 5+ Units	0.4	0.04	0.56	0.0	0.0	0.0004586280427520411
CR02	1990s	Heated Basement	Multi-Family with 5+ Units	0.06	0.26	0.45	0.23	0.0	0.0002460401610610194
CR05	1990s	Heated Basement	Multi-Family with 5+ Units	0.02	0.09	0.78	0.11	0.0	0.000164265834468107
CR03	1990s	Heated Basement	Multi-Family with 5+ Units	0.1	0.34	0.43	0.12	0.0	0.00022346792690525002
CR04	1990s	Heated Basement	Multi-Family with 5+ Units	0.12	0.37	0.44	0.07	0.0	0.0006161426529478807
CR06	1990s	Heated Basement	Multi-Family with 5+ Units	0.02	0.34	0.28	0.36	0.0	0.00016145829198667834
CR07	1990s	Heated Basement	Multi-Family with 5+ Units	0.08	0.46	0.46	0.0	0.0	0.0005992930205816016
CR08	1990s	Heated Basement	Multi-Family with 5+ Units	0.07	0.06	0.69	0.19	0.0	0.0005908712212930169
CR09	1990s	Heated Basement	Multi-Family with 5+ Units	0.55	0.04	0.22	0.19	0.0	0.0013458864885818934
CR10	1990s	Heated Basement	Multi-Family with 5+ Units	0.3	0.0	0.7	0.0	0.0	0.00017320369849616325
CR11	1990s	Heated Basement	Multi-Family with 5+ Units	0.67	0.17	0.07	0.09	0.0	0.00048060142009358637
CR02	2000s	Heated Basement	Multi-Family with 5+ Units	0.01	0.3	0.51	0.18	0.0	0.00025055101318541615
CR05	2000s	Heated Basement	Multi-Family with 5+ Units	0.02	0.05	0.58	0.36	0.0	0.00016727745210475982
CR03	2000s	Heated Basement	Multi-Family with 5+ Units	0.06	0.15	0.56	0.22	0.0	0.00022756494410954738
CR04	2000s	Heated Basement	Multi-Family with 5+ Units	0.13	0.24	0.53	0.1	0.0	0.000627438891671656
CR06	2000s	Heated Basement	Multi-Family with 5+ Units	0.03	0.04	0.07	0.87	0.0	0.0001644184366893513
CR07	2000s	Heated Basement	Multi-Family with 5+ Units	0.05	0.08	0.79	0.09	0.0	0.0006102803414456789
CR08	2000s	Heated Basement	Multi-Family with 5+ Units	0.09	0.23	0.51	0.17	0.0	0.0006017041385383991
CR09	2000s	Heated Basement	Multi-Family with 5+ Units	0.45	0.09	0.21	0.25	0.0	0.0013705617078633133
CR10	2000s	Heated Basement	Multi-Family with 5+ Units	0.0	0.51	0.0	0.49	0.0	0.00017637918118137017
CR11	2000s	Heated Basement	Multi-Family with 5+ Units	0.24	0.0	0.4	0.36	0.0	0.0004894126724008046
CR02	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00031352303718346574
CR05	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00020931998705343374
CR03	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00028475978415186794
CR04	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0007851357073473429
CR06	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00020574240345080873
CR07	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0007636646276174345
CR08	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0007529329321083757
CR09	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.0017150306591602947
CR10	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00022070929140084102
CR11	1940s	Heated Basement	Single-Family Detached	1.0	0.0	0.0	0.0	0.0	0.00061241878664296
CR02	1940s	Heated Basement	Single-Family Attached	1.0	0.0	0.0	0.0	0.0	2.8980609307416198e-05
