Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
IA, Muscatine County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	16390.000000
IA, O'Brien County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6066.000000
IA, Osceola County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2621.000000
IA, Page County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6388.000000
IA, Palo Alto County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3877.000000
IA, Plymouth County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10008.000000
IA, Pocahontas County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3222.000000
IA, Polk County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.000000	178520.000000
IA, Pottawattamie County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.000000	36680.000000
IA, Poweshiek County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7365.000000
IA, Ringgold County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2024.000000
IA, Sac County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4363.000000
IA, Scott County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.000000	67540.000000
IA, Shelby County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5061.000000
IA, Sioux County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	11940.000000
IA, Story County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.000000	36544.000000
IA, Tama County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6734.000000
IA, Taylor County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2715.000000
IA, Union County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5382.000000
IA, Van Buren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2921.000000
IA, Wapello County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	14454.000000
IA, Warren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	18231.000000
IA, Washington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8757.000000
IA, Wayne County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2574.000000
IA, Webster County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	15073.000000
IA, Winnebago County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4545.000000
IA, Winneshiek County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8205.000000
IA, Woodbury County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.000000	38536.000000
IA, Worth County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3144.000000
IA, Wright County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5528.000000
ID, Ada County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	59.000000	160398.000000
ID, Adams County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	1655.000000
ID, Bannock County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	30424.000000
ID, Bear Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2395.000000
ID, Benewah County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3592.000000
ID, Bingham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.000000	14712.000000
ID, Blaine County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8708.000000
ID, Boise County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	2994.000000
ID, Bonner County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	17109.000000
ID, Bonneville County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	21.000000	37138.000000
ID, Boundary County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4393.000000
ID, Butte County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1061.000000
ID, Camas County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	379.000000
ID, Canyon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	29.000000	67155.000000
ID, Caribou County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2553.000000
ID, Cassia County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7717.000000
ID, Clark County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	287.000000
ID, Clearwater County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	3668.000000
ID, Custer County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1801.000000
ID, Elmore County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	9832.000000
ID, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4226.000000
ID, Fremont County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4466.000000
ID, Gem County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	6287.000000
ID, Gooding County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	5476.000000
ID, Idaho County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6443.000000
ID, Jefferson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8150.000000
ID, Jerome County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7647.000000
ID, Kootenai County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	25.000000	57213.000000
ID, Latah County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	15218.000000
ID, Lemhi County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3698.000000
ID, Lewis County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	1624.000000
ID, Lincoln County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1596.000000
ID, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	10508.000000
ID, Minidoka County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7261.000000
ID, Nez Perce County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	16127.000000
ID, Oneida County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1551.000000
ID, Owyhee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4068.000000
ID, Payette County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	8195.000000
ID, Power County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	2465.000000
ID, Shoshone County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	5660.000000
ID, Teton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	3725.000000
ID, Twin Falls County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	29200.000000
ID, Valley County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3446.000000
ID, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3886.000000
IL, Adams County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.000000	27240.000000
IL, Alexander County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	2534.000000
IL, Bond County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6051.000000
IL, Boone County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.000000	18405.000000
IL, Brown County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2130.000000
IL, Bureau County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	14017.000000
IL, Calhoun County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1936.000000
IL, Carroll County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6649.000000
IL, Cass County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5124.000000
IL, Champaign County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.000000	80442.000000
IL, Christian County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	13901.000000
IL, Clark County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6673.000000
IL, Clay County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5588.000000
IL, Clinton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	14012.000000
IL, Coles County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	21094.000000
IL, Cook County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1319.000000	1951606.000000
IL, Crawford County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7597.000000
IL, Cumberland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4208.000000
IL, De Witt County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6721.000000
IL, DeKalb County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	21.000000	37367.000000
IL, Douglas County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7562.000000
IL, DuPage County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	216.000000	338987.000000
IL, Edgar County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7644.000000
IL, Edwards County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2768.000000
IL, Effingham County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	13316.000000
IL, Fayette County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	7650.000000
IL, Ford County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5666.000000
IL, Franklin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	16180.000000
IL, Fulton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	14131.000000
IL, Gallatin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2295.000000
IL, Greene County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5278.000000
IL, Grundy County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	18509.000000
IL, Hamilton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3394.000000
IL, Hancock County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	7726.000000
IL, Hardin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1506.000000
IL, Henderson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3054.000000
IL, Henry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	20131.000000
IL, Iroquois County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	11899.000000
IL, Jackson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.000000	23663.000000
IL, Jasper County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3719.000000
IL, Jefferson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	15189.000000
IL, Jersey County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8760.000000
IL, Jo Daviess County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9611.000000
IL, Johnson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4503.000000
IL, Kane County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	82.000000	173718.000000
IL, Kankakee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	29.000000	40480.000000
IL, Kendall County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	39275.000000
IL, Knox County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	21146.000000
IL, LaSalle County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.000000	44368.000000
IL, Lake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	154.000000	243276.000000
IL, Lawrence County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	5557.000000
IL, Lee County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	13506.000000
IL, Livingston County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	14525.000000
IL, Logan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11016.000000
IL, Macon County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.000000	44860.000000
IL, Macoupin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	18754.000000
IL, Madison County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61.000000	107014.000000
IL, Marion County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	15841.000000
IL, Marshall County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	4953.000000
IL, Mason County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6084.000000
IL, Massac County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5951.000000
IL, McDonough County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	11841.000000
IL, McHenry County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	52.000000	110109.000000
IL, McLean County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.000000	65956.000000
IL, Menard County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5219.000000
IL, Mercer County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6567.000000
IL, Monroe County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	13030.000000
IL, Montgomery County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11287.000000
IL, Morgan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	13797.000000
IL, Moultrie County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5804.000000
IL, Ogle County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	20782.000000
IL, Peoria County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	48.000000	75406.000000
IL, Perry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	8089.000000
IL, Piatt County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	6658.000000
IL, Pike County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6615.000000
IL, Pope County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1589.000000
IL, Pulaski County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2285.000000
IL, Putnam County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2440.000000
IL, Randolph County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	11907.000000
IL, Richland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6452.000000
IL, Rock Island County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	40.000000	60098.000000
IL, Saline County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	10010.000000
IL, Sangamon County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53.000000	82952.000000
IL, Schuyler County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2962.000000
IL, Scott County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2092.000000
IL, Shelby County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9213.000000
IL, St. Clair County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	60.000000	102672.000000
IL, Stark County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2381.000000
IL, Stephenson County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	13.000000	19573.000000
IL, Tazewell County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.000000	54612.000000
IL, Union County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6771.000000
IL, Vermilion County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.000000	31540.000000
IL, Wabash County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4846.000000
IL, Warren County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6811.000000
IL, Washington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5809.000000
IL, Wayne County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	7037.000000
IL, White County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6183.000000
IL, Whiteside County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	18.000000	23511.000000
IL, Will County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	152.000000	224959.000000
IL, Williamson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.000000	26711.000000
IL, Winnebago County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	77.000000	114299.000000
IL, Woodford County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	14489.000000
IN, Adams County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	12260.000000
IN, Allen County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	96.000000	141483.000000
IN, Bartholomew County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.000000	31073.000000
IN, Benton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3388.000000
IN, Blackford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	5207.000000
IN, Boone County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	23427.000000
IN, Brown County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5953.000000
IN, Carroll County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	7770.000000
IN, Cass County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.000000	14536.000000
IN, Clark County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.000000	43074.000000
IN, Clay County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10541.000000
IN, Clinton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11769.000000
IN, Crawford County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4076.000000
IN, Daviess County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	11483.000000
IN, DeKalb County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	9.000000	16221.000000
IN, Dearborn County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	18639.000000
IN, Decatur County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10120.000000
IN, Delaware County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	30.000000	46104.000000
IN, Dubois County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	16311.000000
IN, Elkhart County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	36.000000	70822.000000
IN, Fayette County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	9420.000000
IN, Floyd County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.000000	29034.000000
IN, Fountain County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	6963.000000
IN, Franklin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	8710.000000
IN, Fulton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	7962.000000
IN, Gibson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	13297.000000
IN, Grant County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	16.000000	26227.000000
IN, Greene County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	12688.000000
IN, Hamilton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.000000	111443.000000
IN, Hancock County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	26680.000000
IN, Harrison County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	14524.000000
IN, Hendricks County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.000000	55744.000000
IN, Henry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	17926.000000
IN, Howard County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.000000	34411.000000
IN, Huntington County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	14532.000000
IN, Jackson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	16517.000000
IN, Jasper County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	12091.000000
IN, Jay County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	8062.000000
IN, Jefferson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	12642.000000
IN, Jennings County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	10519.000000
IN, Johnson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.000000	53713.000000
IN, Knox County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	14655.000000
IN, Kosciusko County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	30078.000000
IN, LaGrange County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11850.000000
IN, LaPorte County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.000000	43052.000000
IN, Lake County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	118.000000	184140.000000
IN, Lawrence County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	18426.000000
IN, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	37.000000	51441.000000
IN, Marion County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	224.000000	365472.000000
IN, Marshall County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.000000	17093.000000
IN, Martin County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	4219.000000
IN, Miami County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	13268.000000
IN, Monroe County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.000000	54278.000000
IN, Montgomery County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.000000	14852.000000
IN, Morgan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	25655.000000
IN, Newton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5482.000000
