Dependency=Bedrooms	Dependency=Census Division	Dependency=Geometry Building Type RECS	Dependency=Income RECS2015	Dependency=PUMA Metro Status	Dependency=Tenure	Option=0	Option=1	Option=2	Option=3	Option=4	Option=5	Option=6	Option=7	Option=8	Option=9	Option=10+	source_count	source_weight	fallback_count	fallback_weight
4	East South Central	Mobile Home	120000-139999	In metro area, principal city	Renter	0	0.0181002	0.137591	0.179972	0.29674	0.190126	0.0830697	0.0351703	0.022147	0.0170701	0.0200132	0	0	600	13591
4	East South Central	Mobile Home	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Mobile Home	120000-139999	Not/partially in metro area	Owner	0	0.00998464	0.199693	0.274962	0.246544	0.135945	0.0913978	0.0184332	0	0.00230415	0.0207373	81	1302	81	1302
4	East South Central	Mobile Home	120000-139999	Not/partially in metro area	Renter	0	0	0.144954	0.0458716	0.216514	0.104587	0.26055	0.0844037	0.0495413	0	0.093578	5	149	30	545
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0451128	0.394737	0.233083	0.112782	0.165414	0	0	0.0488722	0	0	0	0	22	266
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0.120823	0.22108	0.293059	0.33419	0.0308483	0	0	0	0	1	12	19	389
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0	0.032511	0.209822	0.258704	0.167397	0.196219	0.0447314	0.0200599	0.0415033	0.00876182	0.0202905	0	0	227	4337
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0.0166848	0.108089	0.0953935	0.326442	0.224519	0.134929	0.0489663	0.0145085	0.0184984	0.0119695	0	0	119	2757
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Owner	0	0.0412541	0.311881	0.178218	0.278878	0.0874587	0.0412541	0.0363036	0	0.0247525	0	1	13	40	606
4	East South Central	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Renter	0	0	0.0262582	0.0853392	0.571116	0.221007	0.04814	0.04814	0	0	0	2	49	21	457
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0576037	0.28341	0.370968	0.0368664	0.0852535	0.0552995	0	0.0345622	0	0.0760369	1	33	22	434
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.057554	0.154676	0.184353	0.248201	0.0881295	0.177158	0.0206835	0.0692446	0	0	1	22	42	1112
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0	0.0671642	0.431343	0.159701	0.167164	0.0701493	0.0597015	0.0447761	0	0	0	0	0	26	670
4	East South Central	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0	0.0279981	0.0522632	0.139991	0.59636	0.0247317	0.0825945	0.0275315	0.0219319	0	0.0265982	0	0	78	2143
4	East South Central	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Owner	0	0.0386997	0.354489	0.167183	0.26161	0.0820433	0.0386997	0.0340557	0	0.0232198	0	0	0	43	646
4	East South Central	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Renter	0	0	0.236181	0.168342	0.582915	0	0	0	0	0	0.0125628	1	13	13	398
4	East South Central	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0782396	0.195599	0.200489	0.195599	0.330073	0	0	0	0	0	17	409	17	409
4	East South Central	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0285921	0.145132	0.230185	0.223308	0.234166	0.0850525	0.00687658	0.019544	0.0271444	0	5	81	124	2763
4	East South Central	Single-Family Attached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0	0.154621	0.296801	0.186611	0.204384	0.0770142	0.0657583	0.0148104	0	0	0	3	45	104	1688
4	East South Central	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0	0.0212465	0.191218	0.271955	0.196884	0.291785	0	0	0.0155807	0	0.0113314	2	67	34	706
4	East South Central	Single-Family Attached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Attached	120000-139999	Not/partially in metro area	Owner	0	0.151639	0.336066	0.0942623	0.241803	0.045082	0.0765027	0.0286885	0.0204918	0	0.00546448	5	78	46	732
4	East South Central	Single-Family Attached	120000-139999	Not/partially in metro area	Renter	0	0	0.246667	0.00666667	0.343333	0.32	0.0833333	0	0	0	0	5	186	11	300
4	East South Central	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0394234	0.314319	0.21595	0.266076	0.106807	0.0420492	0.0113	0.00239039	0.000977889	0.000706253	2722	55221	2722	55221
4	East South Central	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0206151	0.187563	0.140926	0.355863	0.172018	0.0865157	0.0364988	0	0	0	112	2959	112	2959
4	East South Central	Single-Family Detached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0	0.0779281	0.351143	0.241951	0.196687	0.106626	0.0158656	0.00723285	0.0025665	0	0	247	4286	247	4286
4	East South Central	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0	0	0.252931	0.107203	0.274707	0.21608	0.123953	0	0	0	0.0251256	21	597	21	597
4	East South Central	Single-Family Detached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	East South Central	Single-Family Detached	120000-139999	Not/partially in metro area	Owner	0	0.0340905	0.31518	0.219068	0.242134	0.122082	0.0505758	0.0104302	0.00476007	0.00133002	0.000350005	1688	28571	1688	28571
4	East South Central	Single-Family Detached	120000-139999	Not/partially in metro area	Renter	0	0.00981873	0.163897	0.0740181	0.351208	0.216012	0.10423	0.06571	0.00151057	0.0135952	0	66	1324	66	1324
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0	0	0.147679	0.0759494	0.172996	0.265823	0.274262	0	0	0.0632911	0	13	237	13	237
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0.0845921	0.0641994	0.206949	0.250755	0.0717523	0.179003	0.0619335	0.0634441	0.0173716	0	0	49	1324
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, principal city	Owner	0	0	0.122047	0.161417	0.137795	0.259843	0.220472	0.0275591	0.0708661	0	0	1	35	12	254
4	Middle Atlantic	Mobile Home	120000-139999	In metro area, principal city	Renter	0	0.0181002	0.137591	0.179972	0.29674	0.190126	0.0830697	0.0351703	0.022147	0.0170701	0.0200132	0	0	600	13591
4	Middle Atlantic	Mobile Home	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Mobile Home	120000-139999	Not/partially in metro area	Owner	0	0.0251046	0.338912	0.041841	0.284519	0.263598	0.0460251	0	0	0	0	22	239	22	239
4	Middle Atlantic	Mobile Home	120000-139999	Not/partially in metro area	Renter	0	0.0233196	0.108368	0.0685871	0.161866	0.201646	0.227709	0.101509	0.037037	0	0.0699588	0	0	43	729
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0289436	0.245297	0.164255	0.251085	0.145441	0.105644	0.0520984	0.00723589	0	0	81	1382	81	1382
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.024447	0.168801	0.135041	0.310827	0.155995	0.0733411	0.0721769	0.0593714	0	0	37	859	37	859
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0	0.03861	0.174903	0.280309	0.159073	0.211969	0.0548263	0.00965251	0.0459459	0.0146718	0.0100386	147	2590	147	2590
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0.0251748	0.0671329	0.0363636	0.300699	0.285315	0.193706	0.0636364	0.027972	0	0	61	1430	61	1430
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Owner	0	0	0.337748	0.0794702	0.284768	0.152318	0	0.145695	0	0	0	13	151	13	151
4	Middle Atlantic	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Renter	0	0	0.0262582	0.0853392	0.571116	0.221007	0.04814	0.04814	0	0	0	3	38	21	457
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.105055	0.243806	0.234886	0.0782953	0.194252	0.0297324	0.0445986	0.0148662	0	0.0545094	7	103	48	1009
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0338266	0.117336	0.172304	0.345666	0.0983087	0.12685	0.0539112	0.0406977	0.0110994	0	2	38	72	1892
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0	0.0415648	0.511002	0.0537897	0.198044	0.0977995	0.0977995	0	0	0	0	15	409	15	409
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0	0.0289728	0.071993	0.196664	0.579456	0.023705	0.0316067	0	0.0175593	0	0.0500439	39	1139	39	1139
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Owner	0	0.0386997	0.354489	0.167183	0.26161	0.0820433	0.0386997	0.0340557	0	0.0232198	0	0	0	43	646
4	Middle Atlantic	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Renter	0	0	0.236181	0.168342	0.582915	0	0	0	0	0	0.0125628	1	30	13	398
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0542763	0.273261	0.206532	0.229088	0.160009	0.0326598	0.0361842	0.00798872	0	0	213	4256	213	4256
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0192	0.0632	0.1288	0.1952	0.2704	0.16	0.0232	0.0592	0.0808	0	46	1250	46	1250
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0	0.0276817	0.232065	0.191926	0.190081	0.211073	0.072895	0.0251442	0.0212226	0.00484429	0.0230681	213	4335	213	4335
4	Middle Atlantic	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0	0	0.0990566	0.231132	0.279874	0.248428	0.103774	0	0	0.0235849	0.0141509	24	636	24	636
4	Middle Atlantic	Single-Family Attached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Attached	120000-139999	Not/partially in metro area	Owner	0	0	0.227273	0.306818	0.0284091	0.409091	0.0284091	0	0	0	0	7	109	13	176
4	Middle Atlantic	Single-Family Attached	120000-139999	Not/partially in metro area	Renter	0	0	0.10101	0.104377	0.268238	0.425365	0.0886644	0	0	0.0123457	0	3	30	33	891
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0375153	0.310627	0.220786	0.252671	0.117948	0.0439116	0.010355	0.00349759	0.00134753	0.00134154	8691	166972	8691	166972
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0310643	0.14989	0.186386	0.280937	0.137328	0.145476	0.0546597	0.00645052	0.00339501	0.00441351	266	5891	266	5891
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0	0.056467	0.279957	0.180456	0.231812	0.14408	0.046719	0.0280552	0.00927247	0.00487399	0.0183072	465	8412	465	8412
4	Middle Atlantic	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0	0	0.102469	0.174074	0.333333	0.139506	0.0802469	0.062963	0.0580247	0.0259259	0.0234568	40	810	40	810
4	Middle Atlantic	Single-Family Detached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Middle Atlantic	Single-Family Detached	120000-139999	Not/partially in metro area	Owner	0	0.0360873	0.334855	0.222966	0.222153	0.121083	0.0353368	0.00963162	0.0117581	0.000875602	0.00525361	1389	15989	1389	15989
4	Middle Atlantic	Single-Family Detached	120000-139999	Not/partially in metro area	Renter	0	0.032413	0.186074	0.122449	0.212485	0.262905	0.0912365	0.092437	0	0	0	59	833	59	833
4	Mountain	Mobile Home	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0	0	0.132153	0.192098	0.151226	0.131471	0.127384	0.138965	0.108992	0	0.0177112	52	1468	52	1468
4	Mountain	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0	0.172494	0.146853	0.410256	0.0699301	0.118881	0.027972	0	0.0536131	4	65	15	429
4	Mountain	Mobile Home	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Mobile Home	120000-139999	In metro area, principal city	Owner	0	0	0.122047	0.161417	0.137795	0.259843	0.220472	0.0275591	0.0708661	0	0	1	28	12	254
4	Mountain	Mobile Home	120000-139999	In metro area, principal city	Renter	0	0.0181002	0.137591	0.179972	0.29674	0.190126	0.0830697	0.0351703	0.022147	0.0170701	0.0200132	0	0	600	13591
4	Mountain	Mobile Home	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Mobile Home	120000-139999	Not/partially in metro area	Owner	0	0.0497132	0.309751	0.161568	0.124283	0.223709	0.0487572	0.042065	0.00669216	0.0334608	0	58	1046	58	1046
4	Mountain	Mobile Home	120000-139999	Not/partially in metro area	Renter	0	0.0233196	0.108368	0.0685871	0.161866	0.201646	0.227709	0.101509	0.037037	0	0.0699588	5	93	43	729
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0458167	0.336653	0.141434	0.177291	0.149402	0.0756972	0.0737052	0	0	0	6	73	33	502
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0207254	0.0893782	0.19171	0.400259	0.212435	0	0	0.0544041	0.0310881	0	7	173	34	772
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0	0.032511	0.209822	0.258704	0.167397	0.196219	0.0447314	0.0200599	0.0415033	0.00876182	0.0202905	1	27	227	4337
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0	0.201954	0.0618893	0.420195	0.13355	0.0390879	0.143322	0	0	0	1	31	12	307
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Owner	0	0.0412541	0.311881	0.178218	0.278878	0.0874587	0.0412541	0.0363036	0	0.0247525	0	3	43	40	606
4	Mountain	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Renter	0	0	0.0262582	0.0853392	0.571116	0.221007	0.04814	0.04814	0	0	0	1	40	21	457
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.135762	0.268212	0.178808	0.0860927	0.254967	0	0.0761589	0	0	0	1	15	14	302
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0	0.17301	0.342561	0.217993	0.148789	0.117647	0	0	0	1	21	14	289
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0	0.0671642	0.431343	0.159701	0.167164	0.0701493	0.0597015	0.0447761	0	0	0	0	0	26	670
4	Mountain	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0	0	0.0731707	0.0512195	0.443902	0.0390244	0.292683	0.0341463	0.0658537	0	0	3	105	14	410
4	Mountain	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Owner	0	0.0386997	0.354489	0.167183	0.26161	0.0820433	0.0386997	0.0340557	0	0.0232198	0	0	0	43	646
4	Mountain	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Renter	0	0	0.236181	0.168342	0.582915	0	0	0	0	0	0.0125628	1	123	13	398
4	Mountain	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0951068	0.407305	0.174363	0.150241	0.119228	0.0468642	0.0068918	0	0	0	70	1451	70	1451
4	Mountain	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0407674	0.143885	0.261391	0.256595	0.0743405	0.0431655	0	0.0791367	0	0.100719	21	417	21	417
4	Mountain	Single-Family Attached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0	0.306748	0.546012	0	0.0797546	0.0674847	0	0	0	0	0	10	163	10	163
4	Mountain	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0	0	0.0431034	0.144397	0.43319	0.12931	0.0797414	0.0711207	0	0.0366379	0.0625	3	46	24	464
4	Mountain	Single-Family Attached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Attached	120000-139999	Not/partially in metro area	Owner	0	0	0.706897	0.213793	0	0.0551724	0	0	0.0241379	0	0	16	290	16	290
4	Mountain	Single-Family Attached	120000-139999	Not/partially in metro area	Renter	0	0	0.10101	0.104377	0.268238	0.425365	0.0886644	0	0	0.0123457	0	3	46	33	891
4	Mountain	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0520869	0.314299	0.20146	0.239423	0.125438	0.040782	0.0153958	0.00592064	0.00231357	0.00288145	5016	95091	5016	95091
4	Mountain	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0	0.040567	0.156766	0.199291	0.296279	0.17234	0.0917654	0.0277907	0.00829992	0.00466287	0.00223818	458	10723	458	10723
4	Mountain	Single-Family Detached	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0	0.0727337	0.317722	0.180149	0.225652	0.120809	0.0577435	0.0149902	0.00700727	0.00319319	0	620	11274	620	11274
4	Mountain	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0	0.0153027	0.193613	0.166999	0.219561	0.305389	0.0538922	0.0192947	0.00864937	0.0172987	0	59	1503	59	1503
4	Mountain	Single-Family Detached	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Mountain	Single-Family Detached	120000-139999	Not/partially in metro area	Owner	0	0.0379192	0.384182	0.208512	0.20695	0.096143	0.0369213	0.0183956	0.00607402	0.00377457	0.00112803	1318	23049	1318	23049
4	Mountain	Single-Family Detached	120000-139999	Not/partially in metro area	Renter	0	0.00747556	0.165612	0.13801	0.276596	0.204715	0.0678551	0.0557792	0.0678551	0.00690052	0.00920069	82	1739	82	1739
4	New England	Mobile Home	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0	0	0.147679	0.0759494	0.172996	0.265823	0.274262	0	0	0.0632911	0	0	0	13	237
4	New England	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0.0845921	0.0641994	0.206949	0.250755	0.0717523	0.179003	0.0619335	0.0634441	0.0173716	0	0	49	1324
4	New England	Mobile Home	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Mobile Home	120000-139999	In metro area, principal city	Owner	0	0	0.122047	0.161417	0.137795	0.259843	0.220472	0.0275591	0.0708661	0	0	0	0	12	254
4	New England	Mobile Home	120000-139999	In metro area, principal city	Renter	0	0.0181002	0.137591	0.179972	0.29674	0.190126	0.0830697	0.0351703	0.022147	0.0170701	0.0200132	0	0	600	13591
4	New England	Mobile Home	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Mobile Home	120000-139999	Not/partially in metro area	Owner	0	0.0186916	0.292835	0.0809969	0.271028	0.280374	0.0342679	0	0.0218069	0	0	7	82	29	321
4	New England	Mobile Home	120000-139999	Not/partially in metro area	Renter	0	0.0233196	0.108368	0.0685871	0.161866	0.201646	0.227709	0.101509	0.037037	0	0.0699588	0	0	43	729
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.0277174	0.3875	0.223913	0.172283	0.106522	0.0565217	0.0103261	0.00706522	0.00815217	0	85	1840	85	1840
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0513308	0.0988593	0.125475	0.288973	0.214829	0.0998099	0.0826996	0.0380228	0	0	41	1052	41	1052
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0	0.0257426	0.192079	0.229703	0.279208	0.241584	0.0178218	0.0138614	0	0	0	25	505	25	505
4	New England	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0	0.0789981	0.146435	0.529865	0.16185	0.0828516	0	0	0	0	25	519	25	519
4	New England	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Owner	0	0	0.293478	0.342391	0.13587	0.0923913	0.13587	0	0	0	0	10	184	10	184
4	New England	Multi-Family with 2 - 4 Units	120000-139999	Not/partially in metro area	Renter	0	0	0.0262582	0.0853392	0.571116	0.221007	0.04814	0.04814	0	0	0	3	46	21	457
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0	0.105055	0.243806	0.234886	0.0782953	0.194252	0.0297324	0.0445986	0.0148662	0	0.0545094	2	46	48	1009
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0.0338266	0.117336	0.172304	0.345666	0.0983087	0.12685	0.0539112	0.0406977	0.0110994	0	3	33	72	1892
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0	0.0955414	0.443737	0.104034	0.171975	0.0997877	0.0849257	0	0	0	0	3	62	18	471
4	New England	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0	0.0284483	0.0706897	0.193103	0.587069	0.0232759	0.0310345	0	0.0172414	0	0.0491379	2	21	41	1160
4	New England	Multi-Family with 5+ Units	120000-139999	Not/partially in metro area	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
