Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
Others	Mobile Home	Natural Gas	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Natural Gas	<1940	0	0	1	0	0	0	0
Others	Mobile Home	None	1940s	0	0	1	0	0	0	0
Others	Mobile Home	None	1950s	0	0	1	0	0	0	0
Others	Mobile Home	None	1960s	0	0	1	0	0	0	0
Others	Mobile Home	None	1970s	0	0	1	0	0	0	0
Others	Mobile Home	None	1980s	0	0	1	0	0	0	0
Others	Mobile Home	None	1990s	0	0	1	0	0	0	0
Others	Mobile Home	None	2000s	0	0	1	0	0	0	0
Others	Mobile Home	None	2010s	0	0	1	0	0	0	0
Others	Mobile Home	None	<1940	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	1990s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Other Fuel	<1940	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	1990s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Propane	<1940	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1940s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1950s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1960s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1970s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1980s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	1990s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	2000s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	2010s	0	0	1	0	0	0	0
Others	Mobile Home	Wood	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Electricity	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Fuel Oil	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Natural Gas	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	None	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Other Fuel	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Propane	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 2 - 4 Units	Wood	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Electricity	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Fuel Oil	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Natural Gas	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	None	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Other Fuel	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Propane	<1940	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1940s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1950s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1960s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1970s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1980s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	1990s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	2000s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	2010s	0	0	1	0	0	0	0
Others	Multi-Family with 5+ Units	Wood	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Electricity	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Fuel Oil	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Natural Gas	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	None	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Other Fuel	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Propane	<1940	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1940s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1950s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1960s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1970s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1980s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	1990s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	2000s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	2010s	0	0	1	0	0	0	0
Others	Single-Family Attached	Wood	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Electricity	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Fuel Oil	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Natural Gas	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	None	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Other Fuel	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Propane	<1940	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1940s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1950s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1960s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1970s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1980s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	1990s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	2000s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	2010s	0	0	1	0	0	0	0
Others	Single-Family Detached	Wood	<1940	0	0	1	0	0	0	0
# Created by: sources\aris\tsv_maker.py
# Description: The efficiency and type of the heating system.
# Source: Alaska specific distribution is based on Alaska Retrofit Information System (2008 to 2022) maintained by Alaska Housing Finance Corpotation.
# Assumption: For Alaska, we are using a field in ARIS that lumps muti-family 2-4 units and multi-family 5+ units buildings together. Data from the American Community Survey is used to distribute the between these two building types.
# Assumption: For Alaska, all heat pumps are assumed to be non-ducted mini-splits.
