wmo,station_name,state,latitude,longitude,timezone,elevation,class,filename
722598,Dallas_Addison_Arpt,TX,32.97,-96.83,-6,196,II,USA_TX_Dallas-Addison.AP.722598_TMY3.epw
722599,Dallas_Redbird_Arpt,TX,32.68,-96.87,-6,201,II,USA_TX_Dallas-Redbird.AP.722599_TMY3.epw
722610,Del_Rio_Ut,TX,29.38,-100.91,-6,308,II,USA_TX_Del.Rio.722610_TMY3.epw
722615,Del_Rio_Laughlin_Afb,TX,29.37,-100.78,-6,327,II,USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3.epw
722630,San_Angelo_Mathis_Field,TX,31.35,-100.5,-6,584,I,USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw
722636,Dalhart_Municipal_Ap,TX,36.02,-102.55,-6,1216,II,USA_TX_Dalhart.Muni.AP.722636_TMY3.epw
722640,Marfa_Ap,TX,30.37,-104.02,-6,1473,III,USA_TX_Marfa.AP.722640_TMY3.epw
722650,Midland_International_Ap,TX,31.95,-102.18,-6,872,I,USA_TX_Midland.Intl.AP.722650_TMY3.epw
722656,Wink_Winkler_County_Ap,TX,31.78,-103.2,-6,856,II,USA_TX_Wink-Winkler.County.AP.722656_TMY3.epw
722660,Abilene_Regional_Ap_Ut,TX,32.47,-99.71,-6,530,I,USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw
722670,Lubbock_International_Ap,TX,33.67,-101.82,-6,992,I,USA_TX_Lubbock.Intl.AP.722670_TMY3.epw
722680,Roswell_Industrial_Air_Park,NM,33.3,-104.53,-7,1112,I,USA_NM_Roswell.Industrial.Air.Park.722680_TMY3.epw
722683,Sierra_Blanca_Rgnl,NM,33.47,-105.53,-7,2078,III,USA_NM_Ruidoso-Sierra.Blanca.Rgnl.AP.722683_TMY3.epw
722686,Clovis_Cannon_Afb,NM,34.38,-103.32,-7,1309,II,USA_NM_Clovis-Cannon.AFB.722686_TMY3.epw
722687,Carlsbad_Cavern_City_Air_Term,NM,32.33,-104.27,-7,985,II,USA_NM_Carlsbad.Cavern.City.Air.Terminal.722687_TMY3.epw
722689,Clovis_Muni_Awos,NM,34.43,-103.08,-7,1284,III,USA_NM_Clovis.Muni.AWOS.722689_TMY3.epw
722695,Las_Cruces_Intl,NM,32.28,-106.92,-7,1393,II,USA_NM_Las.Cruces.Intl.AP.722695_TMY3.epw
722700,El_Paso_International_Ap_Ut,TX,31.77,-106.5,-7,1186,I,USA_TX_El.Paso.Intl.AP.722700_TMY3.epw
722710,Truth_Or_Consequences_Muni_Ap,NM,33.23,-107.27,-7,1478,II,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3.epw
722725,Deming_Muni,NM,32.25,-107.72,-7,1348,II,USA_NM_Deming.Muni.AP.722725_TMY3.epw
722735,Douglas_Bisbee_Douglas_Intl_A,AZ,31.47,-109.6,-7,1249,II,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3.epw
722740,Tucson_International_Ap,AZ,32.13,-110.95,-7,777,I,USA_AZ_Tucson.Intl.AP.722740_TMY3.epw
722745,Davis_Monthan_Afb,AZ,32.17,-110.88,-7,809,II,USA_AZ_Davis-Monthan.AFB.722745_TMY3.epw
722747,Safford_Amos,AZ,32.82,-109.68,-7,950,III,USA_AZ_Safford.AWOS.722747_TMY3.epw
722748,Casa_Granda_Awos,AZ,32.95,-111.77,-7,446,III,USA_AZ_Casa.Grande.AWOS.722748_TMY3.epw
722780,Phoenix_Sky_Harbor_Intl_Ap,AZ,33.45,-111.98,-7,337,I,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw
722784,Deer_Valley_Phoenix,AZ,33.68,-112.08,-7,450,II,USA_AZ_Phoenix-Deer.Valley.AP.722784_TMY3.epw
722785,Luke_Afb,AZ,33.55,-112.37,-7,331,II,USA_AZ_Luke.AFB.722785_TMY3.epw
722789,Scottsdale_Muni,AZ,33.62,-111.92,-7,460,II,USA_AZ_Scottsdale.Muni.AP.722789_TMY3.epw
722800,Yuma_Intl_Arpt,AZ,32.67,-114.6,-7,63,II,USA_AZ_Yuma.Intl.AP.722800_TMY3.epw
722860,March_Afb,CA,33.9,-117.25,-8,462,II,USA_CA_March.AFB.722860_TMY3.epw
722868,Palm_Springs_Intl,CA,33.83,-116.5,-8,145,II,USA_CA_Palm.Springs.Intl.AP.722868_TMY3.epw
722869,Riverside_Muni,CA,33.95,-117.45,-8,256,II,USA_CA_Riverside.Muni.AP.722869_TMY3.epw
722880,Burbank_Glendale_Passadena_Ap,CA,34.2,-118.35,-8,226,II,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.epw
722885,Santa_Monica_Muni,CA,34.02,-118.45,-8,53,II,USA_CA_Santa.Monica.Muni.AP.722885_TMY3.epw
722886,Van_Nuys_Airport,CA,34.22,-118.48,-8,235,II,USA_CA_Van.Nuys.AP.722886_TMY3.epw
722895,Lompoc_Awos,CA,34.67,-120.47,-8,27,III,USA_CA_Lompoc.AWOS.722895_TMY3.epw
722897,San_Luis_Co_Rgnl,CA,35.23,-120.63,-8,66,II,USA_CA_San.Luis.Obispo.AP.722897_TMY3.epw
722899,Chino_Airport,CA,33.97,-117.63,-8,198,III,USA_CA_Chino.AP.722899_TMY3.epw
722900,San_Diego_Lindbergh_Field,CA,32.73,-117.17,-8,4,I,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw
722903,San_Diego_Montgomer,CA,32.82,-117.13,-8,129,II,USA_CA_San.Diego-Montgomery.Field.722903_TMY3.epw
722904,Chula_Vista_Brown_Field_Naas,CA,32.58,-116.98,-8,159,II,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.epw
722906,San_Diego_North_Island_Nas,CA,32.7,-117.2,-8,15,II,USA_CA_San.Diego-North.Island.NAS.722906_TMY3.epw
722926,Camp_Pendleton_Mcas,CA,33.3,-117.35,-8,23,II,USA_CA_Camp.Pendleton.MCAS.722926_TMY3.epw
722927,Carlsbad_Palomar,CA,33.13,-117.28,-8,100,II,USA_CA_Carlsbad.722927_TMY3.epw
722930,San_Diego_Miramar_Nas,CA,32.87,-117.13,-8,140,II,USA_CA_San.Diego-Miramar.NAS.722930_TMY3.epw
722950,Los_Angeles_Intl_Arpt,CA,33.93,-118.4,-8,30,I,USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw
722956,Jack_Northrop_Fld_H,CA,33.92,-118.33,-8,21,II,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3.epw
722970,Long_Beach_Daugherty_Fld,CA,33.83,-118.17,-8,8,I,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw
722976,Fullerton_Municipal,CA,33.87,-117.98,-8,29,II,USA_CA_Fullerton.Muni.AP.722976_TMY3.epw
722977,Santa_Ana_John_Wayne_Ap,CA,33.68,-117.87,-8,16,II,USA_CA_Santa.Ana-John.Wayne.AP.722977_TMY3.epw
723013,Wilmington_International_Arpt,NC,34.27,-77.9,-5,9,I,USA_NC_Wilmington.Intl.AP.723013_TMY3.epw
723030,Fayetteville_Pope_Afb,NC,35.17,-79.02,-5,66,II,USA_NC_Fayetteville-Pope.AFB.723030_TMY3.epw
723035,Fayetteville_Rgnl_G,NC,34.98,-78.88,-5,59,II,USA_NC_Fayetteville.Muni.AP.723035_TMY3.epw
723040,Cape_Hatteras_Nws_Bldg,NC,35.27,-75.55,-5,3,I,USA_NC_Cape.Hatteras.723040_TMY3.epw
723046,Dare_Co_Rgnl,NC,35.92,-75.7,-5,4,II,USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3.epw
723060,Raleigh_Durham_International,NC,35.87,-78.78,-5,127,I,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw
723065,Pitt_Greenville_Arp,NC,35.63,-77.4,-5,8,III,USA_NC_Pitt.Greenville.AP.723065_TMY3.epw
723066,Goldsboro_Seymour_Johnson_Afb,NC,35.35,-77.97,-5,33,II,USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.epw
723067,Kinston_Stallings_Afb,NC,35.32,-77.63,-5,29,II,USA_NC_Kinston.Stallings.AFB.723067_TMY3.epw
723068,Rocky_Mount_Wilson,NC,35.85,-77.9,-5,50,II,USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3.epw
723069,Jacksonville_Awos,NC,34.83,-77.62,-5,29,II,USA_NC_Jacksonville.AWOS.723069_TMY3.epw
723075,Oceana_Nas,VA,36.82,-76.03,-5,8,II,USA_VA_Oceana.NAS.723075_TMY3.epw
723080,Norfolk_International_Ap,VA,36.9,-76.2,-5,7,I,USA_VA_Norfolk.Intl.AP.723080_TMY3.epw
723083,Franklin_Naas,VA,36.7,-76.9,-5,12,III,USA_VA_Franklin.Muni.AP.723083_TMY3.epw
723085,Norfolk_Nas,VA,36.95,-76.28,-5,10,II,USA_VA_Norfolk.NAS.723085_TMY3.epw
723086,Newport_News,VA,37.13,-76.5,-5,13,II,USA_VA_Newport.News.723086_TMY3.epw
723090,Cherry_Point_Mcas,NC,34.9,-76.88,-5,11,II,USA_NC_Cherry.Point.MCAS.723090_TMY3.epw
723095,New_Bern_Craven_Co_Regl_Ap,NC,35.07,-77.05,-5,5,II,USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3.epw
723096,New_River_Mcaf,NC,34.7,-77.38,-5,5,II,USA_NC_New.River.MCAS.723096_TMY3.epw
723100,Columbia_Metro_Arpt,SC,33.95,-81.12,-5,65,I,USA_SC_Columbia.Metro.AP.723100_TMY3.epw
723106,Florence_Regional_Ap,SC,34.18,-79.73,-5,44,II,USA_SC_Florence.Rgnl.AP.723106_TMY3.epw
723110,Athens_Ben_Epps_Ap,GA,33.95,-83.33,-5,244,I,USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw
723119,Greenville_Downtown_Ap,SC,34.85,-82.35,-5,319,II,USA_SC_Greenville-Downtown.AP.723119_TMY3.epw
723120,Greer_GreenvL_Spartanbrg_Ap,SC,34.9,-82.22,-5,292,I,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw
723125,Anderson_County_Ap,SC,34.5,-82.72,-5,232,II,USA_SC_Anderson.County.AP.723125_TMY3.epw
723140,Charlotte_Douglas_Intl_Arpt,NC,35.22,-80.95,-5,222,I,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw
723143,Southern_Pines_Awos,NC,35.23,-79.4,-5,141,III,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.epw
723145,Hickory_Regional_Ap,NC,35.73,-81.38,-5,348,II,USA_NC_Hickory.Rgnl.AP.723145_TMY3.epw
723150,Asheville_Regional_Arpt,NC,35.43,-82.53,-5,652,I,USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw
723170,Greensboro_Piedmont_Triad_Int,NC,36.1,-79.95,-5,273,I,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw
723183,Bristol_Tri_City_Airport,TN,36.47,-82.4,-5,457,I,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw
723193,Winston_Salem_Reynolds_Ap,NC,36.13,-80.22,-5,296,II,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3.epw
723200,Rome_R_B_Russell_Ap,GA,34.35,-85.17,-5,195,III,USA_GA_Rome-Richard.B.Russell.AP.723200_TMY3.epw
723230,Huntsville_Intl_Jones_Field,AL,34.65,-86.78,-6,190,I,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw
723235,Muscle_Shoals_Regional_Ap,AL,34.75,-87.6,-6,165,II,USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3.epw
723240,Chattanooga_Lovell_Field_Ap,TN,35.03,-85.2,-5,204,I,USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw
723260,Knoxville_Mcghee_Tyson_Ap,TN,35.82,-83.98,-5,293,I,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw
723265,Crossville_Memorial_Ap,TN,35.95,-85.08,-6,569,II,USA_TN_Crossville.Mem.AP.723265_TMY3.epw
723270,Nashville_International_Ap,TN,36.12,-86.68,-6,177,I,USA_TN_Nashville.Intl.AP.723270_TMY3.epw
723300,Poplar_Bluff_Amos,MO,36.77,-90.47,-6,146,III,USA_MO_Poplar.Bluff.AWOS.723300_TMY3.epw
723306,Columbus_Afb,MS,33.65,-88.45,-6,68,II,USA_MS_Columbus.AFB.723306_TMY3.epw
723307,Golden_Tri_Awos,MS,33.45,-88.58,-6,80,II,USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3.epw
723320,Tupelo_C_D_Lemons_Arpt,MS,34.27,-88.77,-6,110,II,USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3.epw
723340,Memphis_International_Ap,TN,35.07,-89.98,-6,81,I,USA_TN_Memphis.Intl.AP.723340_TMY3.epw
723346,Jackson_Mckellar_Sipes_Regl_A,TN,35.6,-88.92,-6,132,II,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3.epw
723347,Dyersburg_Municipal_Ap,TN,36.02,-89.4,-6,103,II,USA_TN_Dyersburg.Muni.AP.723347_TMY3.epw
723403,Little_Rock_Adams_Field,AR,34.75,-92.23,-6,78,I,USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw
723405,Little_Rock_Afb,AR,34.92,-92.15,-6,103,II,USA_AR_Little.Rock.AFB.723405_TMY3.epw
723406,Walnut_Ridge_Awos,AR,36.13,-90.92,-6,83,II,USA_AR_Walnut.Ridge.AWOS.723406_TMY3.epw
723407,Jonesboro_Muni,AR,35.83,-90.65,-6,82,II,USA_AR_Jonesboro.Muni.AP.723407_TMY3.epw
723415,Memorial_Fld,AR,34.47,-93.1,-6,169,II,USA_AR_Hot.Springs.Mem.AP.723415_TMY3.epw
723416,Stuttgart_Awos,AR,34.6,-91.57,-6,68,II,USA_AR_Stuttgart.AWOS.723416_TMY3.epw
723417,Pine_Bluff_Faa_Ap,AR,34.17,-91.93,-6,63,II,USA_AR_Pine.Bluff.AP.723417_TMY3.epw
723418,Texarkana_Webb_Field,AR,33.45,-94,-6,110,II,USA_AR_Texarkana-Webb.Field.723418_TMY3.epw
723419,El_Dorado_Goodwin_Field,AR,33.22,-92.82,-6,77,II,USA_AR_El.Dorado-Goodwin.Field.723419_TMY3.epw
723434,Springdale_Muni,AR,36.18,-94.12,-6,412,III,USA_AR_Springdale.Muni.AP.723434_TMY3.epw
723440,Fort_Smith_Regional_Ap,AR,35.33,-94.37,-6,137,II,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw
723443,Siloam_Spring_Awos,AR,36.18,-94.48,-6,364,III,USA_AR_Siloam.Spring.AWOS.723443_TMY3.epw
723444,Bentonville_Awos,AR,36.35,-94.22,-6,395,III,USA_AR_Bentonville.AWOS.723444_TMY3.epw
723445,Fayetteville_Drake_Field,AR,36,-94.17,-6,381,II,USA_AR_Fayetteville-Drake.Field.723445_TMY3.epw
723446,Harrison_Faa_Ap,AR,36.27,-93.15,-6,419,II,USA_AR_Harrison.AP.723446_TMY3.epw
723447,Flippin_Awos,AR,36.3,-92.47,-6,350,III,USA_AR_Flippin.AWOS.723447_TMY3.epw
723448,Batesville_Awos,AR,35.73,-91.65,-6,141,III,USA_AR_Batesville.AWOS.723448_TMY3.epw
723449,Rogers_Awos,AR,36.37,-94.1,-6,415,III,USA_AR_Rogers.AWOS.723449_TMY3.epw
723489,Cape_Girardeau_Municipal_Ap,MO,37.23,-89.57,-6,103,II,USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3.epw
723495,Joplin_Municipal_Ap,MO,37.15,-94.5,-6,297,II,USA_MO_Joplin.Muni.AP.723495_TMY3.epw
723510,Wichita_Falls_Municipal_Arpt,TX,33.98,-98.5,-6,314,II,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw
723520,Altus_Afb,OK,34.65,-99.27,-6,414,II,USA_OK_Altus.AFB.723520_TMY3.epw
723525,Hobart_Municipal_Ap,OK,35,-99.05,-6,478,II,USA_OK_Hobart.Muni.AP.723525_TMY3.epw
723526,Clinton_Sherman,OK,35.33,-99.2,-6,586,III,USA_OK_Clinton.Sherman.AP.723526_TMY3.epw
723527,Gage_Airport,OK,36.3,-99.77,-6,668,II,USA_OK_Gage.AP.723527_TMY3.epw
723530,Oklahoma_City_Will_Rogers_Wor,OK,35.38,-97.6,-6,398,II,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw
723535,Vance_Afb,OK,36.33,-97.92,-6,408,II,USA_OK_Vance.AFB.723535_TMY3.epw
723540,Oklahoma_City_Tinker_Afb,OK,35.42,-97.38,-6,384,II,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3.epw
723544,Oklahoma_City_Wiley,OK,35.53,-97.65,-6,396,II,USA_OK_Oklahoma.City-Wiley.Post.Field.723544_TMY3.epw
723545,Stillwater_Rgnl,OK,36.15,-97.08,-6,308,II,USA_OK_Stillwater.Rgnl.AP.723545_TMY3.epw
723546,Ponca_City_Municipal_Ap_Sgp,OK,36.61,-97.49,-6,318,II,USA_OK_Ponca.City.Muni.AP.723546_TMY3.epw
723550,Fort_Sill_Post_Field_Af,OK,34.65,-98.4,-6,369,II,USA_OK_Fort.Sill-Henry.Post.AAF.723550_TMY3.epw
723560,Tulsa_International_Airport,OK,36.2,-95.88,-6,198,II,USA_OK_Tulsa.Intl.AP.723560_TMY3.epw
723565,Bartlesville_Philli,OK,36.77,-96.02,-6,218,II,USA_OK_Bartlesville-Phillips.Field.723565_TMY3.epw
723566,Mcalester_Municipal_Ap,OK,34.9,-95.78,-6,232,II,USA_OK_McAlester.Rgnl.AP.723566_TMY3.epw
723575,Lawton_Municipal,OK,34.57,-98.42,-6,338,II,USA_OK_Lawton.Muni.AP.723575_TMY3.epw
723600,Clayton_Municipal_Airpark,NM,36.45,-103.15,-7,1512,II,USA_NM_Clayton.Muni.AP.723600_TMY3.epw
723604,Childress_Municipal_Ap,TX,34.43,-100.28,-6,595,II,USA_TX_Childress.Muni.AP.723604_TMY3.epw
723627,Gallup_Sen_Clarke_Fld,NM,35.52,-108.78,-7,1971,I,USA_NM_Gallup-Sen.Clarke.Field.723627_TMY3.epw
723630,Amarillo_International_Ap_Can,TX,34.99,-101.9,-6,1068,II,USA_TX_Amarillo.Intl.AP.723630_TMY3.epw
723650,Albuquerque_Intl_Arpt_Isis,NM,35.04,-106.62,-7,1619,I,USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw
723656,Sata_Fe_County_Municipal_Ap,NM,35.62,-106.08,-7,1934,II,USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3.epw
723658,Farmington_Four_Corners_Regl,NM,36.75,-108.23,-7,1675,II,USA_NM_Farmington-Four.Corners.Rgnl.AP.723658_TMY3.epw
723663,Taos_Muni_Apt_Awos,NM,36.45,-105.67,-7,2161,III,USA_NM_Taos.Muni.AP.723663_TMY3.epw
723676,Tucumcari_Faa_Ap,NM,35.18,-103.6,-7,1235,II,USA_NM_Tucumcari.AP.723676_TMY3.epw
723677,Las_Vegas_Municipal_Arpt,NM,35.65,-105.15,-7,2093,II,USA_NM_Las.Vegas-Muni.AP.723677_TMY3.epw
723700,Kingman_Amos,AZ,35.27,-113.95,-7,1033,II,USA_AZ_Kingman.AWOS.723700_TMY3.epw
723710,Page_Muni_Amos,AZ,36.93,-111.45,-7,1304,III,USA_AZ_Page.Muni.AWOS.723710_TMY3.epw
723723,Prescott_Love_Field,AZ,34.65,-112.42,-7,1537,I,USA_AZ_Prescott-Love.Field.723723_TMY3.epw
723740,Winslow_Municipal_Ap,AZ,35.03,-110.72,-7,1490,II,USA_AZ_Winslow.Muni.AP.723740_TMY3.epw
723747,Show_Low_Municipal,AZ,34.27,-110,-7,1954,II,USA_AZ_Show.Low.Muni.AP.723747_TMY3.epw
723755,Flagstaff_Pulliam_Arpt,AZ,35.13,-111.67,-7,2132,III,USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw
723783,Grand_Canyon_Natl_P,AZ,35.95,-112.15,-7,2065,II,USA_AZ_Grand.Canyon.National.Park.AP.723783_TMY3.epw
723805,Needles_Airport,CA,34.77,-114.62,-8,279,II,USA_CA_Needles.AP.723805_TMY3.epw
723810,Edwards_Afb,CA,34.9,-117.87,-8,706,II,USA_CA_Edwards.AFB.723810_TMY3.epw
723815,Daggett_Barstow_Daggett_Ap,CA,34.85,-116.8,-8,586,I,USA_CA_Barstow.Daggett.AP.723815_TMY3.epw
723816,Lancaster_Gen_Wm_Fox_Field,CA,34.73,-118.22,-8,713,II,USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3.epw
723820,Palmdale_Airport,CA,34.63,-118.08,-8,769,II,USA_CA_Palmdale.AP.723820_TMY3.epw
723830,Sandberg,CA,34.75,-118.72,-8,1377,III,USA_CA_Sandberg.723830_TMY3.epw
723840,Bakersfield_Meadows_Field,CA,35.43,-119.05,-8,149,I,USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw
723860,Las_Vegas_Mccarran_Intl_Ap,NV,36.08,-115.15,-8,648,I,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw
723865,Nellis_Afb,NV,36.25,-115.03,-8,573,II,USA_NV_Nellis.AFB.723865_TMY3.epw
723870,Mercury_Desert_Rock_Ap_Surfra,NV,36.63,-116.02,-8,935,I,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3.epw
723890,Fresno_Yosemite_Intl_Ap,CA,36.78,-119.72,-8,102,I,USA_CA_Fresno.Air.Terminal.723890_TMY3.epw
723895,Porterville_Awos,CA,36.03,-119.07,-8,135,III,USA_CA_Porterville.AWOS.723895_TMY3.epw
723896,Visalia_Muni_Awos,CA,36.32,-119.4,-8,89,II,USA_CA_Visalia.Muni.AWOS.723896_TMY3.epw
723910,Point_Mugu_Nf,CA,34.12,-119.12,-8,3,II,USA_CA_Point.Mugu.NAS.723910_TMY3.epw
723925,Santa_Barbara_Municipal_Ap,CA,34.43,-119.85,-8,3,I,USA_CA_Santa.Barbara.Muni.AP.723925_TMY3.epw
723926,Camarillo_Awos,CA,34.22,-119.08,-8,23,III,USA_CA_Camarillo.AWOS.723926_TMY3.epw
723927,Oxnard_Airport,CA,34.2,-119.2,-8,11,II,USA_CA_Oxnard.AP.723927_TMY3.epw
723940,Santa_Maria_Public_Arpt,CA,34.92,-120.47,-8,77,I,USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw
723965,Paso_Robles_Municipal_Arpt,CA,35.67,-120.63,-8,244,II,USA_CA_Paso.Robles.Muni.AP.723965_TMY3.epw
724010,Richmond_International_Ap,VA,37.52,-77.32,-5,50,I,USA_VA_Richmond.Intl.AP.724010_TMY3.epw
724014,Dinwiddie_Co,VA,37.18,-77.52,-5,60,III,USA_VA_Petersburg.Muni.AP.724014_TMY3.epw
724016,Charlottesville_Faa,VA,38.13,-78.45,-5,190,II,USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3.epw
724017,Farmville,VA,37.35,-78.43,-5,125,III,USA_VA_Farmville.Muni.AP.724017_TMY3.epw
724026,Melfa_Accomack_Arpt,VA,37.65,-75.77,-5,15,III,USA_VA_Melfa-Accomack.County.AP.724026_TMY3.epw
724030,Washington_Dc_Dulles_IntL_Ar,VA,38.98,-77.47,-5,82,I,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw
724033,Shannon_Arpt,VA,38.27,-77.45,-5,26,III,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3.epw
724035,Quantico_Mcas,VA,38.5,-77.3,-5,4,II,USA_VA_Quantico.MCAS.724035_TMY3.epw
724036,Manassas_Muni_Awos,VA,38.72,-77.52,-5,59,III,USA_VA_Manassas.Muni.AWOS.724036_TMY3.epw
724037,Davison_Aaf,VA,38.72,-77.18,-5,27,II,USA_VA_Davison.AAF.724037_TMY3.epw
724040,Patuxent_River_Nas,MD,38.3,-76.42,-5,14,II,USA_MD_Patuxent.River.NAS.724040_TMY3.epw
724045,Salisbury_Wicomico_Co_Ap,MD,38.33,-75.52,-5,15,II,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3.epw
724050,Washington_Dc_Reagan_Ap,VA,38.87,-77.03,-5,3,I,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw
724053,Winchester_Rgnl,VA,39.15,-78.15,-5,222,III,USA_VA_Winchester.Rgnl.AP.724053_TMY3.epw
724055,Leesburg_Godfrey,VA,39.08,-77.57,-5,119,III,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw
724056,Marion_Wytheville,VA,36.9,-81.35,-5,780,III,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3.epw
724058,Abington,VA,36.68,-82.03,-5,631,III,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3.epw
724060,Baltimore_Blt_Washngtn_IntL,MD,39.17,-76.68,-5,45,I,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw
724066,Hagerstown_Rgnl_Ric,MD,39.7,-77.73,-5,220,II,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3.epw
724070,Atlantic_City_Intl_Ap,NJ,39.45,-74.57,-5,18,I,USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw
724075,Millville_Municipal_Ap,NJ,39.37,-75.08,-5,21,II,USA_NJ_Millville.Muni.AP.724075_TMY3.epw
724080,Philadelphia_International_Ap,PA,39.87,-75.23,-5,2,I,USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw
724084,Belmar_Asc,NJ,40.18,-74.07,-5,26,III,USA_NJ_Belmar-Monmouth.County.AP.724084_TMY3.epw
724085,Philadelphia_Ne_Philadelphia,PA,40.08,-75.02,-5,30,II,USA_PA_Philadelphia-NE.Philadelphia.AP.724085_TMY3.epw
724086,Willow_Grove_Nas,PA,40.2,-75.15,-5,102,II,USA_PA_Willow.Grove.NAS.724086_TMY3.epw
724088,Dover_Afb,DE,39.13,-75.47,-5,7,II,USA_DE_Dover.AFB.724088_TMY3.epw
724089,Wilmington_New_Castle_Cnty_Ap,DE,39.67,-75.6,-5,23,I,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw
724094,Caldwell_Essex_Co,NJ,40.88,-74.28,-5,53,II,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3.epw
724095,Trenton_Mercer_County_Ap,NJ,40.28,-74.82,-5,65,II,USA_NJ_Trenton-Mercer.County.AP.724095_TMY3.epw
724096,Mcguire_Afb,NJ,40.02,-74.6,-5,45,II,USA_NJ_McGuire.AFB.724096_TMY3.epw
724100,Lynchburg_Regional_Arpt,VA,37.33,-79.2,-5,286,I,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw
724105,Staunton_Shenandoah,VA,38.27,-78.9,-5,366,II,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.epw
724106,Danville_Faa_Ap,VA,36.57,-79.33,-5,176,II,USA_VA_Danville.Rgnl.AP.724106_TMY3.epw
724107,Hillsville,VA,36.77,-80.82,-5,834,III,USA_VA_Hillsville-Twin.County.AP.724107_TMY3.epw
724110,Roanoke_Regional_Ap,VA,37.32,-79.97,-5,350,I,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw
724113,Virginia_Tech_Arpt,VA,37.22,-80.42,-5,650,III,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3.epw
724115,Hot_Springs_Ingalls,VA,37.95,-79.83,-5,1156,III,USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3.epw
