Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Combined	Option=None	"Option=Gas Boiler, 80% AFUE"	"Option=Gas Boiler, 76% AFUE"	"Option=Gas Boiler, 72% AFUE"	"Option=Propane Boiler, 80% AFUE"	"Option=Propane Boiler, 76% AFUE"	"Option=Propane Boiler, 72% AFUE"	"Option=Oil Boiler, 90% AFUE"	"Option=Oil Boiler, 80% AFUE"	"Option=Oil Boiler, 76% AFUE"	Option=Electric Boiler	"Option=Gas Furnace, 96% AFUE"	"Option=Gas Furnace, 92.5% AFUE"	"Option=Gas Furnace, 80% AFUE"	"Option=Gas Furnace, 76% AFUE"	"Option=Gas Furnace, 60% AFUE"	"Option=FIXME Propane Furnace, 96% AFUE"	"Option=FIXME Propane Furnace, 92% AFUE"	"Option=FIXME Propane Furnace, 80% AFUE"	"Option=FIXME Propane Furnace, 76% AFUE"	"Option=FIXME Propane Furnace, 60% AFUE"	"Option=FIXME Oil Furnace, 95% AFUE"	"Option=FIXME Oil Furnace, 90% AFUE"	"Option=FIXME Oil Furnace, 80% AFUE"	"Option=FIXME Oil Furnace, 76% AFUE"	"Option=FIXME Gas Wall/Floor Furnace, 68% AFUE"	"Option=FIXME Gas Wall/Floor Furnace, 60% AFUE"	"Option=FIXME Propane Wall/Floor Furnace, 68% AFUE"	"Option=FIXME Propane Wall/Floor Furnace, 60% AFUE"	"Option=FIXME Oil Wall/Floor Furnace, 68% AFUE"	"Option=FIXME Oil Wall/Floor Furnace, 60% AFUE"	Option=Electric Furnace	Option=Electric Baseboard
CR11	1960s	Fuel Oil	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR11	1970s	Fuel Oil	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR11	1980s	Fuel Oil	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR11	1990s	Fuel Oil	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039210449	0.404777314	0.552830964	0.003181273	0	0	0	0	0	0	0	0
CR11	2000s	Fuel Oil	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053422817	0.435923383	0.506676653	0.003977147	0	0	0	0	0	0	0	0
CR11	<1950	Fuel Oil	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1950s	Natural Gas	No	0	0.075321398	0.014934192	0.02042929	0	0	0	0	0	0	0	0	0.200571165	0.405170266	0.201897949	0.048592446	0	0	0	0	0	0	0	0	0	0.017623737	0.015459557	0	0	0	0	0	0
CR02	1960s	Natural Gas	No	0	0.105262775	0.025002684	0.038113151	0	0	0	0	0	0	0	0	0.208427759	0.402050519	0.179822293	0.041320819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1970s	Natural Gas	No	0	0.031971859	0.005274597	0.006207865	0	0	0	0	0	0	0	0	0.217710644	0.420052122	0.252254993	0.06652792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1980s	Natural Gas	No	1.00E-09	0.007155063	0.002613741	0.004706557	0	0	0	0	0	0	0	0	0.198070142	0.355429449	0.329873024	0.102152023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1990s	Natural Gas	No	-1.00E-09	0	0	0	0	0	0	0	0	0	0	0.102113216	0.422094636	0.474580346	0.001211803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	2000s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.129646014	0.599839264	0.269890344	0.000624378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	<1950	Natural Gas	No	-1.00E-09	0.134061268	0.010869833	0	0	0	0	0	0	0	0	0	0.29044752	0.558988483	0	0	0	0	0	0	0	0	0	0	0	0.003943028	0.001689869	0	0	0	0	0	0
CR03	1950s	Natural Gas	No	-1.00E-09	0.051753186	0.010261255	0.014036925	0	0	0	0	0	0	0	0	0.205161845	0.414443817	0.206518996	0.049704632	0	0	0	0	0	0	0	0	0	0.025633562	0.022485783	0	0	0	0	0	0
CR03	1960s	Natural Gas	No	0	0.084030474	0.019959453	0.030425439	0	0	0	0	0	0	0	0	0.216939905	0.418470179	0.187166198	0.043008352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1970s	Natural Gas	No	0	0.052241703	0.008618639	0.010143591	0	0	0	0	0	0	0	0	0.19576103	0.377702414	0.226822612	0.059820567	0	0	0	0	0	0	0	0	0	0.042989759	0.025899685	0	0	0	0	0	0
CR03	1980s	Natural Gas	No	1.00E-09	0.019946583	0.007286478	0.013120741	0	0	0	0	0	0	0	0	0.190855962	0.342483874	0.317858275	0.098431407	0	0	0	0	0	0	0	0	0	0.00595066	0.004066019	0	0	0	0	0	0
CR03	1990s	Natural Gas	No	0	0.139093402	0.011277843	0	0	0	0	0	0	0	0	0.001241555	0.048962444	0.705281597	0.021141806	0	0	0	0	0	0	0	0	0	0	0.051100947	0.021900406	0	0	0	0	0	0
CR03	2000s	Natural Gas	No	0	0.1304077	0.010573597	0	0	0	0	0	0	0	0	0.027673262	0.190083728	0.629409064	0.011852649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	<1950	Natural Gas	No	0	0.055615769	0.004509387	0	0	0	0	0	0	0	0	0	0.268248282	0.516264351	0	0	0	0	0	0	0	0	0	0	0	0.108753548	0.046608663	0	0	0	0	0	0
CR04	1950s	Natural Gas	No	0	0.238651403	0.047318107	0.064728999	0	0	0	0	0	0	0	0	0.15209801	0.307250501	0.153104142	0.036848838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1960s	Natural Gas	No	-1.00E-09	0.202941798	0.048204027	0.073480406	0	0	0	0	0	0	0	0	0.153063307	0.295254252	0.132056282	0.030344812	0	0	0	0	0	0	0	0	0	0.03745862	0.027196497	0	0	0	0	0	0
CR04	1970s	Natural Gas	No	0	0.440072103	0.072601434	0.085447277	0	0	0	0	0	0	0	0	0.091468059	0.176478979	0.10598138	0.027950768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1980s	Natural Gas	No	0	0.166315381	0.060754934	0.10940125	0	0	0	0	0	0	0	0	0.11764015	0.211100842	0.19592207	0.060671332	0	0	0	0	0	0	0	0	0	0.046453136	0.031740905	0	0	0	0	0	0
CR04	1990s	Natural Gas	No	0	0.393357507	0.031893852	0	0	0	0	0	0	0	0	0.044872441	0.168052947	0.251302296	0.009506541	0	0	0	0	0	0	0	0	0	0	0.070710091	0.030304325	0	0	0	0	0	0
CR04	2000s	Natural Gas	No	0	0.137968042	0.011186598	0	0	0	0	0	0	0	0	0.063971472	0.378197938	0.272489269	0.00779059	0	0	0	0	0	0	0	0	0	0	0.089877264	0.038518827	0	0	0	0	0	0
CR04	<1950	Natural Gas	No	1.00E-09	0.402292177	0.032618285	0	0	0	0	0	0	0	0	0	0.172830924	0.332626342	0	0	0	0	0	0	0	0	0	0	0	0.04174259	0.017889681	0	0	0	0	0	0
CR05	1950s	Natural Gas	No	0	0.024316436	0.004821291	0.006595304	0	0	0	0	0	0	0	0	0.225878254	0.456292668	0.227372444	0.054723603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1960s	Natural Gas	No	-1.00E-09	0.058096026	0.013799338	0.021035191	0	0	0	0	0	0	0	0	0.227337168	0.438526168	0.196136499	0.045069611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1970s	Natural Gas	No	-2.00E-09	0.012038789	0.001986114	0.00233753	0	0	0	0	0	0	0	0	0.217028065	0.41873515	0.251464108	0.066319338	0	0	0	0	0	0	0	0	0	0.018777926	0.011312982	0	0	0	0	0	0
CR05	1980s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.1959532	0.351630676	0.326347394	0.101060239	0	0	0	0	0	0	0	0	0	0.014856923	0.010151568	0	0	0	0	0	0
CR05	1990s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0.012720999	0.211965483	0.764397254	0.010916263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	2000s	Natural Gas	No	-1.00E-09	0	0	0	0	0	0	0	0	0	0	0.043508591	0.503882739	0.446166238	0.006442433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	<1950	Natural Gas	No	-1.00E-09	0.113705768	0.009219387	0	0	0	0	0	0	0	0	0	0.297404375	0.572377484	0	0	0	0	0	0	0	0	0	0	0	0.005105091	0.002187896	0	0	0	0	0	0
CR06	1950s	Natural Gas	No	0	0.088363752	0.017520138	0.023966744	0	0	0	0	0	0	0	0	0.184638326	0.372984619	0.185859713	0.044732392	0	0	0	0	0	0	0	0	0	0.043647069	0.038287247	0	0	0	0	0	0
CR06	1960s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.250628184	0.483453798	0.216230962	0.049687056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1970s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.227600886	0.43913441	0.263714528	0.069550176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1980s	Natural Gas	No	0	0.037537127	0.013712296	0.024691695	0	0	0	0	0	0	0	0	0.17346106	0.311269373	0.288888188	0.089460219	0	0	0	0	0	0	0	0	0	0.036226727	0.024753315	0	0	0	0	0	0
CR06	1990s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.004792205	0.037433844	0.95282936	0.004944591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	2000s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.020244222	0.24029936	0.736909262	0.002547156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	<1950	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.289516242	0.557196167	0	0	0	0	0	0	0	0	0	0	0	0.107301314	0.045986277	0	0	0	0	0	0
CR07	1950s	Natural Gas	No	0	0.14656115	0.029059105	0.039751522	0	0	0	0	0	0	0	0	0.182452068	0.368568197	0.183658992	0.044202726	0	0	0	0	0	0	0	0	0	0.003061068	0.002685172	0	0	0	0	0	0
CR07	1960s	Natural Gas	No	0	0.204146658	0.048490213	0.073916657	0	0	0	0	0	0	0	0	0.158114132	0.304997132	0.136413911	0.031346138	0	0	0	0	0	0	0	0	0	0.024666365	0.017908794	0	0	0	0	0	0
CR07	1970s	Natural Gas	No	0	0.076508667	0.012622111	0.014855423	0	0	0	0	0	0	0	0	0.199876786	0.385643378	0.23159142	0.061078258	0	0	0	0	0	0	0	0	0	0.01112286	0.006701097	0	0	0	0	0	0
CR07	1980s	Natural Gas	No	1.00E-09	0.110910756	0.040515649	0.072956424	0	0	0	0	0	0	0	0	0.14912091	0.267591886	0.248351241	0.076907113	0	0	0	0	0	0	0	0	0	0.019988264	0.013657756	0	0	0	0	0	0
CR07	1990s	Natural Gas	No	0	0.104129962	0.00844297	0	0	0	0	0	0	0	0	0.044458333	0.484163336	0.358805399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	2000s	Natural Gas	No	0	0.057273761	0.004643818	0	0	0	0	0	0	0	0	0.074002568	0.618958043	0.241759117	0.003362693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	<1950	Natural Gas	No	0	0.317880363	0.025774084	0	0	0	0	0	0	0	0	0	0.222189984	0.427621632	0	0	0	0	0	0	0	0	0	0	0	0.004573756	0.001960181	0	0	0	0	0	0
CR08	1950s	Natural Gas	No	-1.00E-09	0.030997276	0.00614592	0.008407336	0	0	0	0	0	0	0	0	0.191709114	0.387268193	0.192977275	0.046445434	0	0	0	0	0	0	0	0	0	0.072474638	0.063574815	0	0	0	0	0	0
CR08	1960s	Natural Gas	No	-1.00E-09	0.009731097	0.002311392	0.003523399	0	0	0	0	0	0	0	0	0.219790071	0.423968058	0.189625196	0.043573398	0	0	0	0	0	0	0	0	0	0.062268153	0.045209237	0	0	0	0	0	0
CR08	1970s	Natural Gas	No	0	0.015405153	0.002541484	0.002991165	0	0	0	0	0	0	0	0	0.210216341	0.405592571	0.243571561	0.064237814	0	0	0	0	0	0	0	0	0	0.034599211	0.0208447	0	0	0	0	0	0
CR08	1980s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0	0.194372259	0.348793738	0.32371444	0.10024489	0	0	0	0	0	0	0	0	0	0.019530025	0.013344647	0	0	0	0	0	0
CR08	1990s	Natural Gas	No	0	0.002730496	0.000221392	0	0	0	0	0	0	0	0	0.021986238	0.366237927	0.583797136	0.012942075	0	0	0	0	0	0	0	0	0	0	0.008459315	0.003625421	0	0	0	0	0	0
CR08	2000s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0.035075224	0.458821467	0.499026343	0.007076965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	<1950	Natural Gas	No	0	0.096534006	0.007827082	0	0	0	0	0	0	0	0	0	0.262070602	0.504374933	0	0	0	0	0	0	0	0	0	0	0	0.090435364	0.038758013	0	0	0	0	0	0
CR09	1950s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0	0.192377599	0.388618588	0.193650182	0.046607388	0	0	0	0	0	0	0	0	0	0.095219561	0.083526681	0	0	0	0	0	0
CR09	1960s	Natural Gas	No	-1.00E-09	0.008298332	0.001971073	0.003004629	0	0	0	0	0	0	0	0	0.214589237	0.413935815	0.185138146	0.042542332	0	0	0	0	0	0	0	0	0	0.075618384	0.054902053	0	0	0	0	0	0
CR09	1970s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0	0.204578535	0.394714957	0.237039199	0.062515016	0	0	0	0	0	0	0	0	0	0.063123063	0.038029229	0	0	0	0	0	0
CR09	1980s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.184435469	0.330962539	0.307165357	0.095120123	0	0	0	0	0	0	0	0	0	0.048902193	0.033414319	0	0	0	0	0	0
CR09	1990s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.073304443	0.242454974	0.663983033	0.010741248	0	0	0	0	0	0	0	0	0	0	0.006661411	0.002854891	0	0	0	0	0	0
CR09	2000s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.067516401	0.267704052	0.647418259	0.007135176	0	0	0	0	0	0	0	0	0	0	0.007158278	0.003067834	0	0	0	0	0	0
CR09	<1950	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0	0.226368572	0.435663643	0	0	0	0	0	0	0	0	0	0	0	0.236577449	0.101390335	0	0	0	0	0	0
CR10	1950s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.136609191	0.275961812	0.137512864	0.033096356	0	0	0	0	0	0	0	0	0	0.222043248	0.194776529	0	0	0	0	0	0
CR10	1960s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.250628184	0.483453798	0.216230962	0.049687056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1970s	Natural Gas	No	1.00E-09	0	0	0	0	0	0	0	0	0	0	0	0.207997946	0.401312388	0.241001171	0.063559918	0	0	0	0	0	0	0	0	0	0.053747665	0.032380911	0	0	0	0	0	0
CR10	1980s	Natural Gas	No	0	0.024357406	0.00889775	0.016022154	0	0	0	0	0	0	0	0	0.175011234	0.314051103	0.291469903	0.090259701	0	0	0	0	0	0	0	0	0	0.047484871	0.032445878	0	0	0	0	0	0
CR10	1990s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.002149833	0.016691647	0.923655846	0.037316806	0	0	0	0	0	0	0	0	0	0	0.014130108	0.00605576	0	0	0	0	0	0
CR10	2000s	Natural Gas	No	0	0.027850712	0.002258166	0	0	0	0	0	0	0	0	0.062283389	0.224638374	0.664131654	0.018837705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	<1950	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.341929844	0.658070156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR11	1950s	Natural Gas	No	0	0.004925358	0.000976565	0.001335896	0	0	0	0	0	0	0	0	0.174981234	0.353476497	0.176138739	0.042392765	0	0	0	0	0	0	0	0	0	0.130925225	0.114847721	0	0	0	0	0	0
CR11	1960s	Natural Gas	No	0	0.006133145	0.001456784	0.002220666	0	0	0	0	0	0	0	0	0.195449678	0.377016214	0.168625377	0.038747913	0	0	0	0	0	0	0	0	0	0.121868607	0.088481616	0	0	0	0	0	0
CR11	1970s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.213133807	0.411221548	0.246951945	0.065129333	0	0	0	0	0	0	0	0	0	0.039666075	0.023897292	0	0	0	0	0	0
CR11	1980s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.193678466	0.347548751	0.322558972	0.099887075	0	0	0	0	0	0	0	0	0	0.021580811	0.014745925	0	0	0	0	0	0
CR11	1990s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.037777321	0.389982844	0.532625185	0.003064999	0	0	0	0	0	0	0	0	0	0	0.025584756	0.010964895	0	0	0	0	0	0
CR11	2000s	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0.053422817	0.435923383	0.506676653	0.003977147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR11	<1950	Natural Gas	No	0	0	0	0	0	0	0	0	0	0	0	0	0.200682911	0.386229622	0	0	0	0	0	0	0	0	0	0	0	0.289161227	0.12392624	0	0	0	0	0	0
CR02	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR02	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR03	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR04	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR05	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR06	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR07	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR08	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR09	<1950	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1950s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1960s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1970s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1980s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	1990s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CR10	2000s	None	No	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
