Building,Schedules,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Setpoint Demand Response,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County,AHS Region,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Wall Type And Exterior Finish,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Garage,Bedrooms,Corridor,Vacancy Status,Occupants,Window Areas,Neighbors,Insulation Ceiling,Insulation Roof,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Wall,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,Hot Water Distribution,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Infiltration,Has PV,PV System Size,PV Orientation,CEC Climate Zone,REEDS Balancing Area
446,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour1,Hour12,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03209",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F18 B18 L18 R18,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 10.7",None,None,None,None,75F,76F,Yes,No,3F,0F,Night +2h,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% LED,85%,EF 17.6,None,None,None,None,None,No,None,30 ACH50,No,None,None,None,103
447,Stochastic,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour6,Hour19,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02908",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Brick,None,"Brick, None",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,2,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Central AC,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,"AC, SEER 10",None,None,None,None,70F,70F,No,Yes,0F,5F,None,Night Setback -3h,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage","318 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% LED,85%,EF 17.6,None,None,None,None,None,Yes,"10% Leakage, Uninsulated",15 ACH50,No,None,None,None,103
448,Stochastic,Low,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour15,Hour18,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02903",Single-Family Detached,2010s,2010s,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F15 B15 L15 R15,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Ceiling R-19,Uninsulated,"Wood Stud, R-15","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,76F,Yes,No,3F,0F,Day and Night +2h,None,None,"EF 19.9, 100% Usage","Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% Incandescent,85%,None,None,None,None,None,None,Yes,"20% Leakage, R-6",5 ACH50,No,None,None,None,103
449,Stochastic,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour20,Hour4,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02902",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Brick,None,"Brick, None",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,"Room AC, EER 9.8",None,None,None,None,65F,70F,Yes,No,12F,0F,Night -4h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Gas, 120% Usage",100% LED,85%,EF 17.6,None,None,None,None,None,No,None,20 ACH50,No,None,None,None,103
450,Stochastic,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour19,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03205",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,4,Not Applicable,Occupied,4,F6 B6 L6 R6,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","Wood Stud, R-19","Double, Clear, Metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,72F,75F,Yes,No,3F,0F,Day -1h,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% Incandescent,85%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",10 ACH50,No,None,None,None,103
451,Stochastic,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour6,Hour10,5A,"MI, Macomb County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03002",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, R-7","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Room AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 10.7",None,None,None,None,70F,75F,Yes,Yes,3F,2F,Day and Night +1h,Day Setup,Standard Efficiency,"EF 19.9, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,85%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",25 ACH50,No,None,None,None,103
452,Stochastic,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour6,Hour8,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02901",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,4,F12 B12 L12 R12,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Ceiling R-13,Uninsulated,"Wood Stud, R-19","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,65F,72F,Yes,Yes,6F,2F,Day and Night,Night Setback -5h,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% CFL,85%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",25 ACH50,No,None,None,None,103
453,Stochastic,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour7,5A,"MI, Macomb County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03003",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Brick,None,"Brick, None",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,None,5,Not Applicable,Occupied,4,F15 B15 L15 R15,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 9.8",None,None,None,None,70F,75F,Yes,No,6F,0F,Night -4h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% LED,85%,None,"EF 12, National Average",None,None,None,None,No,None,6 ACH50,No,None,None,None,103
454,Stochastic,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour20,Hour8,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02901",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,None,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium","2ft R10 Perimeter, Vertical",None,None,"Wood Stud, R-11","Double, Clear, Non-metal, Air, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 10",None,None,None,None,72F,78F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% CFL,85%,EF 15.9,None,None,None,None,None,Yes,"20% Leakage, R-4",5 ACH50,No,None,None,None,103
455,Stochastic,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour7,Hour20,5A,"MI, Macomb County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03001",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,5,Not Applicable,Occupied,4,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","Wood Stud, R-19","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, HomeRun, PEX",Ducted Heating,Room AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 9.8",None,None,None,None,67F,65F,Yes,No,3F,0F,Day and Night +4h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Gas, 120% Usage",100% Incandescent,85%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",10 ACH50,No,None,None,None,103
456,Stochastic,Low,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour20,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03206",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Single, Clear, Non-metal, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,62F,70F,Yes,No,3F,0F,Day and Night +4h,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% CFL,85%,EF 17.6,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",10 ACH50,No,None,None,None,103
457,Stochastic,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour12,Hour19,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03210",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,1 Car,3,Not Applicable,Occupied,3,F6 B6 L6 R6,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,"Metal, Dark",None,Uninsulated,Uninsulated,"Wood Stud, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Room AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 9.8",None,None,None,None,68F,75F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% LED,85%,EF 17.6,None,None,Has Pool,None,1.0 HP Pump,Yes,"20% Leakage, Uninsulated",15 ACH50,No,None,None,None,103
458,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour5,Hour18,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03210",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Brick,None,"Brick, None",750-999,0-1499,2,Single-Family Detached,None,None,None,2,Vented Attic,1 Car,2,Not Applicable,Occupied,1,F15 B15 L15 R15,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,78F,Yes,Yes,3F,9F,Night,Day Setup and Night Setback,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% CFL,85%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",40 ACH50,No,None,None,None,103
459,Stochastic,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour13,Hour15,5A,"MI, Oakland County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 02904",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,2,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-7","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Room AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 8.5",None,None,None,None,65F,72F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,85%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",25 ACH50,No,None,None,None,103
460,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour21,Hour17,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03208",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Brick,"Vinyl, Light","Brick, Vinyl, Light",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,1 Car,2,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,65F,70F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% CFL,85%,EF 15.9,None,None,Has Pool,None,1.0 HP Pump,Yes,"0% Leakage, Uninsulated",15 ACH50,No,None,None,None,103
461,Stochastic,Low,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour2,Hour16,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03201",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-38,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, R-11","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,65F,68F,No,No,0F,0F,None,None,None,"EF 17.6, 100% Usage","Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Gas, 80% Usage",100% LED,85%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",20 ACH50,No,None,None,None,103
462,Stochastic,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour16,5A,"MI, Wayne County","CBSA Detroit-Warren-Dearborn, MI",MI,CR04,East North Central,East North Central,Midwest,MISO,Cold,"MI, 03210",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Brick,None,"Brick, None",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,4,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 12.0",None,None,None,None,67F,72F,Yes,No,3F,0F,Night +3h,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% LED,85%,EF 15.9,None,None,None,None,None,No,None,30 ACH50,No,None,None,None,103
