Building,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County and PUMA,CEC Climate Zone,County,AHS Region,ASHRAE IECC Climate Zone 2004 - 2A Split,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Corridor,Vacancy Status,Tenure,Income,Income RECS2015,Income RECS2020,Neighbors,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Rim Joist,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Has PV,PV System Size,PV Orientation,Battery,PUMA Metro Status,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Story Bin,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Garage,Bedrooms,Occupants,Federal Poverty Level,Area Median Income,Window Areas,Insulation Ceiling,Insulation Roof,Insulation Wall,HVAC Cooling Partial Space Conditioning,Infiltration,REEDS Balancing Area,Generation And Emissions Assessment Region,City,AIANNH Area,Household Has Tribal Persons
571,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour14,Hour19,5B,"G0800590, G08000817",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00817",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,Wood Shingles,Uninsulated,None,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Premium,Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,60F,65F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage",None,None,None,None,100% CFL,91%,EF 17.6,None,None,None,None,None,Yes,"30% Leakage, R-4",No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",1 Car,4,3,300-400%,60-80%,F18 B18 L18 R18,R-7,"Unfinished, Uninsulated","Wood Stud, Uninsulated",None,6 ACH50,33,RMPAc,"CO, Arvada",No,No
572,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour5,Hour15,5B,"G0800590, G08000801",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00801",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Not Applicable,Occupied,Owner,120000-139999,120000-139999,100000-149999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",Uninsulated,None,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Premium,Non-Ducted Heating,None,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,None,None,None,None,None,65F,72F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,91%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,1 Car,3,3,400%+,120-150%,F9 B9 L9 R9,R-13,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-7",None,15 ACH50,33,RMPAc,Not in a census Place,No,No
573,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour23,Hour20,5B,"G0800590, G08000817",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00817",Single-Family Detached,1950s,1940-59,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,None,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,None,None,None,None,None,70F,75F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 10.5, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",None,None,None,100% CFL,91%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Stucco, Light",None,4,5,150-200%,30-60%,F6 B6 L6 R6,R-38,"Unfinished, Uninsulated","Wood Stud, Uninsulated",None,10 ACH50,33,RMPAc,"CO, Arvada",No,No
574,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour19,Hour17,5B,"G0800590, G08000817",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00817",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Not Applicable,Occupied,Owner,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,Wood Shingles,None,Ceiling R-19,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,70F,76F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% LED,91%,None,None,Electric,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2500-2999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",3 Car,5,2,400%+,120-150%,F15 B15 L15 R15,R-38,"Unfinished, Uninsulated","Wood Stud, R-19",None,7 ACH50,33,RMPAc,"CO, Arvada",No,No
575,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,Gas Fireplace,None,None,None,"Cooling Season, 7 days/wk",None,Hour4,Hour19,5B,"G0800590, G08000819",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00819",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Renter,20000-24999,20000-39999,20000-39999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,None,None,None,None,None,70F,70F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% Incandescent,91%,None,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,2,2,100-150%,30-60%,F15 B15 L15 R15,R-38,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, Uninsulated",None,20 ACH50,33,RMPAc,In another census Place,No,No
576,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour20,Hour16,5B,"G0800590, G08000821",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00821",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-13,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Tankless,Ducted Heat Pump,Heat Pump,None,None,"ASHP, SEER 13, 7.7 HSPF",No,Electricity ASHP,Heat Pump,None,None,None,None,65F,78F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 19.9, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,91%,EF 15.9,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Stucco, Light",2 Car,3,3,400%+,120-150%,F12 B12 L12 R12,R-30,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,15 ACH50,33,RMPAc,In another census Place,No,No
577,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour18,5B,"G0800590, G08000817",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00817",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,180000-199999,140000+,150000+,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,68F,80F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,None,None,None,100% Incandescent,91%,EF 15.9,None,Electric,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,4,3,400%+,150%+,F15 B15 L15 R15,R-13,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, Uninsulated",None,30 ACH50,33,RMPAc,"CO, Arvada",No,No
578,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour23,Hour17,5B,"G0800590, G08000820",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00820",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Non-Ducted Heating,Room AC,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,"Room AC, EER 10.7",None,None,None,None,68F,75F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% CFL,91%,EF 10.5,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",2 Car,3,2,400%+,150%+,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",<10% Conditioned,7 ACH50,33,RMPAc,In another census Place,No,Yes
579,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour13,Hour7,5B,"G0800590, G08000819",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00819",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",Uninsulated,None,None,None,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,65F,75F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 15.9, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage",None,100% LED,91%,EF 17.6,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2500-2999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Brick,None,2 Car,4,4,300-400%,80-100%,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-7",None,30 ACH50,33,RMPAc,"CO, Lakewood",No,No
580,Low,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour8,Hour14,5B,"G0800590, G08000819",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00819",Single-Family Detached,1990s,1980-99,Single-Family Detached,Electricity,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-19,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air, Exterior Clear Storm",Yes,Electricity,Electric Standard,Ducted Heating,Room AC,None,None,"Electric Furnace, 100% AFUE",No,Electricity Electric Furnace,"Room AC, EER 10.7",None,None,None,None,67F,78F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,91%,None,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",2 Car,4,3,400%+,150%+,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",20% Conditioned,4 ACH50,33,RMPAc,"CO, Lakewood",No,No
581,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour8,5B,"G0800590, G08000818",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00818",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,160000-179999,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,"2ft R10 Perimeter, Vertical",None,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,68F,72F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 10.5, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,91%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,3,3,400%+,150%+,F18 B18 L18 R18,R-38,"Unfinished, Uninsulated","Wood Stud, R-11",None,10 ACH50,33,RMPAc,"CO, Lakewood",No,No
582,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour6,5B,"G0800590, G08000804",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00804",Single-Family Detached,2000s,2000-09,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,160000-179999,140000+,150000+,Left/Right at 15ft,No,"Asphalt Shingles, Medium","2ft R10 Perimeter, Vertical",None,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 60% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,68F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 19.9, 100% Usage","Gas, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,91%,None,None,None,None,None,None,Yes,"20% Leakage, R-8",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",2 Car,5,5,400%+,150%+,F12 B12 L12 R12,R-38,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,7 ACH50,33,RMPAc,Not in a census Place,No,No
583,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour19,Hour14,5B,"G0800590, G08000818",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00818",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Renter,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,65F,76F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% LED,91%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,3,3,300-400%,80-100%,F30 B30 L30 R30,R-38,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, Uninsulated",None,30 ACH50,33,RMPAc,"CO, Lakewood",No,No
584,High,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour17,5B,"G0800590, G08000819",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00819",Single-Family Detached,1970s,1960-79,Single-Family Detached,Electricity,None,None,Slab,Not Applicable,Occupied,Owner,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,Composition Shingles,Uninsulated,None,None,None,"Single, Clear, Non-metal, Exterior Clear Storm",Yes,Electricity,Electric Standard,Non-Ducted Heating,None,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,None,None,None,None,None,65F,70F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",None,None,None,100% CFL,91%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,2,2,400%+,80-100%,F6 B6 L6 R6,R-19,"Unfinished, Uninsulated","Wood Stud, R-7",None,20 ACH50,33,RMPAc,In another census Place,No,No
585,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour12,5B,"G0800590, G08000804",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00804",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Not Applicable,Occupied,Owner,40000-44999,40000-59999,40000-59999,Left/Right at 15ft,No,"Tile, Concrete",Uninsulated,None,None,None,"Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Room AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 10.7",None,None,None,None,65F,70F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,91%,EF 6.7,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,3,6,100-150%,30-60%,F15 B15 L15 R15,R-13,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-7",100% Conditioned,6 ACH50,33,RMPAc,"CO, Arvada",No,No
586,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour10,5B,"G0800590, G08000818",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00818",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,Wood Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,65F,78F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,None,None,None,100% LED,91%,None,None,Electric,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,3,1,400%+,60-80%,F6 B6 L6 R6,R-19,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, Uninsulated",None,40 ACH50,33,RMPAc,In another census Place,No,No
587,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour23,5B,"G0800590, G08000819",None,"CO, Jefferson County",Non-CBSA Mountain,5B,CO,CR05,Mountain,Mountain North,West,None,Cold,"CO, 00819",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,"Tile, Concrete",None,Uninsulated,"Wall R-5, Exterior","R-5, Exterior","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,70F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,91%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,4,4,200-300%,30-60%,F9 B9 L9 R9,R-38,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,33,RMPAc,"CO, Lakewood",No,No
