Building,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County and PUMA,CEC Climate Zone,County,AHS Region,ASHRAE IECC Climate Zone 2004 - 2A Split,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Corridor,Vacancy Status,Tenure,Income,Income RECS2015,Income RECS2020,Neighbors,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Rim Joist,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Has PV,PV System Size,PV Orientation,Battery,PUMA Metro Status,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Story Bin,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Garage,Bedrooms,Occupants,Federal Poverty Level,Area Median Income,Window Areas,Insulation Ceiling,Insulation Roof,Insulation Wall,HVAC Cooling Partial Space Conditioning,Infiltration,REEDS Balancing Area,Generation And Emissions Assessment Region,City,AIANNH Area,Household Has Tribal Persons
571,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour20,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,1960s,1960-79,Single-Family Detached,Electricity,None,None,Heated Basement,Not Applicable,Occupied,Owner,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,None,None,None,None,None,70F,70F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,95%,EF 15.9,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,Not/partially in metro area,1000-1499,0-1499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Shingle, Composition, Medium",1 Car,2,2,300-400%,80-100%,F12 B12 L12 R12,R-49,"Unfinished, Uninsulated","Wood Stud, R-7",None,50 ACH50,43,MROWc,In another census Place,No,No
572,High,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour1,Hour16,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Heated Basement,Not Applicable,Occupied,Owner,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Propane Fuel Furnace,"AC, SEER 8",None,None,None,None,68F,70F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 17.6, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Propane, 120% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,Not/partially in metro area,2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",1 Car,2,2,400%+,150%+,F18 B18 L18 R18,R-49,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,15 ACH50,43,MROWc,In another census Place,No,No
573,Low,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour5,Hour17,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,2000s,2000-09,Single-Family Detached,Propane,None,None,Heated Basement,Not Applicable,Occupied,Renter,50000-59999,40000-59999,40000-59999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Double, Low-E, Non-metal, Air, M-Gain",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,72F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% LED,95%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Aluminum, Light",None,2,1,400%+,100-120%,F18 B18 L18 R18,R-49,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,6 ACH50,43,MROWc,Not in a census Place,No,No
574,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour23,Hour7,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Renter,200000+,140000+,150000+,Left/Right at 15ft,No,Wood Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Premium,Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,72F,72F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Aluminum, Light",None,3,1,400%+,150%+,F9 B9 L9 R9,R-38,"Unfinished, Uninsulated","Wood Stud, R-7",None,15 ACH50,43,MROWc,"MN, Duluth",No,No
575,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour15,Hour9,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Not Applicable,Occupied,Renter,40000-44999,40000-59999,40000-59999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,62F,75F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 15.9, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,95%,None,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",None,3,4,150-200%,30-60%,F12 B12 L12 R12,R-19,"Unfinished, Uninsulated","Wood Stud, R-7",None,15 ACH50,43,MROWc,"MN, Duluth",No,No
576,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour7,Hour11,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 12.0",None,None,None,None,70F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,95%,None,None,None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Vinyl, Light",None,3,3,400%+,150%+,F15 B15 L15 R15,R-49,"Unfinished, Uninsulated","Wood Stud, R-11",20% Conditioned,15 ACH50,43,MROWc,"MN, Duluth",No,No
577,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour4,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,1950s,1940-59,Single-Family Detached,Propane,None,None,Heated Basement,Not Applicable,Occupied,Renter,20000-24999,20000-39999,20000-39999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Propane,Propane Standard,Ducted Heating,None,None,None,"Fuel Furnace, 92.5% AFUE",No,Propane Fuel Furnace,None,None,None,None,None,60F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 6.7, 100% Usage","Propane, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,95%,EF 15.9,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,Not/partially in metro area,500-749,0-1499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Vinyl, Light",None,1,2,100-150%,30-60%,F12 B12 L12 R12,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",None,20 ACH50,43,MROWc,Not in a census Place,No,No
578,High,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,Gas Lighting,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour6,Hour19,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,70000-79999,60000-79999,60000-99999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Central AC,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,"AC, SEER 13",None,None,None,None,70F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% LED,95%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Aluminum, Light",None,3,4,200-300%,60-80%,F12 B12 L12 R12,R-38,"Unfinished, Uninsulated","Wood Stud, R-7",100% Conditioned,20 ACH50,43,MROWc,"MN, Duluth",No,No
579,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour11,Hour9,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,35000-39999,20000-39999,20000-39999,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,67F,72F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 19.9, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,95%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Aluminum, Light",None,4,2,200-300%,60-80%,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,20 ACH50,43,MROWc,"MN, Duluth",No,No
580,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour8,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,30000-34999,20000-39999,20000-39999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,70F,75F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,95%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Concrete,None,None,3,1,200-300%,60-80%,F6 B6 L6 R6,R-49,"Unfinished, Uninsulated","CMU, 6-in Hollow, R-7",None,20 ACH50,43,MROWc,"MN, Duluth",No,No
581,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour0,Hour12,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1990s,1980-99,Single-Family Detached,Propane,None,None,Heated Basement,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,67F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 15.9, 100% Usage","Propane, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,95%,None,None,Electric,None,None,None,Yes,"0% Leakage, Uninsulated",No,None,None,None,"In metro area, not/partially in principal city",3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,5,2,400%+,150%+,F9 B9 L9 R9,R-38,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,15 ACH50,43,MROWc,In another census Place,No,No
582,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour23,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,70000-79999,60000-79999,60000-99999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Electricity,Electric Premium,Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,70F,70F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 15.9, 100% Usage","Gas, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,3,3,300-400%,100-120%,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, Uninsulated",None,25 ACH50,43,MROWc,"MN, Duluth",No,No
583,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour0,Hour17,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Not Applicable,Occupied,Owner,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,65F,70F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,95%,None,"EF 12, National Average",None,Has Pool,None,1.0 HP Pump,Yes,"0% Leakage, Uninsulated",No,None,None,None,Not/partially in metro area,1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Stucco, Light",1 Car,4,5,200-300%,60-80%,F15 B15 L15 R15,R-38,"Unfinished, Uninsulated","Wood Stud, R-11",None,15 ACH50,43,MROWc,Not in a census Place,No,No
584,Low,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour23,Hour6,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,2000s,2000-09,Single-Family Detached,Other Fuel,None,None,Unheated Basement,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Ceiling R-19,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,Other,No,None,"AC, SEER 13",None,None,None,None,68F,75F,Yes,Yes,6F,5F,24 hours,24 hours,None,"EF 15.9, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"Standard, 80% Usage","Electric, 80% Usage",100% CFL,95%,EF 15.9,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-6",No,None,None,None,Not/partially in metro area,1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,4,2,400%+,150%+,F12 B12 L12 R12,R-49,"Unfinished, Uninsulated","Wood Stud, R-19",100% Conditioned,15 ACH50,43,MROWc,In another census Place,No,No
585,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour21,Hour4,7A,"G2701370, G27000400",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00400",Single-Family Detached,1940s,1940-59,Single-Family Detached,Propane,None,None,Heated Basement,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,Uninsulated,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Non-Ducted Heating,None,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Propane Fuel Wall/Floor Furnace,None,None,None,None,None,68F,68F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,95%,None,None,None,None,None,None,No,None,No,None,None,None,Not/partially in metro area,2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Vinyl, Light",2 Car,4,2,400%+,150%+,F12 B12 L12 R12,R-49,"Unfinished, Uninsulated","Wood Stud, R-7",None,15 ACH50,43,MROWc,Not in a census Place,No,No
586,Medium,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour4,Hour14,7A,"G2701370, G27000500",None,"MN, St. Louis County",Non-CBSA West North Central,7A,MN,CR02,West North Central,West North Central,Midwest,MISO,Very Cold,"MN, 00500",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,140000-159999,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 10.7",None,None,None,None,67F,75F,Yes,Yes,6F,5F,24 hours,24 hours,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,95%,EF 17.6,"EF 12, National Average",None,None,None,None,No,None,No,None,None,None,"In metro area, not/partially in principal city",2000-2499,1500-2499,3,Single-Family Detached,None,None,None,3,Vented Attic,<8,Wood Frame,"Stucco, Light",None,4,6,400%+,120-150%,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, R-19",<10% Conditioned,30 ACH50,43,MROWc,"MN, Duluth",No,No
