occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_tub_pump,hot_tub_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,vacancy
1,0.183,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.456,0.512,0.177,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0,0.038,0
1,0.0495,0.444,0.444,0,0,0.68,0.68,0.68,0,0,0,0.258,0.465,0.0865,1,0.431,0.0246,0.431,0.431,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.663,0.663,0.663,0,0,0,0.258,0.465,0.0432,1,0.225,0.00614,0.225,0.225,0.0199,0.0199,0.183,0.196,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0236,1,0.186,0.00614,0.186,0.186,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.629,0.629,0.629,0,0,0,0.258,0.465,0.0157,1,0.147,0.0123,0.147,0.147,0.0265,0.0265,0.183,0.196,0,0,0,0
1,0.0506,0.366,0.366,0,0,0.612,0.612,0.612,0,0,0,0.294,0.469,0.0216,1,0.157,0.043,0.157,0.157,0.0531,0.0531,0.296,0.317,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.612,0.612,0.612,0,0,0,0.258,0.465,0.0275,1,0.176,0.0737,0.176,0.176,0.0995,0.0995,0.422,0.452,0,0,0,0
1,0.0495,0.477,0.477,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0472,1,0.255,0.178,0.255,0.255,0.172,0.172,0.359,0.384,0,0,0.31,0
1,0.172,0.521,0.521,0,0,0.68,0.68,0.68,0,0,0,0.346,0.518,0.0845,1,0.323,0.283,0.323,0.323,0.292,0.292,0.151,0.162,0,0,0.292,0
1,0.175,0.377,0.377,0,0,0.697,0.697,0.697,0,0,0,0.298,0.523,0.14,1,0.323,0.27,0.323,0.323,0.557,0.557,0.151,0.162,0,0,0.236,0
1,0.299,0.255,0.255,0,0,0.697,0.697,0.697,0,0,0,0.256,0.581,0.185,1,0.313,0.252,0.313,0.313,0.803,0.803,0.12,0.128,0,0,0.224,0
0.667,0.291,0.266,0.266,0,0,0.68,0.68,0.68,0,0,0,0.263,0.581,0.22,1,0.323,0.27,0.323,0.323,0.842,0.842,0.0945,0.101,0,0,0.257,0
0.667,0.279,0.277,0.277,0,0,0.68,0.68,0.68,0,0,0,0.271,0.591,0.242,1,0.323,0.283,0.323,0.323,0.803,0.803,0.0882,0.0944,0,0,0.117,0
0.667,0.271,0.266,0.266,0,0,0.714,0.714,0.714,0,0,0,0.263,0.601,0.259,1,0.313,0.258,0.313,0.313,0.796,0.796,0.0882,0.0944,0,0,0.067,0
0,0.0495,0.311,0.311,0,0.249,0.714,0.714,0.714,0,0,0,0.258,0.465,0.307,1,0.313,0.233,0.313,0.313,0.597,0.597,0.0882,0.0944,0,0,0.057,0
0.333,0.159,0.344,0.344,0,0,0.714,0.714,0.714,0,0,0,0.286,0.528,0.35,1,0.313,0.301,0.313,0.313,0.497,0.497,0.151,0.162,0,0,0.019,0
0.333,0.162,0.355,0.355,0,0,0.697,0.697,0.697,0,0,0,0.29,0.538,0.385,1,0.323,0.362,0.323,0.323,0.405,0.405,0.365,0.391,0,0,0.019,0
1,0.417,0.433,0.433,0,0,0.748,0.748,0.748,0,0,0,0.433,0.713,0.405,1,0.441,0.676,0.441,0.441,0.245,0.245,0.794,0.849,0,0,0,0
1,0.501,0.588,0.588,0,0,0.815,0.815,0.815,0,0.298,0.233,0.588,0.773,0.419,1,0.558,0.989,0.558,0.558,0.153,0.153,0.769,0.822,0,0.597,0.01,0
0.667,0.453,0.699,0.699,0,0,0.849,0.849,0.849,0,0,0,0.552,0.68,0.493,1,0.646,0.706,0.646,0.646,0.0862,0.0862,0.428,0.458,0,0.508,0,0
0.667,0.569,0.743,0.743,0,0,0.815,0.815,0.815,0,0,0,0.581,0.65,0.649,1,0.744,0.43,0.744,0.744,0.0531,0.0531,0.384,0.411,0,0,0.019,0
0.667,0.62,0.788,0.788,0,0,0.798,0.798,0.798,0,0,0,0.611,0.621,0.763,1,0.793,0.27,0.793,0.793,0.0265,0.0265,0.321,0.344,0,0,0.057,0
0.667,0.564,0.765,0.765,0,0,0.781,0.781,0.781,0,0,0,0.596,0.601,0.704,1,0.842,0.117,0.842,0.842,0.0199,0.0199,0.271,0.29,0,0,0,0
0.667,0.356,0.654,0.654,0,0,0.748,0.748,0.748,0,0,0,0.522,0.551,0.444,1,0.735,0.0799,0.735,0.735,0.0199,0.0199,0.151,0.162,0,0,0.121,0
0.667,0.116,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.357,0.489,0.202,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0743,0.444,0.444,0,0,0.68,0.68,0.68,0,0,0,0.32,0.484,0.0865,1,0.431,0.0246,0.431,0.431,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.663,0.663,0.663,0,0,0,0.258,0.465,0.0432,1,0.225,0.00614,0.225,0.225,0.0199,0.0199,0.183,0.196,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0236,1,0.186,0.00614,0.186,0.186,0.0199,0.0199,0.151,0.162,0,0,0.01,0
1,0.0495,0.399,0.399,0,0,0.629,0.629,0.629,0,0,0,0.258,0.465,0.0157,1,0.147,0.0123,0.147,0.147,0.0265,0.0265,0.183,0.196,0,0,0,0
1,0.0506,0.366,0.366,0,0,0.612,0.612,0.612,0,0,0,0.294,0.469,0.0216,1,0.157,0.043,0.157,0.157,0.0531,0.0531,0.296,0.317,0,0,0,0
1,0.0798,0.399,0.399,0,0,0.612,0.612,0.612,0,0,0,0.305,0.474,0.0275,1,0.176,0.0737,0.176,0.176,0.0995,0.0995,0.422,0.452,0,0,0.076,0
1,0.143,0.477,0.477,0,0,0.646,0.646,0.646,0,0,0,0.331,0.493,0.0472,1,0.255,0.178,0.255,0.255,0.172,0.172,0.359,0.384,0,0,0.158,0
1,0.172,0.521,0.521,0,0,0.68,0.68,0.68,0,0,0,0.346,0.518,0.0845,1,0.323,0.283,0.323,0.323,0.292,0.292,0.151,0.162,0,0,0,0
0.667,0.0495,0.377,0.377,0,0,0.697,0.697,0.697,0,0,0,0.258,0.465,0.14,1,0.323,0.27,0.323,0.323,0.557,0.557,0.151,0.162,0,0,0.038,0
0.667,0.0495,0.255,0.255,0,0,0.697,0.697,0.697,0,0,0,0.258,0.465,0.185,1,0.313,0.252,0.313,0.313,0.803,0.803,0.12,0.128,0,0,0.01,0
0.667,0.17,0.266,0.266,0,0,0.68,0.68,0.68,0,0,0,0.261,0.523,0.22,1,0.323,0.27,0.323,0.323,0.842,0.842,0.0945,0.101,0,0,0.038,0
0.667,0.164,0.277,0.277,0,0,0.68,0.68,0.68,0,0,0,0.264,0.528,0.242,1,0.323,0.283,0.323,0.323,0.803,0.803,0.0882,0.0944,0,0,0.234,0
0.667,0.271,0.266,0.266,0,0,0.714,0.714,0.714,0,0,0,0.263,0.601,0.259,1,0.313,0.258,0.313,0.313,0.796,0.796,0.0882,0.0944,0,0,0,0
0.667,0.159,0.311,0.311,0,0,0.714,0.714,0.714,0,0,0,0.275,0.533,0.307,1,0.313,0.233,0.313,0.313,0.597,0.597,0.0882,0.0944,0,0,0,0
1,0.269,0.344,0.344,0,0,0.714,0.714,0.714,0,0.298,0.399,0.315,0.591,0.35,1,0.313,0.301,0.313,0.313,0.497,0.497,0.151,0.162,0,0.477,0.019,0
1,0.387,0.355,0.355,0,0,0.697,0.697,0.697,0,0,0.067,0.355,0.684,0.385,1,0.323,0.362,0.323,0.323,0.405,0.405,0.365,0.391,0,0.325,0,0
1,0.417,0.433,0.433,0,0,0.748,0.748,0.748,0,0,0,0.433,0.713,0.405,1,0.441,0.676,0.441,0.441,0.245,0.245,0.794,0.849,0,0.67,0,0
1,0.501,0.588,0.588,0,0,0.815,0.815,0.815,0,0,0,0.588,0.773,0.419,1,0.558,0.989,0.558,0.558,0.153,0.153,0.769,0.822,0,0.13,0,0
1,0.655,0.699,0.699,0,0,0.849,0.849,0.849,0.667,0,0,0.699,0.788,0.493,1,0.646,0.706,0.646,0.646,0.0862,0.0862,0.428,0.458,0.393,0,0.019,0
1,0.829,0.743,0.743,0,0,0.815,0.815,0.815,0.316,0.595,0.167,0.743,0.743,0.649,1,0.744,0.43,0.744,0.744,0.0531,0.0531,0.384,0.411,0,0.494,0.029,0
1,0.905,0.788,0.788,0,0,0.798,0.798,0.798,0,0,0.535,0.788,0.698,0.763,1,0.793,0.27,0.793,0.793,0.0265,0.0265,0.321,0.344,0,0.661,0.01,0
1,0.821,0.765,0.765,0,0,0.781,0.781,0.781,0,0,0,0.765,0.669,0.704,1,0.842,0.117,0.842,0.842,0.0199,0.0199,0.271,0.29,0,0.477,0.029,0
1,0.51,0.654,0.654,0,0,0.748,0.748,0.748,0,0,0,0.654,0.594,0.444,1,0.735,0.0799,0.735,0.735,0.0199,0.0199,0.151,0.162,0,0.595,0,0
1,0.183,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.456,0.512,0.202,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0.236,0.029,0
1,0.0743,0.444,0.444,0,0,0.68,0.68,0.68,0,0,0,0.32,0.484,0.0727,1,0.431,0.0246,0.431,0.431,0.0199,0.0199,0.151,0.162,0,0,0.019,0
1,0.0495,0.41,0.41,0,0,0.663,0.663,0.663,0,0,0,0.258,0.465,0.0354,1,0.225,0.00614,0.225,0.225,0.0199,0.0199,0.183,0.196,0,0,0.01,0
1,0.0495,0.41,0.41,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0177,1,0.186,0.00614,0.186,0.186,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.629,0.629,0.629,0,0,0,0.258,0.465,0.0138,1,0.147,0.0123,0.147,0.147,0.0265,0.0265,0.183,0.196,0,0,0,0
1,0.0495,0.366,0.366,0,0,0.612,0.612,0.612,0,0,0,0.258,0.465,0.0216,1,0.157,0.043,0.157,0.157,0.0531,0.0531,0.296,0.317,0,0,0.153,0
1,0.0798,0.399,0.399,0,0,0.612,0.612,0.612,0,0,0,0.305,0.474,0.0354,1,0.176,0.0737,0.176,0.176,0.0995,0.0995,0.422,0.452,0,0,0.183,0
0.667,0.143,0.477,0.477,0,0.249,0.646,0.646,0.646,0,0,0,0.331,0.493,0.057,1,0.255,0.178,0.255,0.255,0.172,0.172,0.359,0.384,0,0,0,0
0.667,0.172,0.521,0.521,0,0,0.68,0.68,0.68,0,0,0,0.346,0.518,0.0786,1,0.323,0.283,0.323,0.323,0.292,0.292,0.151,0.162,0,0,0,0
0.333,0.175,0.377,0.377,0,0,0.697,0.697,0.697,0,0,0,0.298,0.523,0.0963,1,0.323,0.27,0.323,0.323,0.557,0.557,0.151,0.162,0,0,0,0
0,0.0495,0.255,0.255,0,0,0.697,0.697,0.697,0,0,0,0.258,0.465,0.114,1,0.313,0.252,0.313,0.313,0.803,0.803,0.12,0.128,0,0,0.019,0
0,0.0495,0.266,0.266,0,0,0.68,0.68,0.68,0,0,0,0.258,0.465,0.128,1,0.323,0.27,0.323,0.323,0.842,0.842,0.0945,0.101,0,0,0.057,0
0.333,0.164,0.277,0.277,0,0,0.68,0.68,0.68,0,0,0,0.264,0.528,0.142,1,0.323,0.283,0.323,0.323,0.803,0.803,0.0882,0.0944,0,0,0.029,0
0.333,0.16,0.266,0.266,0,0,0.714,0.714,0.714,0,0,0,0.261,0.533,0.149,1,0.313,0.258,0.313,0.313,0.796,0.796,0.0882,0.0944,0,0,0.038,0
0.333,0.0495,0.311,0.311,0,0,0.714,0.714,0.714,0,0,0,0.258,0.465,0.169,1,0.313,0.233,0.313,0.313,0.597,0.597,0.0882,0.0944,0,0,0,0
0,0.0495,0.344,0.344,0,0,0.714,0.714,0.714,0,0,0,0.258,0.465,0.179,1,0.313,0.301,0.313,0.313,0.497,0.497,0.151,0.162,0,0,0.029,0
0.333,0.162,0.355,0.355,0,0,0.697,0.697,0.697,0,0,0,0.29,0.538,0.2,1,0.323,0.362,0.323,0.323,0.405,0.405,0.365,0.391,0,0,0.277,0
0.667,0.294,0.433,0.433,0,0.249,0.748,0.748,0.748,0,0,0,0.374,0.631,0.25,1,0.441,0.676,0.441,0.441,0.245,0.245,0.794,0.849,0,0,0.018,0
1,0.501,0.588,0.588,0,0,0.815,0.815,0.815,0,0,0,0.588,0.773,0.307,1,0.558,0.989,0.558,0.558,0.153,0.153,0.769,0.822,0,0,0.019,0
1,0.655,0.699,0.699,0,0,0.849,0.849,0.849,0,0,0,0.699,0.788,0.413,1,0.646,0.706,0.646,0.646,0.0862,0.0862,0.428,0.458,0,0,0,0
0.667,0.569,0.743,0.743,0,0,0.815,0.815,0.815,0,0,0,0.581,0.65,0.578,1,0.744,0.43,0.744,0.744,0.0531,0.0531,0.384,0.411,0,0,0.199,0
1,0.905,0.788,0.788,0,0,0.798,0.798,0.798,0,0,0,0.788,0.698,0.713,1,0.793,0.27,0.793,0.793,0.0265,0.0265,0.321,0.344,0,0,0.239,0
1,0.821,0.765,0.765,0,0,0.781,0.781,0.781,0,0,0,0.765,0.669,0.676,1,0.842,0.117,0.842,0.842,0.0199,0.0199,0.271,0.29,0,0,0.169,0
1,0.356,0.654,0.654,0,0,0.748,0.748,0.748,0,0,0,0.522,0.551,0.409,1,0.735,0.0799,0.735,0.735,0.0199,0.0199,0.151,0.162,0,0,0.403,0
1,0.116,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.357,0.489,0.177,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0,0.01,0
1,0.0495,0.444,0.444,0,0,0.68,0.68,0.68,0,0,0,0.258,0.465,0.0727,1,0.431,0.0246,0.431,0.431,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.663,0.663,0.663,0,0,0,0.258,0.465,0.0354,1,0.225,0.00614,0.225,0.225,0.0199,0.0199,0.183,0.196,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0177,1,0.186,0.00614,0.186,0.186,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.629,0.629,0.629,0,0,0,0.258,0.465,0.0138,1,0.147,0.0123,0.147,0.147,0.0265,0.0265,0.183,0.196,0,0,0.152,0
1,0.0506,0.366,0.366,0,0,0.612,0.612,0.612,0,0,0,0.294,0.469,0.0216,1,0.157,0.043,0.157,0.157,0.0531,0.0531,0.296,0.317,0,0,0.463,0
1,0.11,0.399,0.399,0,0,0.612,0.612,0.612,0,0,0,0.352,0.482,0.0354,1,0.176,0.0737,0.176,0.176,0.0995,0.0995,0.422,0.452,0,0,0,0
0.333,0.0495,0.477,0.477,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.057,1,0.255,0.178,0.255,0.255,0.172,0.172,0.359,0.384,0,0,0,0
0.333,0.0495,0.521,0.521,0,0,0.68,0.68,0.68,0,0,0,0.258,0.465,0.0786,1,0.323,0.283,0.323,0.323,0.292,0.292,0.151,0.162,0,0,0.302,0
0.333,0.175,0.377,0.377,0,0,0.697,0.697,0.697,0,0,0,0.298,0.523,0.0963,1,0.323,0.27,0.323,0.323,0.557,0.557,0.151,0.162,0,0,0.01,0
0.333,0.174,0.255,0.255,0,0,0.697,0.697,0.697,0,0,0,0.257,0.523,0.114,1,0.313,0.252,0.313,0.313,0.803,0.803,0.12,0.128,0,0,0.153,0
0.333,0.17,0.266,0.266,0,0,0.68,0.68,0.68,0,0,0,0.261,0.523,0.128,1,0.323,0.27,0.323,0.323,0.842,0.842,0.0945,0.101,0,0,0.127,0
0.333,0.164,0.277,0.277,0,0,0.68,0.68,0.68,0,0,0,0.264,0.528,0.142,1,0.323,0.283,0.323,0.323,0.803,0.803,0.0882,0.0944,0,0,0.029,0
0,0.0495,0.266,0.266,0,0,0.714,0.714,0.714,0,0,0,0.258,0.465,0.149,1,0.313,0.258,0.313,0.313,0.796,0.796,0.0882,0.0944,0,0,0.01,0
0,0.0495,0.311,0.311,0,0,0.714,0.714,0.714,0,0,0,0.258,0.465,0.169,1,0.313,0.233,0.313,0.313,0.597,0.597,0.0882,0.0944,0,0,0.22,0
0.667,0.269,0.344,0.344,0,0,0.714,0.714,0.714,0,0,0,0.315,0.591,0.179,1,0.313,0.301,0.313,0.313,0.497,0.497,0.151,0.162,0,0,0.029,0
0.333,0.162,0.355,0.355,0,0.465,0.697,0.697,0.697,0,0,0,0.29,0.538,0.2,1,0.323,0.362,0.323,0.323,0.405,0.405,0.365,0.391,0,0,0,0
0.667,0.294,0.433,0.433,0,0.283,0.748,0.748,0.748,0,0.298,0.399,0.374,0.631,0.25,1,0.441,0.676,0.441,0.441,0.245,0.245,0.794,0.849,0,0.791,0,0
0.667,0.35,0.588,0.588,0,0,0.815,0.815,0.815,0,0,0.3,0.478,0.67,0.307,1,0.558,0.989,0.558,0.558,0.153,0.153,0.769,0.822,0,0.222,0,0
0.667,0.453,0.699,0.699,0,0,0.849,0.849,0.849,0,0,0,0.552,0.68,0.413,1,0.646,0.706,0.646,0.646,0.0862,0.0862,0.428,0.458,0,0,0,0
0.667,0.569,0.743,0.743,0,0,0.815,0.815,0.815,0,0,0,0.581,0.65,0.578,1,0.744,0.43,0.744,0.744,0.0531,0.0531,0.384,0.411,0,0,0.396,0
1,0.905,0.788,0.788,0,0,0.798,0.798,0.798,0,0,0,0.788,0.698,0.713,1,0.793,0.27,0.793,0.793,0.0265,0.0265,0.321,0.344,0,0,0.366,0
1,0.821,0.765,0.765,0,0,0.781,0.781,0.781,0,0,0,0.765,0.669,0.676,1,0.842,0.117,0.842,0.842,0.0199,0.0199,0.271,0.29,0,0,0.076,0
1,0.203,0.654,0.654,0,0,0.748,0.748,0.748,0,0,0,0.39,0.508,0.409,1,0.735,0.0799,0.735,0.735,0.0199,0.0199,0.151,0.162,0,0,0.194,0
1,0.0495,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.258,0.465,0.177,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0,0.01,0
1,0.0495,0.444,0.444,0,0,0.68,0.68,0.68,0,0,0,0.258,0.465,0.0727,1,0.431,0.0246,0.431,0.431,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.663,0.663,0.663,0,0,0,0.258,0.465,0.0354,1,0.225,0.00614,0.225,0.225,0.0199,0.0199,0.183,0.196,0,0,0,0
1,0.0495,0.41,0.41,0,0,0.646,0.646,0.646,0,0,0,0.258,0.465,0.0177,1,0.186,0.00614,0.186,0.186,0.0199,0.0199,0.151,0.162,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.629,0.629,0.629,0,0,0,0.258,0.465,0.0138,1,0.147,0.0123,0.147,0.147,0.0265,0.0265,0.183,0.196,0,0,0,0
1,0.0495,0.366,0.366,0,0,0.612,0.612,0.612,0,0,0,0.258,0.465,0.0216,1,0.157,0.043,0.157,0.157,0.0531,0.0531,0.296,0.317,0,0,0,0
1,0.0495,0.399,0.399,0,0,0.612,0.612,0.612,0,0,0,0.258,0.465,0.0354,1,0.176,0.0737,0.176,0.176,0.0995,0.0995,0.422,0.452,0,0,0,0
0.667,0.143,0.477,0.477,0,0,0.646,0.646,0.646,0.667,0,0,0.331,0.493,0.057,1,0.255,0.178,0.255,0.255,0.172,0.172,0.359,0.384,0.5,0,0,0
0.667,0.172,0.521,0.521,0,0,0.68,0.68,0.68,0.067,0,0,0.346,0.518,0.0786,1,0.323,0.283,0.323,0.323,0.292,0.292,0.151,0.162,0.308,0,0,0
0.333,0.0495,0.377,0.377,0,0.216,0.697,0.697,0.697,0,0,0,0.258,0.465,0.0963,1,0.323,0.27,0.323,0.323,0.557,0.557,0.151,0.162,0,0,0,0
0.333,0.174,0.255,0.255,0,0.782,0.697,0.697,0.697,0,0,0,0.257,0.523,0.114,1,0.313,0.252,0.313,0.313,0.803,0.803,0.12,0.128,0,0,0.029,0
0.333,0.17,0.266,0.266,0,0,0.68,0.68,0.68,0,0,0,0.261,0.523,0.128,1,0.323,0.27,0.323,0.323,0.842,0.842,0.0945,0.101,0,0,0.019,0
0.333,0.164,0.277,0.277,0,0,0.68,0.68,0.68,0,0,0,0.264,0.528,0.142,1,0.323,0.283,0.323,0.323,0.803,0.803,0.0882,0.0944,0,0,0.019,0
0.333,0.16,0.266,0.266,0,0,0.714,0.714,0.714,0,0,0,0.261,0.533,0.149,1,0.313,0.258,0.313,0.313,0.796,0.796,0.0882,0.0944,0,0,0,0
0.333,0.159,0.311,0.311,0,0,0.714,0.714,0.714,0,0,0,0.275,0.533,0.169,1,0.313,0.233,0.313,0.313,0.597,0.597,0.0882,0.0944,0,0,0.019,0
0,0.0495,0.344,0.344,0,0,0.714,0.714,0.714,0,0,0,0.258,0.465,0.179,1,0.313,0.301,0.313,0.313,0.497,0.497,0.151,0.162,0,0,0,0
0.333,0.162,0.355,0.355,0,0,0.697,0.697,0.697,0,0,0,0.29,0.538,0.2,1,0.323,0.362,0.323,0.323,0.405,0.405,0.365,0.391,0,0,0.038,0
0.333,0.172,0.433,0.433,0,0,0.748,0.748,0.748,0,0,0,0.316,0.548,0.25,1,0.441,0.676,0.441,0.441,0.245,0.245,0.794,0.849,0,0,0.019,0
1,0.501,0.588,0.588,0,0,0.815,0.815,0.815,0,0,0,0.588,0.773,0.307,1,0.558,0.989,0.558,0.558,0.153,0.153,0.769,0.822,0,0,0.01,0
1,0.655,0.699,0.699,0,0,0.849,0.849,0.849,0.166,0,0,0.699,0.788,0.413,1,0.646,0.706,0.646,0.646,0.0862,0.0862,0.428,0.458,0.185,0,0.067,0
0.667,0.569,0.743,0.743,0,0,0.815,0.815,0.815,0.567,0,0,0.581,0.65,0.578,1,0.744,0.43,0.744,0.744,0.0531,0.0531,0.384,0.411,0.393,0,0.029,0
0.667,0.62,0.788,0.788,0,0,0.798,0.798,0.798,0,0,0,0.611,0.621,0.713,1,0.793,0.27,0.793,0.793,0.0265,0.0265,0.321,0.344,0,0,0.038,0
1,0.307,0.765,0.765,0,0,0.781,0.781,0.781,0,0,0,0.427,0.533,0.676,1,0.842,0.117,0.842,0.842,0.0199,0.0199,0.271,0.29,0,0,0.066,0
1,0.203,0.654,0.654,0,0,0.748,0.748,0.748,0,0,0,0.39,0.508,0.409,1,0.735,0.0799,0.735,0.735,0.0199,0.0199,0.151,0.162,0,0,0.197,0
1,0.0495,0.555,0.555,0,0,0.697,0.697,0.697,0,0,0,0.258,0.465,0.177,1,0.637,0.043,0.637,0.637,0.0199,0.0199,0.151,0.162,0,0,0.01,0
1,0.0495,0.442,0.442,0,0,0.675,0.675,0.675,0,0,0,0.258,0.465,0.0721,1,0.429,0.0246,0.429,0.429,0.0198,0.0198,0.15,0.161,0,0,0,0
1,0.0495,0.409,0.409,0,0,0.658,0.658,0.658,0,0,0,0.258,0.465,0.0351,1,0.224,0.00614,0.224,0.224,0.0198,0.0198,0.182,0.194,0,0,0,0
1,0.0495,0.409,0.409,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.0175,1,0.185,0.00614,0.185,0.185,0.0198,0.0198,0.15,0.161,0,0,0,0
1,0.0495,0.398,0.398,0,0,0.625,0.625,0.625,0,0,0,0.258,0.465,0.0136,1,0.146,0.0123,0.146,0.146,0.0264,0.0264,0.182,0.194,0,0,0,0
1,0.0495,0.365,0.365,0,0,0.608,0.608,0.608,0,0,0,0.258,0.465,0.0214,1,0.156,0.043,0.156,0.156,0.0528,0.0528,0.294,0.315,0,0,0.12,0
1,0.0495,0.398,0.398,0,0,0.608,0.608,0.608,0,0,0,0.258,0.465,0.0351,1,0.176,0.0737,0.176,0.176,0.0991,0.0991,0.419,0.449,0,0,0.253,0
1,0.147,0.476,0.476,0,0,0.641,0.641,0.641,0,0,0,0.33,0.493,0.0565,1,0.254,0.178,0.254,0.254,0.172,0.172,0.357,0.382,0,0,0.399,0
1,0.305,0.52,0.52,0,0,0.675,0.675,0.675,0,0,0,0.432,0.57,0.078,1,0.322,0.283,0.322,0.322,0.291,0.291,0.15,0.161,0,0,0.086,0
1,0.318,0.376,0.376,0,0,0.692,0.692,0.692,0,0.788,0,0.337,0.58,0.0955,1,0.322,0.27,0.322,0.322,0.555,0.555,0.15,0.161,0,0.635,0.279,0
1,0.456,0.254,0.254,0,0,0.692,0.692,0.692,0,0.106,0.799,0.254,0.637,0.113,1,0.312,0.252,0.312,0.312,0.799,0.799,0.119,0.127,0,0.639,0.054,0
0.667,0.312,0.265,0.265,0,0,0.675,0.675,0.675,0,0,0.233,0.263,0.58,0.127,1,0.322,0.27,0.322,0.322,0.839,0.839,0.0939,0.1,0,0.408,0.038,0
0.333,0.175,0.276,0.276,0,0,0.675,0.675,0.675,0,0,0,0.264,0.528,0.14,1,0.322,0.283,0.322,0.322,0.799,0.799,0.0876,0.0938,0,0,0,0
0,0.0495,0.265,0.265,0,0,0.709,0.709,0.709,0,0,0,0.258,0.465,0.148,1,0.312,0.258,0.312,0.312,0.793,0.793,0.0876,0.0938,0,0,0.173,0
0,0.0495,0.31,0.31,0,0,0.709,0.709,0.709,0,0,0,0.258,0.465,0.168,1,0.312,0.233,0.312,0.312,0.595,0.595,0.0876,0.0938,0,0,0.195,0
0.333,0.173,0.343,0.343,0,0,0.709,0.709,0.709,0,0,0,0.286,0.528,0.177,1,0.312,0.301,0.312,0.312,0.495,0.495,0.15,0.161,0,0,0.048,0
0.333,0.194,0.354,0.354,0,0,0.692,0.692,0.692,0,0,0,0.29,0.537,0.199,1,0.322,0.362,0.322,0.322,0.403,0.403,0.363,0.388,0,0,0,0
0.333,0.237,0.431,0.431,0,0,0.743,0.743,0.743,0,0,0,0.316,0.547,0.248,1,0.439,0.676,0.439,0.439,0.244,0.244,0.789,0.844,0,0,0,0
0.333,0.301,0.586,0.586,0,0,0.81,0.81,0.81,0,0,0,0.367,0.567,0.304,1,0.556,0.989,0.556,0.556,0.152,0.152,0.764,0.817,0,0,0,0
0.667,0.647,0.697,0.697,0,0.083,0.844,0.844,0.844,0,0,0,0.55,0.679,0.409,1,0.644,0.706,0.644,0.644,0.0859,0.0859,0.426,0.455,0,0,0.038,0
1,0.919,0.741,0.741,0,0.731,0.81,0.81,0.81,0,0,0,0.741,0.741,0.573,1,0.741,0.43,0.741,0.741,0.0528,0.0528,0.382,0.409,0,0,0.067,0
1,0.747,0.785,0.785,0,0,0.793,0.793,0.793,0,0,0,0.785,0.696,0.708,1,0.79,0.27,0.79,0.79,0.0264,0.0264,0.319,0.342,0,0,0.147,0
1,0.394,0.763,0.763,0,0,0.776,0.776,0.776,0,0,0,0.595,0.6,0.671,1,0.839,0.117,0.839,0.839,0.0198,0.0198,0.269,0.288,0,0,0.15,0
1,0.345,0.652,0.652,0,0,0.743,0.743,0.743,0,0,0,0.521,0.55,0.405,1,0.732,0.0799,0.732,0.732,0.0198,0.0198,0.15,0.161,0,0,0.057,0
1,0.116,0.553,0.553,0,0,0.692,0.692,0.692,0,0,0,0.356,0.488,0.175,1,0.634,0.043,0.634,0.634,0.0198,0.0198,0.15,0.161,0,0,0,0
