occupants,lighting_interior,lighting_exterior,cooking_range,refrigerator,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,plug_loads_tv,plug_loads_other,hot_water_fixtures
0.41,0.427,0.248,0.303,0.697,0.517,0.517,0.801,0.801,0.593,0.0963,0.639,0.92
0.246,0.424,0.21,0.316,0.697,0.579,0.579,0.943,0.943,0.84,0.114,0.639,0.77
0.246,0.411,0.165,0.277,0.68,0.499,0.499,0.921,0.921,0.963,0.128,0.639,0.644
0.246,0.394,0.113,0.33,0.68,0.428,0.428,0.823,0.823,1,0.142,0.654,0.54
0.246,0.382,0.09,0.376,0.714,0.365,0.365,0.735,0.735,0.914,0.149,0.669,0.46
0.246,0.378,0.0825,0.303,0.714,0.41,0.41,0.658,0.658,0.827,0.169,0.669,0.402
0.246,0.379,0.0825,0.376,0.714,0.321,0.321,0.537,0.537,0.704,0.179,0.654,0.379
0.246,0.387,0.09,0.29,0.697,0.339,0.339,0.57,0.57,0.753,0.2,0.684,0.356
0.295,0.417,0.143,0.607,0.748,0.339,0.339,0.548,0.548,0.679,0.25,0.713,0.448
0.541,0.501,0.278,0.989,0.815,0.437,0.437,0.537,0.537,0.667,0.307,0.773,0.586
0.885,0.655,0.368,0.771,0.849,0.775,0.775,0.537,0.537,0.63,0.413,0.788,0.69
0.885,0.829,0.488,0.396,0.815,0.989,0.989,0.537,0.537,0.63,0.578,0.743,0.69
0.885,0.905,0.683,0.231,0.798,0.802,0.802,0.537,0.537,0.642,0.713,0.698,0.632
1,0.821,0.788,0.165,0.781,0.597,0.597,0.515,0.515,0.667,0.676,0.669,0.552
1,0.51,0.683,0.105,0.748,0.392,0.392,0.351,0.351,0.543,0.409,0.594,0.437
1,0.249,0.473,0.0725,0.697,0.276,0.276,0.186,0.186,0.296,0.177,0.535,0.299
1,0.124,0.345,0.0462,0.68,0.134,0.134,0.0987,0.0987,0.123,0.0727,0.52,0.138
1,0.0743,0.345,0.0462,0.663,0.0624,0.0624,0.0768,0.0768,0.0741,0.0354,0.49,0.069
1,0.0495,0.345,0.0264,0.646,0.0446,0.0446,0.0439,0.0439,0.0494,0.0177,0.476,0.046
1,0.0495,0.345,0.0264,0.629,0.0267,0.0267,0.0439,0.0439,0.0247,0.0138,0.461,0.0575
1,0.0529,0.345,0.0462,0.612,0.0267,0.0267,0.0768,0.0768,0.0494,0.0216,0.476,0.115
1,0.14,0.278,0.0725,0.612,0.0891,0.0891,0.121,0.121,0.0741,0.0354,0.49,0.391
1,0.33,0.263,0.165,0.646,0.178,0.178,0.241,0.241,0.198,0.057,0.55,0.897
0.869,0.417,0.255,0.277,0.68,0.276,0.276,0.537,0.537,0.395,0.0786,0.624,1
0.41,0.427,0.248,0.303,0.697,0.517,0.517,0.801,0.801,0.593,0.0963,0.639,0.92
0.246,0.424,0.21,0.316,0.697,0.579,0.579,0.943,0.943,0.84,0.114,0.639,0.77
0.246,0.411,0.165,0.277,0.68,0.499,0.499,0.921,0.921,0.963,0.128,0.639,0.644
0.246,0.394,0.113,0.33,0.68,0.428,0.428,0.823,0.823,1,0.142,0.654,0.54
0.246,0.382,0.09,0.376,0.714,0.365,0.365,0.735,0.735,0.914,0.149,0.669,0.46
0.246,0.378,0.0825,0.303,0.714,0.41,0.41,0.658,0.658,0.827,0.169,0.669,0.402
0.246,0.379,0.0825,0.376,0.714,0.321,0.321,0.537,0.537,0.704,0.179,0.654,0.379
0.246,0.387,0.09,0.29,0.697,0.339,0.339,0.57,0.57,0.753,0.2,0.684,0.356
0.295,0.417,0.143,0.607,0.748,0.339,0.339,0.548,0.548,0.679,0.25,0.713,0.448
0.541,0.501,0.278,0.989,0.815,0.437,0.437,0.537,0.537,0.667,0.307,0.773,0.586
0.885,0.655,0.368,0.771,0.849,0.775,0.775,0.537,0.537,0.63,0.413,0.788,0.69
0.885,0.829,0.488,0.396,0.815,0.989,0.989,0.537,0.537,0.63,0.578,0.743,0.69
0.885,0.905,0.683,0.231,0.798,0.802,0.802,0.537,0.537,0.642,0.713,0.698,0.632
1,0.821,0.788,0.165,0.781,0.597,0.597,0.515,0.515,0.667,0.676,0.669,0.552
1,0.51,0.683,0.105,0.748,0.392,0.392,0.351,0.351,0.543,0.409,0.594,0.437
1,0.249,0.473,0.0725,0.697,0.276,0.276,0.186,0.186,0.296,0.177,0.535,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0858,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0429,0.489,0.069
1,0.0495,0.337,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0234,0.474,0.046
1,0.0495,0.337,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0156,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.337,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0273,0.489,0.391
1,0.342,0.329,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0468,0.548,0.897
0.869,0.433,0.307,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.0838,0.622,1
0.41,0.452,0.269,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.138,0.637,0.92
0.246,0.456,0.224,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.183,0.637,0.77
0.246,0.443,0.179,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.218,0.637,0.644
0.246,0.426,0.12,0.33,0.675,0.428,0.428,0.818,0.818,1,0.24,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.257,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.304,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.347,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.382,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.402,0.711,0.448
0.541,0.804,0.284,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.415,0.77,0.586
0.885,0.946,0.359,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.489,0.785,0.69
0.885,0.919,0.449,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.643,0.741,0.69
0.885,0.747,0.621,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.756,0.696,0.632
1,0.566,0.733,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.698,0.667,0.552
1,0.493,0.636,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.441,0.593,0.437
1,0.249,0.441,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.201,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0858,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0429,0.489,0.069
1,0.0495,0.337,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0234,0.474,0.046
1,0.0495,0.337,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0156,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.337,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0273,0.489,0.391
1,0.342,0.329,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0468,0.548,0.897
0.869,0.433,0.307,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.0838,0.622,1
0.41,0.452,0.269,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.138,0.637,0.92
0.246,0.456,0.224,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.183,0.637,0.77
0.246,0.443,0.179,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.218,0.637,0.644
0.246,0.426,0.12,0.33,0.675,0.428,0.428,0.818,0.818,1,0.24,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.257,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.304,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.347,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.382,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.402,0.711,0.448
0.541,0.804,0.284,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.415,0.77,0.586
0.885,0.946,0.359,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.489,0.785,0.69
0.885,0.919,0.449,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.643,0.741,0.69
0.885,0.747,0.621,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.756,0.696,0.632
1,0.566,0.733,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.698,0.667,0.552
1,0.493,0.636,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.441,0.593,0.437
1,0.249,0.441,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.201,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0721,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0351,0.489,0.069
1,0.0495,0.344,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0175,0.474,0.046
1,0.0495,0.344,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0136,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.277,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0351,0.489,0.391
1,0.342,0.262,0.165,0.641,0.178,0.178,0.24,0.24,0.198,0.0565,0.548,0.897
0.869,0.433,0.254,0.277,0.675,0.276,0.276,0.535,0.535,0.395,0.078,0.622,1
0.41,0.452,0.247,0.303,0.692,0.517,0.517,0.797,0.797,0.593,0.0955,0.637,0.92
0.246,0.456,0.209,0.316,0.692,0.579,0.579,0.938,0.938,0.84,0.113,0.637,0.77
0.246,0.443,0.165,0.277,0.675,0.499,0.499,0.917,0.917,0.963,0.127,0.637,0.644
0.246,0.426,0.112,0.33,0.675,0.428,0.428,0.818,0.818,1,0.14,0.652,0.54
0.246,0.413,0.0897,0.376,0.709,0.365,0.365,0.731,0.731,0.914,0.148,0.667,0.46
0.246,0.409,0.0823,0.303,0.709,0.41,0.41,0.655,0.655,0.827,0.168,0.667,0.402
0.246,0.421,0.0823,0.376,0.709,0.321,0.321,0.535,0.535,0.704,0.177,0.652,0.379
0.246,0.482,0.0897,0.29,0.692,0.339,0.339,0.567,0.567,0.753,0.199,0.681,0.356
0.295,0.612,0.142,0.607,0.743,0.339,0.339,0.546,0.546,0.679,0.248,0.711,0.448
0.541,0.804,0.277,0.989,0.81,0.437,0.437,0.535,0.535,0.667,0.304,0.77,0.586
0.885,0.946,0.366,0.771,0.844,0.775,0.775,0.535,0.535,0.63,0.409,0.785,0.69
0.885,0.919,0.486,0.396,0.81,0.989,0.989,0.535,0.535,0.63,0.573,0.741,0.69
0.885,0.747,0.681,0.231,0.793,0.802,0.802,0.535,0.535,0.642,0.708,0.696,0.632
1,0.566,0.785,0.165,0.776,0.597,0.597,0.513,0.513,0.667,0.671,0.667,0.552
1,0.493,0.681,0.105,0.743,0.392,0.392,0.349,0.349,0.543,0.405,0.593,0.437
1,0.249,0.471,0.0725,0.692,0.276,0.276,0.185,0.185,0.296,0.175,0.533,0.299
1,0.124,0.344,0.0462,0.675,0.134,0.134,0.0982,0.0982,0.123,0.0858,0.519,0.138
1,0.0743,0.344,0.0462,0.658,0.0624,0.0624,0.0764,0.0764,0.0741,0.0429,0.489,0.069
1,0.0495,0.337,0.0264,0.641,0.0446,0.0446,0.0436,0.0436,0.0494,0.0234,0.474,0.046
1,0.0495,0.337,0.0264,0.625,0.0267,0.0267,0.0436,0.0436,0.0247,0.0156,0.459,0.0575
1,0.054,0.344,0.0462,0.608,0.0267,0.0267,0.0764,0.0764,0.0494,0.0214,0.474,0.115
1,0.146,0.337,0.0725,0.608,0.0891,0.0891,0.12,0.12,0.0741,0.0273,0.489,0.391
