occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.238
1,0.147,0.147,0,0,0,0,0.331,0.494,0.494,0,0,0.148
0.667,0.305,0.305,0,0,0,0,0.435,0.572,0.572,0,0,0.249
0.667,0.318,0.318,0,0,0,0,0.338,0.582,0.582,0,0,0.07
0.667,0.321,0.321,0,0,0,0,0.257,0.582,0.582,0,0,0.0372
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.186
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0
0.667,0.292,0.292,0,0,0,0,0.264,0.602,0.602,0,0,0.149
0.667,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0.0743
0.667,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.0743
0.667,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0.128
0.333,0.188,0.188,0.333,0,0,0,0.316,0.549,0.549,0,0,0.233
0.667,0.395,0.395,0.15,0,0,0,0.479,0.672,0.672,0,0,0.511
0.667,0.507,0.507,0,0,0,0,0.553,0.682,0.682,0,0,0.409
0.667,0.613,0.613,0,0,0,0,0.583,0.652,0.652,0,0,0
0.667,0.635,0.635,0,0.233,0.483,0,0.613,0.622,0.622,0.356,0.427,0.372
1,0.807,0.807,0,0.783,0,0.8,0.768,0.671,0.671,0.607,0,0.268
1,0.5,0.5,0,0,0,0.233,0.656,0.596,0.596,1,0,0.142
1,0.183,0.183,0,0,0,0,0.457,0.513,0.513,0.406,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0.0954
1,0.318,0.318,0,0,0.567,0,0.338,0.582,0.582,0,0.0612,0.1
0.667,0.321,0.321,0,0,0.167,0.3,0.257,0.582,0.582,0,0,0.168
0.333,0.181,0.181,0,0,0,1,0.261,0.524,0.524,0,0,0.0372
0,0.0495,0.0495,0,0,0,0.25,0.258,0.465,0.465,0,0,0.186
0.333,0.171,0.171,0,0,0.0667,0,0.261,0.534,0.534,0,0.0489,0.0372
0.333,0.169,0.169,0,0,0.417,0.05,0.276,0.534,0.534,0,0.55,0.0372
0.333,0.17,0.17,0,0,0,0.2,0.287,0.529,0.529,0,0.404,0.195
0.667,0.298,0.298,0,0,0,0,0.323,0.612,0.612,0,0.555,0.312
0.667,0.326,0.326,0,0,0,0,0.375,0.632,0.632,0,0.569,0.431
0.667,0.395,0.395,0,0,0,0,0.479,0.672,0.672,0,0.609,0.0776
0.667,0.507,0.507,0,0,0,0,0.553,0.682,0.682,0,0.3,0.332
1,0.895,0.895,0,0,0,0,0.745,0.745,0.745,0,0.283,0.505
1,0.928,0.928,0,0,0,0,0.79,0.701,0.701,0,0,0.297
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0.0743
1,0.35,0.35,0,0,0,0,0.524,0.553,0.553,0,0,0.274
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.111
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0.0983
1,0.147,0.147,0,0,0,0,0.331,0.494,0.494,0,0,0.283
1,0.305,0.305,0,0,0,0,0.435,0.572,0.572,0,0,0.126
0.667,0.184,0.184,0,0,0,0,0.298,0.524,0.524,0,0,0.0633
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0743
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.26
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0.297
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.186
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
0.667,0.326,0.326,0.5,0,0,0,0.375,0.632,0.632,0,0,0.328
0.333,0.222,0.222,0.467,0,0,0,0.368,0.569,0.569,0,0,0.0372
0.333,0.278,0.278,0.75,0,0,0,0.405,0.574,0.574,0,0,0.112
0.667,0.613,0.613,0.217,0,0,0,0.583,0.652,0.652,0,0,0.297
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.0743
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0743
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0
0.667,0.245,0.245,0,0,0,0,0.405,0.523,0.523,0,0,0.157
0.333,0.177,0.177,0.233,0,0,0,0.346,0.519,0.519,0,0,0.118
0.333,0.184,0.184,0.717,0,0,0,0.298,0.524,0.524,0,0,0
0.333,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.0743
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.112
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0.0743
0.667,0.292,0.292,0,0,0,0,0.264,0.602,0.602,0,0,0.181
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0.387
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.0372
0.333,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0.0372
0.333,0.188,0.188,0.483,0,0,0,0.316,0.549,0.549,0,0,0.335
0.333,0.222,0.222,0,0,0,0,0.368,0.569,0.569,0,0,0.0372
0.667,0.507,0.507,0,0,0,0,0.553,0.682,0.682,0,0,0
0.667,0.613,0.613,0,0,0,0,0.583,0.652,0.652,0,0,0.149
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.0372
0.667,0.302,0.302,0,0,0,0,0.428,0.534,0.534,0,0,0.361
0.667,0.2,0.2,0,0,0,0,0.391,0.509,0.509,0,0,0
1,0.116,0.116,0,0,0,0,0.357,0.489,0.489,0,0,0.0743
1,0.0743,0.0743,0,0,0,0,0.32,0.484,0.484,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0.717,0,0,0,0.305,0.464,0.464,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0.28
0.667,0.318,0.318,0.483,0,0,0,0.338,0.582,0.582,0,0,0.252
0.333,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.0531
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0.0372
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.0372
0.333,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0.223
0.667,0.326,0.326,0,0,0,0,0.375,0.632,0.632,0,0,0.0372
0.667,0.395,0.395,0.483,0,0,0,0.479,0.672,0.672,0,0,0.149
1,0.736,0.736,0,0,0,0,0.701,0.79,0.79,0,0,0.0743
0.667,0.331,0.331,0,0,0,0,0.42,0.559,0.559,0,0,0.112
0.667,0.342,0.342,0,0,0,0,0.435,0.544,0.544,0,0,0.41
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.149
1,0.2,0.2,0,0,0,0,0.391,0.509,0.509,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0.0969
0.667,0.245,0.245,0,0,0,0,0.405,0.523,0.523,0,0,0.319
0.667,0.305,0.305,0,0,0,0,0.435,0.572,0.572,0,0,0.306
0.333,0.184,0.184,0,0,0,0,0.298,0.524,0.524,0,0,0.206
0.333,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.372
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.16
0.667,0.3,0.3,0,0,0,0,0.271,0.592,0.592,0,0,0.171
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0.463
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0.0372
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.186
0.667,0.298,0.298,0,0,0,0,0.323,0.612,0.612,0,0,0.12
0.667,0.326,0.326,0,0,0,0,0.375,0.632,0.632,0.122,0,0.347
0.667,0.395,0.395,0,0.9,0,0,0.479,0.672,0.672,0.751,0,0.571
0.667,0.507,0.507,0,0.117,0,0,0.553,0.682,0.682,0.72,0,0.0744
1,0.895,0.895,0,0,0,0,0.745,0.745,0.745,0.475,0,0.0372
1,0.928,0.928,0,0,0,0,0.79,0.701,0.701,0.724,0,0.223
0.667,0.302,0.302,0,0,0,0,0.428,0.534,0.534,0.724,0,0
0.667,0.2,0.2,0,0,0,0,0.391,0.509,0.509,0.288,0,0.13
1,0.116,0.116,0,0,0,0,0.357,0.489,0.489,0,0,0.332
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0855
1,0.0495,0.0495,0,0,0,0,0.305,0.464,0.464,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.115
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.245,0.245,0.233,0,0,0,0.405,0.523,0.523,0,0,0.266
1,0.305,0.305,0,0,0,0,0.435,0.572,0.572,0,0,0.264
1,0.318,0.318,0,0.15,0,0,0.338,0.582,0.582,0.419,0,0.0925
1,0.456,0.456,0,0.35,0,0,0.256,0.641,0.641,0.57,0,0.096
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.162
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0
0.667,0.292,0.292,0,0,0,0,0.264,0.602,0.602,0.117,0,0.186
0.667,0.289,0.289,0,0.9,0,0,0.294,0.602,0.602,0.577,0,0.186
0.667,0.29,0.29,0,0.117,0,0,0.316,0.592,0.592,0,0,0.0372
0.333,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0
0.333,0.188,0.188,0,0,0,0,0.316,0.549,0.549,0,0,0.149
0.667,0.222,0.222,0,0,0,0,0.368,0.569,0.569,0,0,0.149
0.667,0.278,0.278,0,0,0,0,0.405,0.574,0.574,0,0,0.25
1,0.895,0.895,0,0,0,0,0.745,0.745,0.745,0,0,0.0738
1,0.928,0.928,0,0,0,0,0.79,0.701,0.701,0,0,0.255
1,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0.257
1,0.35,0.35,0.233,0,0,0,0.524,0.553,0.553,0,0,0.149
1,0.183,0.183,0,0,0,0,0.457,0.513,0.513,0,0,0.112
1,0.099,0.099,0,0,0,0,0.383,0.503,0.503,0,0,0.0372
1,0.066,0.066,0,0,0,0,0.36,0.483,0.483,0,0,0
1,0.0495,0.0495,0,0,0,0,0.309,0.469,0.469,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.181
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.157
0,0.0495,0.0495,0.233,0,0,0,0.258,0.465,0.465,0,0,0
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0.258,0,0
0.333,0.169,0.169,0,0.983,0,0,0.276,0.534,0.534,0.455,0,0.112
0.333,0.17,0.17,0.233,0.0333,0,0,0.287,0.529,0.529,0.885,0,0
0.667,0.298,0.298,0,0,0,0,0.323,0.612,0.612,0.18,0,0.0372
1,0.464,0.464,0,0,0,0,0.434,0.715,0.715,0,0,0.0743
1,0.567,0.567,0,0,0,0,0.59,0.775,0.775,0,0,0.223
0.333,0.278,0.278,0,0,0,0,0.405,0.574,0.574,0,0,0.149
0.333,0.331,0.331,0,0,0,0,0.42,0.559,0.559,0,0,0.26
0.333,0.342,0.342,0,0,0,0,0.435,0.544,0.544,0,0,0.0372
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0.131
0.667,0.2,0.2,0,0,0,0,0.391,0.509,0.509,0,0,0.427
1,0.183,0.183,0,0,0,0,0.457,0.513,0.513,0,0,0.323
1,0.0743,0.0743,0,0,0,0,0.32,0.484,0.484,0,0,0.237
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0.127
0.667,0.147,0.147,0,0,0,0,0.331,0.494,0.494,0,0,0
0.667,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.223
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.112
0.667,0.171,0.171,0.233,0,0,0,0.261,0.534,0.534,0,0,0
0.667,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0
0.667,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0
0.667,0.298,0.298,0,0,0,0,0.323,0.612,0.612,0,0,0.485
0.667,0.326,0.326,0,0,0,0,0.375,0.632,0.632,0,0,0.19
1,0.567,0.567,0.333,0,0,0,0.59,0.775,0.775,0,0,0.186
0.667,0.507,0.507,0.383,0,0,0,0.553,0.682,0.682,0,0,0.296
0.667,0.613,0.613,0,0,0,0,0.583,0.652,0.652,0,0,0.335
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.0712
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0
0.667,0.2,0.2,0,0,0,0,0.391,0.509,0.509,0,0,0
0.667,0.116,0.116,0,0,0,0,0.357,0.489,0.489,0,0,0.16
0.667,0.0743,0.0743,0,0,0,0,0.32,0.484,0.484,0,0,0.016
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.051,0.051,0,0,0,0,0.294,0.469,0.469,0,0,0
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0
1,0.147,0.147,0,0,0,0,0.331,0.494,0.494,0,0,0
0.667,0.177,0.177,0.483,0,0,0,0.346,0.519,0.519,0,0,0.0832
0.667,0.184,0.184,0,0,0,0,0.298,0.524,0.524,0,0,0.0372
0.667,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.112
0.667,0.312,0.312,0,0,0,0,0.264,0.582,0.582,0,0,0.0372
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0.186
0.667,0.289,0.289,0,0,0,0,0.294,0.602,0.602,0,0,0
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0
0.333,0.174,0.174,0,0,0.733,0,0.29,0.539,0.539,0,0.457,0
0.667,0.326,0.326,0,0,0,0.467,0.375,0.632,0.632,0,0.445,0.0372
0.667,0.395,0.395,0,0.4,0,0.05,0.479,0.672,0.672,0.737,0.0352,0.297
0.667,0.507,0.507,0.233,0.617,0,0,0.553,0.682,0.682,0.777,0,0
0.667,0.613,0.613,0,0,0,0,0.583,0.652,0.652,0.282,0,0.26
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.26
0.667,0.302,0.302,0,0,0,0,0.428,0.534,0.534,0,0,0.26
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.118
1,0.116,0.116,0,0,0,0,0.357,0.489,0.489,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.186
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0816,0.0816,0,0,0.483,0,0.305,0.474,0.474,0,0.462,0.17
1,0.147,0.147,0,0,0,0.717,0.331,0.494,0.494,0,0.483,0.473
0.667,0.305,0.305,0,0,0,0.317,0.435,0.572,0.572,0,0.595,0
0.667,0.318,0.318,0,0,0,0,0.338,0.582,0.582,0,0.304,0
0.667,0.321,0.321,0,0,0,0,0.257,0.582,0.582,0,0.347,0.26
0.667,0.312,0.312,0,0,0,0,0.264,0.582,0.582,0,0,0.0372
0.667,0.3,0.3,0,0,0,0,0.271,0.592,0.592,0,0,0.102
0.667,0.292,0.292,0,0,0.233,0,0.264,0.602,0.602,0,0.488,0.0743
0.333,0.169,0.169,0,0,0,0.517,0.276,0.534,0.534,0,0.815,0.0372
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0.445,0.26
0.333,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0
0.333,0.188,0.188,0,0,0,0,0.316,0.549,0.549,0,0,0.186
0.667,0.395,0.395,0.233,0.4,0,0,0.479,0.672,0.672,0.473,0,0.166
0.667,0.278,0.278,0,0.367,0,0,0.405,0.574,0.574,0.0909,0,0.462
1,0.895,0.895,0,0,0.483,0,0.745,0.745,0.745,0,0.206,0.419
1,0.928,0.928,0,0,0,0.717,0.79,0.701,0.701,0,0,0.314
1,0.555,0.555,0,0,0,0.05,0.598,0.602,0.602,0,0,0.075
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0743
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.051,0.051,0,0,0,0,0.294,0.469,0.469,0,0,0.119
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0858
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0846
0.333,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0
0.333,0.184,0.184,0,0,0,0,0.298,0.524,0.524,0,0,0.0372
0.333,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0743
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0.149
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0.112
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.149
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0743
0.333,0.188,0.188,0,0,0,0,0.316,0.549,0.549,0,0,0
0.333,0.222,0.222,0,0,0,0,0.368,0.569,0.569,0,0,0.112
0.333,0.278,0.278,0,0,0,0,0.405,0.574,0.574,0,0,0.0372
0,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.188
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.0743
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0
0.667,0.35,0.35,0,0,0,0,0.524,0.553,0.553,0,0,0.276
0.667,0.183,0.183,0,0,0,0,0.457,0.513,0.513,0,0,0.202
1,0.124,0.124,0,0,0,0,0.445,0.522,0.522,0,0,0.181
1,0.0578,0.0578,0,0,0,0,0.309,0.474,0.474,0,0,0.368
1,0.0495,0.0495,0,0,0,0,0.309,0.469,0.469,0,0,0.0648
1,0.0495,0.0495,0,0,0,0,0.305,0.464,0.464,0,0,0
1,0.051,0.051,0.483,0,0,0,0.294,0.469,0.469,0,0,0.318
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0.138
1,0.147,0.147,0,0,0,0,0.331,0.494,0.494,0,0,0
1,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0.0743
0.667,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.149
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.149
0.333,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0.0372
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0
0.333,0.171,0.171,0.233,0,0,0,0.261,0.534,0.534,0,0,0
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.0372
0.333,0.174,0.174,0,0,0,0,0.29,0.539,0.539,0,0,0
0.667,0.326,0.326,0.5,0,0,0,0.375,0.632,0.632,0,0,0.327
0.667,0.395,0.395,0.217,0,0,0,0.479,0.672,0.672,0,0,0.0372
0.667,0.507,0.507,0,0,0,0,0.553,0.682,0.682,0,0,0.0743
1,0.895,0.895,0.233,0,0,0,0.745,0.745,0.745,0,0,0.0372
0.667,0.635,0.635,0,0,0,0,0.613,0.622,0.622,0,0,0.149
0.667,0.302,0.302,0,0,0,0,0.428,0.534,0.534,0,0,0
1,0.35,0.35,0,0,0,0,0.524,0.553,0.553,0,0,0.309
1,0.183,0.183,0,0,0,0,0.457,0.513,0.513,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0816,0.0816,0,0,0,0,0.305,0.474,0.474,0,0,0.131
1,0.245,0.245,0,0,0,0,0.405,0.523,0.523,0,0,0.0893
1,0.433,0.433,0,0,0,0,0.523,0.626,0.626,0,0,0.195
0.333,0.184,0.184,0,0,0,0,0.298,0.524,0.524,0,0,0.0372
0.333,0.185,0.185,0,0,0,0,0.257,0.524,0.524,0,0,0.112
0.333,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.149
0.333,0.175,0.175,0,0,0,0,0.265,0.529,0.529,0,0,0.0743
0.333,0.171,0.171,0,0,0,0,0.261,0.534,0.534,0,0,0.0372
0.333,0.169,0.169,0,0,0,0,0.276,0.534,0.534,0,0,0.0372
0.333,0.17,0.17,0,0,0,0,0.287,0.529,0.529,0,0,0.26
0.667,0.298,0.298,0,0,0,0,0.323,0.612,0.612,0,0,0.112
0.667,0.326,0.326,0,0,0,0,0.375,0.632,0.632,0,0,0.26
1,0.567,0.567,0,0,0,0,0.59,0.775,0.775,0,0,0
0.667,0.507,0.507,0,0,0,0,0.553,0.682,0.682,0,0,0.0372
0.667,0.613,0.613,0,0,0,0,0.583,0.652,0.652,0,0,0.231
1,0.928,0.928,0,0,0,0,0.79,0.701,0.701,0,0,0.195
0.667,0.555,0.555,0,0,0,0,0.598,0.602,0.602,0,0,0.356
1,0.35,0.35,0,0,0,0,0.524,0.553,0.553,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0495,0.0495,0.717,0,0,0,0.258,0.465,0.465,0,0,0
1,0.177,0.177,0,0,0,0,0.346,0.519,0.519,0,0,0
1,0.184,0.184,0.333,0,0,0,0.298,0.524,0.524,0,0,0
1,0.321,0.321,0.15,0,0,0,0.257,0.582,0.582,0,0,0
0.667,0.181,0.181,0,0,0,0,0.261,0.524,0.524,0,0,0.0372
1,0.426,0.426,0,0,0.233,0,0.278,0.656,0.656,0,0.479,0.254
0.333,0.171,0.171,0,0,0,0.517,0.261,0.534,0.534,0,0.312,0.112
0.667,0.289,0.289,0,0,0,0,0.294,0.602,0.602,0,0.317,0.372
0.667,0.29,0.29,0,0,0,0,0.316,0.592,0.592,0,0.0887,0.223
