Dependency=Bedrooms	Dependency=Census Division	Dependency=Geometry Building Type RECS	Dependency=Income RECS2015	Dependency=PUMA Metro Status	Dependency=Tenure	Option=1	Option=2	Option=3	Option=4	Option=5	Option=6	Option=7	Option=8	Option=9	Option=10+	source_count	source_weight	sampling_probability
2	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0.141028	0.458716	0.183486	0.144442	0.0296565	0.0256027	0.00704075	0.00661404	0.0034137	0	229	4687	0.000692404
3	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0.0634391	0.36828	0.19616	0.175459	0.0986644	0.0604341	0.0163606	0.0113523	0	0.00984975	358	5990	5.63984e-05
3	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0.0275624	0.140396	0.316107	0.111972	0.0801034	0.228252	0.0344531	0.0198105	0.0318691	0.00947459	55	1161	5.07412e-06
3	Pacific	Mobile Home	120000-139999	In metro area, principal city	Owner	0.0539846	0.241645	0.33162	0.156812	0.179949	0	0.0359897	0	0	0	23	389	4.59422e-05
3	Pacific	Mobile Home	120000-139999	In metro area, principal city	Renter	0.0428016	0.0583658	0.385214	0.190661	0.182879	0.140078	0	0	0	0	11	257	3.51925e-05
3	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0.181655	0.315198	0.281924	0.0728417	0.0651978	0.0539568	0.0139388	0	0.0152878	0	116	2224	3.06469e-05
3	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0.0518125	0.184791	0.229511	0.201143	0.170607	0.0815603	0.0563436	0.0151694	0.00275808	0.00630418	214	5076	0.000111248
3	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0.262208	0.287686	0.123142	0.16242	0.10828	0.0138004	0.0424628	0	0	0	48	942	8.76111e-05
3	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0.024735	0.242933	0.498675	0.079947	0.0702297	0.0583039	0.0136926	0.0114841	0	0	89	2264	0.000481342
3	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0.231216	0.326276	0.260689	0.114155	0.0506434	0.00622665	0.0107929	0	0	0	115	2409	3.85203e-05
3	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0.0361929	0.143644	0.267251	0.23444	0.200751	0.0571071	0.0251722	0.0234189	0.00676268	0.00525986	284	7985	0.000172977
3	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0.215758	0.354545	0.269697	0.130303	0.029697	0	0	0	0	0	78	1650	0.00021509
3	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0.0696886	0.13876	0.368178	0.239285	0.0573543	0.0746223	0.0496454	0.00246685	0	0	134	3243	0.00118811
3	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0.152305	0.362942	0.192927	0.178759	0.0759865	0.0250152	0.00736067	0.00470419	0	0	967	18069	0.000122675
3	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0.0420066	0.189943	0.294411	0.28808	0.116279	0.0379886	0.029709	0	0	0.00158286	378	8213	6.41398e-05
3	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0.149543	0.315133	0.185425	0.219523	0.0650769	0.0490305	0.00735458	0.00356586	0	0.00534879	245	4487	0.00054103
3	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0.0593939	0.245455	0.275152	0.184242	0.143636	0.0557576	0.0145455	0.010303	0	0.0115152	88	1650	0.000369714
3	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0.0783176	0.37647	0.213841	0.200974	0.0744357	0.0340579	0.0111405	0.00578701	0.00243015	0.00254549	14145	251425	0.00173383
3	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0.0434897	0.204449	0.240179	0.27335	0.120841	0.0710339	0.0259598	0.0112939	0.00298598	0.00641885	2173	49230	0.000299426
3	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0.0988207	0.347953	0.197694	0.209222	0.0749967	0.0335233	0.0196899	0.00757917	0.00532662	0.00519412	2238	37735	0.00911804
3	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0.0463409	0.207272	0.277472	0.217825	0.132714	0.0503556	0.0511585	0.00172058	0.00791466	0.00722643	424	8718	0.00212155
4	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0.0477032	0.154299	0.179034	0.272085	0.118963	0.0954064	0.0347468	0.0194346	0.0223793	0.0559482	91	1698	5.68101e-06
4	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0.203297	0.173077	0.42033	0	0.14011	0	0	0.0631868	11	364	5.55713e-07
4	Pacific	Mobile Home	120000-139999	In metro area, principal city	Owner	0	0.122047	0.161417	0.137795	0.259843	0.220472	0.0275591	0.0708661	0	0	12	254	7.94383e-06
4	Pacific	Mobile Home	120000-139999	In metro area, principal city	Renter	0.0183281	0.13828	0.181195	0.293324	0.19252	0.0820295	0.0343466	0.0224259	0.0172851	0.0202652	594	13422	5.6602e-06
4	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0.0451613	0.293548	0.148387	0.222581	0.13871	0.0322581	0.119355	0	0	0	19	310	3.01845e-06
4	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0.0288288	0.124324	0.165766	0.331532	0.27027	0	0	0.036036	0.0432432	0	25	555	1.11433e-05
4	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0.0330056	0.1978	0.26264	0.169944	0.199204	0.045412	0.0203652	0.0421348	0.00889513	0.0205993	226	4272	8.79321e-06
4	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0.224638	0.0688406	0.467391	0.0362319	0.0434783	0.15942	0	0	0	11	276	4.7976e-05
4	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0.170833	0.3	0.1625	0.0583333	0.2125	0	0.0958333	0	0	0	10	240	4.33704e-06
4	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0	0	0.203252	0.402439	0.256098	0	0.138211	0	0	0	11	246	1.9645e-05
4	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0.0671642	0.431343	0.159701	0.167164	0.0701493	0.0597015	0.0447761	0	0	0	26	670	2.44387e-05
4	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0	0.0824176	0.0576923	0.5	0.043956	0.241758	0	0.0741758	0	0	12	364	0.000136248
4	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0.0570016	0.249753	0.224053	0.202965	0.100165	0.0691928	0.0421746	0.0214168	0.00395387	0.0293245	170	3035	1.90904e-05
4	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0.0267261	0.123237	0.184855	0.222717	0.178916	0.123979	0.0838901	0.0207869	0.0244989	0.0103935	65	1347	1.043e-05
4	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0.104332	0.210433	0.190981	0.134394	0.167993	0.0990274	0.0574713	0.0353669	0	0	64	1131	8.73413e-05
4	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0	0.0308642	0.20679	0.358025	0.185185	0.0277778	0.0493827	0	0.0524691	0.0895062	18	324	5.54369e-05
4	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0.0527393	0.303422	0.202208	0.223449	0.124629	0.0531552	0.0212834	0.00982065	0.00470773	0.0045851	10120	187564	0.000723876
4	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0.0275619	0.124347	0.151484	0.255531	0.199898	0.117297	0.0493481	0.0394105	0.012061	0.0230603	1081	23547	0.000127015
4	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0.0579566	0.307675	0.197711	0.218036	0.112984	0.0529091	0.0196043	0.0159088	0.00865294	0.0085628	1283	22189	0.00372503
4	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0.0127268	0.113729	0.147035	0.341998	0.163282	0.102897	0.0259951	0.0441376	0.00731113	0.0408882	174	3693	0.000863978
5	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Owner	0.0368852	0.0778689	0.262295	0.122951	0.135246	0.106557	0.0655738	0.147541	0.045082	0	17	244	4.03426e-07
5	Pacific	Mobile Home	120000-139999	In metro area, not/partially in principal city	Renter	0.0204835	0.0990496	0.126638	0.19833	0.205758	0.148044	0.0998801	0.0506551	0.0255582	0.0256044	897	21676	4.06776e-08
5	Pacific	Mobile Home	120000-139999	In metro area, principal city	Owner	0.059997	0.242515	0.1884	0.198394	0.116374	0.0960103	0.0456294	0.0224753	0.00757976	0.0226261	1459	26518	5.58548e-07
5	Pacific	Mobile Home	120000-139999	In metro area, principal city	Renter	0.00923594	0.0733277	0.0442205	0.240414	0.234817	0.201231	0.0417017	0.0699692	0.0528967	0.0321858	138	3573	4.13188e-07
5	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Owner	0.02228	0.220572	0.225028	0.170071	0.177126	0.110657	0.04456	0.0174527	0.012254	0	151	2693	6.6367e-07
5	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, not/partially in principal city	Renter	0.0354331	0.124672	0.0879265	0.387139	0.158793	0.108924	0.0564304	0.0406824	0	0	43	762	2.44743e-06
5	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Owner	0.0792703	0.153234	0.167828	0.150912	0.185075	0.0749585	0.080597	0.040796	0.0371476	0.0301824	178	3015	1.92192e-06
5	Pacific	Multi-Family with 2 - 4 Units	120000-139999	In metro area, principal city	Renter	0	0.110769	0.144615	0	0.350769	0.276923	0.0276923	0.0430769	0.0461538	0	20	325	1.04902e-05
5	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Owner	0.0255864	0.159915	0.19403	0.185501	0.108742	0.251599	0	0.0341151	0	0.0405117	15	469	3.83999e-07
5	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, not/partially in principal city	Renter	0.182886	0.322148	0.13255	0.0721477	0.110738	0.0654362	0	0.0201342	0.0704698	0.0234899	31	596	1.72389e-06
5	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Owner	0.0842767	0.154403	0.163208	0.157547	0.182704	0.0789308	0.0764151	0.0386792	0.0352201	0.0286164	186	3180	2.12247e-06
5	Pacific	Multi-Family with 5+ Units	120000-139999	In metro area, principal city	Renter	0.326503	0.107923	0.217213	0.079235	0.23224	0.010929	0	0.0259563	0	0	25	732	1.17681e-05
5	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Owner	0.106452	0.0854839	0.177419	0.370968	0.0629032	0.0790323	0.0564516	0.0241935	0	0.0370968	35	620	5.04138e-06
5	Pacific	Single-Family Attached	120000-139999	In metro area, not/partially in principal city	Renter	0.0506329	0.056962	0.0727848	0.177215	0.276899	0.189873	0	0.056962	0.085443	0.0332278	31	632	2.93141e-06
5	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Owner	0.0765957	0.119149	0.174468	0.26383	0.0553191	0.144681	0.0638298	0	0.102128	0	17	235	2.28534e-05
5	Pacific	Single-Family Attached	120000-139999	In metro area, principal city	Renter	0	0.107492	0.169381	0	0.407166	0.143322	0	0.143322	0	0.029316	13	307	1.46884e-05
5	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Owner	0.0306426	0.256501	0.16779	0.217606	0.152841	0.0864341	0.0427246	0.0175538	0.00855805	0.0193486	2350	45688	0.000188096
5	Pacific	Single-Family Detached	120000-139999	In metro area, not/partially in principal city	Renter	0.0162184	0.085443	0.148932	0.173062	0.203323	0.134098	0.0848497	0.0723892	0.0328323	0.0488528	215	5056	3.18095e-05
5	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Owner	0.111539	0.211857	0.187238	0.160777	0.116898	0.105175	0.0545972	0.0252889	0.00267962	0.0239491	329	5971	0.000890841
5	Pacific	Single-Family Detached	120000-139999	In metro area, principal city	Renter	0.01322	0.00944287	0.00849858	0.32389	0.363551	0.0840415	0.0566572	0	0.0840415	0.0566572	45	1059	0.000210353
1	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Owner	0.382555	0.478959	0.055088	0.0573833	0	0.00229533	0.0237184	0	0	0	80	1307	7.97383e-06
1	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Renter	0.349662	0.341216	0.109797	0.158784	0	0	0.0253378	0	0.00337838	0.0118243	29	592	1.01139e-06
1	Pacific	Mobile Home	140000+	In metro area, principal city	Owner	0.59596	0.277778	0	0	0.0757576	0	0	0	0	0.0505051	11	198	2.64238e-05
1	Pacific	Mobile Home	140000+	In metro area, principal city	Renter	0.274419	0.362791	0.106977	0.0976744	0	0.15814	0	0	0	0	11	215	9.5529e-06
1	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Owner	0.381032	0.424293	0.118136	0.0532446	0.010538	0	0.00721021	0	0	0.00554631	94	1803	0.000128359
1	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Renter	0.341044	0.463752	0.135778	0.0410907	0.00479549	0.00282087	0.00921486	0.00150447	0	0	492	10635	0.000342459
1	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Owner	0.309717	0.609312	0.0553306	0.00944669	0.0161943	0	0	0	0	0	86	1482	0.000582669
1	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Renter	0.339902	0.545405	0.0675627	0.0254268	0.0119869	0.00326916	0.00317835	0	0.00326916	0	520	11012	0.00164232
1	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Owner	0.464956	0.468222	0.0527114	0.0131778	0	0	0.000932945	0	0	0	446	8575	0.00111618
1	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Renter	0.412861	0.48435	0.0682367	0.0198638	0.00829828	0.00135895	0.0012433	0.00182157	0.000274682	0.00169146	3028	69171	0.0028834
1	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Owner	0.472305	0.477213	0.0389132	0.00850131	0.00210342	0	0	0	0	0.000964067	485	11410	0.0047177
1	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Renter	0.413327	0.508358	0.0528358	0.0164367	0.004236	0.00148387	0.00183898	0.000469257	0.000900467	0.000114144	3284	78848	0.0151268
1	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Owner	0.212556	0.482511	0.101794	0.0484305	0.0573991	0.0336323	0.0161435	0.0183857	0.0139013	0.0152466	126	2230	0.000156343
1	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Renter	0.371224	0.375447	0.172134	0.0529393	0	0.00259825	0.00357259	0.00779474	0.00259825	0.0116921	148	3079	5.87722e-05
1	Pacific	Single-Family Attached	140000+	In metro area, principal city	Owner	0.309671	0.484568	0.0864198	0.0246914	0.0432099	0.0288066	0	0	0.00823045	0.0144033	54	972	0.000658851
1	Pacific	Single-Family Attached	140000+	In metro area, principal city	Renter	0.274221	0.635127	0.0538244	0.0220963	0.0107649	0	0	0	0	0.00396601	86	1765	0.000441557
1	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Owner	0.167757	0.369926	0.14383	0.13926	0.0849538	0.0405054	0.0245542	0.0145174	0.00645219	0.00824447	678	11159	0.000442019
1	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Renter	0.319571	0.346489	0.116171	0.106456	0.061526	0.037037	0	0.00242866	0.00465493	0.00566687	252	4941	6.17281e-05
1	Pacific	Single-Family Detached	140000+	In metro area, principal city	Owner	0.175739	0.428616	0.120684	0.168274	0.0562986	0.0276827	0.00653188	0.00404355	0.00746501	0.00466563	189	3215	0.0024738
1	Pacific	Single-Family Detached	140000+	In metro area, principal city	Renter	0.281828	0.515778	0.102285	0.031556	0.0462459	0	0.00761697	0	0.0146899	0	83	1838	0.000362005
2	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Owner	0.177553	0.488272	0.16345	0.0764549	0.0662114	0.0145487	0.00935273	0.00192993	0	0.00222684	395	6736	3.53582e-05
2	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Renter	0.139523	0.413263	0.214324	0.112467	0.066313	0.0164456	0.0175066	0	0	0.0201592	89	1885	4.79129e-06
2	Pacific	Mobile Home	140000+	In metro area, principal city	Owner	0.149286	0.398463	0.22393	0.100988	0.0461032	0.0680571	0.00548847	0	0	0.00768386	44	911	0.00012475
2	Pacific	Mobile Home	140000+	In metro area, principal city	Renter	0	0.649123	0.0701754	0.100877	0.0526316	0.0921053	0	0	0	0.0350877	10	228	4.05225e-05
2	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Owner	0.205066	0.523375	0.161296	0.0677966	0.0291488	0.00977836	0	0.00288694	0	0.00065189	584	10738	0.000259247
2	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Renter	0.118334	0.411234	0.224568	0.162618	0.0528449	0.0135818	0.0109804	0.00381137	0.00127046	0.000756224	1511	33059	0.000664575
2	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Owner	0.243489	0.465328	0.148834	0.111076	0.0155841	0	0.00271938	0.0108775	0	0.00209183	475	9561	0.00113535
2	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Renter	0.106432	0.522831	0.222338	0.0896173	0.0298408	0.0127889	0.0126942	0.00213149	0.00132626	0	1022	21112	0.00308968
2	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Owner	0.250557	0.505625	0.166085	0.0612779	0.0110403	0.00382047	0.00126346	0	0	0.000330907	1692	33242	0.0011315
2	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Renter	0.117468	0.466729	0.228921	0.131284	0.0361384	0.0114812	0.00554941	0.000640714	0.00101274	0.000775058	4200	96767	0.00291558
2	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Owner	0.26256	0.530272	0.140183	0.0559976	0.0099265	0.00106085	0	0	0	0	1220	26394	0.00450233
2	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Renter	0.110383	0.548612	0.200195	0.100805	0.0273636	0.00948957	0.00209242	0.000559943	0.000501002	0	2855	67864	0.014701
2	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Owner	0.19003	0.506496	0.177769	0.0858067	0.0279535	0.00734722	0.0020436	0.00172733	0	0.00082717	2326	41104	0.000592857
2	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Renter	0.0995044	0.440705	0.233698	0.161866	0.0455326	0.0135911	0.00171729	0.00230607	0	0.00107944	1020	20381	0.00024562
2	Pacific	Single-Family Attached	140000+	In metro area, principal city	Owner	0.178154	0.477697	0.194814	0.103386	0.0237807	0.00880021	0.00557571	0.00510547	0.00268709	0	803	14886	0.00219058
2	Pacific	Single-Family Attached	140000+	In metro area, principal city	Renter	0.0697789	0.470885	0.242506	0.152826	0.0384521	0.015602	0.00552826	0.0044226	0	0	392	8140	0.00132621
2	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Owner	0.12773	0.491022	0.17897	0.123594	0.04587	0.018382	0.00686773	0.00331898	0.00197437	0.00227222	7027	117506	0.00263089
2	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Renter	0.11937	0.432824	0.215724	0.141938	0.045552	0.022856	0.00713851	0.0025609	0.002849	0.00918723	1535	31239	0.000367867
2	Pacific	Single-Family Detached	140000+	In metro area, principal city	Owner	0.134052	0.473975	0.197118	0.12821	0.0316599	0.0165112	0.00812858	0.00399501	0.00127009	0.00508036	2487	43304	0.0145144
2	Pacific	Single-Family Detached	140000+	In metro area, principal city	Renter	0.101497	0.47931	0.227705	0.12606	0.0341521	0.0118758	0.00501586	0.00368813	0.000516338	0.0101792	644	13557	0.00206165
3	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Owner	0.055042	0.341513	0.23395	0.19	0.0821008	0.0431092	0.0328571	0.0101681	0.00907563	0.00218487	683	11900	5.79591e-05
3	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Renter	0.0807888	0.334606	0.151399	0.170483	0.0617048	0.136768	0	0.00508906	0	0.0591603	76	1572	7.28409e-06
3	Pacific	Mobile Home	140000+	In metro area, principal city	Owner	0.0224638	0.324638	0.201449	0.247101	0.110145	0.0434783	0	0.026087	0.0152174	0.00942029	68	1380	0.000185768
3	Pacific	Mobile Home	140000+	In metro area, principal city	Renter	0	0.34375	0.0286458	0.320312	0.143229	0.164062	0	0	0	0	15	384	5.751e-05
3	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Owner	0.104884	0.390354	0.202808	0.194872	0.0531136	0.0203907	0.0238095	0.0018315	0	0.00793651	406	8190	9.5303e-05
3	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Renter	0.0616319	0.153928	0.315218	0.244782	0.119241	0.0605693	0.0236053	0.00683112	0.00106262	0.0131309	538	13175	0.000244746
3	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Owner	0.103932	0.31303	0.28512	0.243485	0.0410177	0.00508867	0.00215883	0	0.00262143	0.00354665	336	6485	0.000407647
3	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Renter	0.0220081	0.204874	0.514404	0.177104	0.0464721	0.0169075	0.0121848	0.00462832	0	0.00141683	462	10587	0.00112952
3	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Owner	0.123361	0.396503	0.217484	0.201748	0.0437105	0.0104905	0.000874211	0.00582807	0	0	490	10295	0.000215149
3	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Renter	0.0554247	0.143774	0.338791	0.257333	0.121628	0.0359288	0.0306279	0.00418188	0.00253269	0.00977736	694	16978	0.000552426
3	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Owner	0.142119	0.459515	0.234983	0.102835	0.0522585	0.00360404	0.00468525	0	0	0	390	8324	0.000833551
3	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Renter	0.0317315	0.185475	0.404681	0.200466	0.0931124	0.04006	0.0313984	0.00966103	0.00191555	0.00149913	481	12007	0.00274059
3	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Owner	0.0974193	0.37088	0.24144	0.203399	0.0566138	0.018322	0.00473411	0.00321193	0.00209474	0.00188526	3917	71608	0.000525959
3	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Renter	0.0589282	0.23923	0.268736	0.271881	0.103414	0.0276433	0.0133251	0.0115042	0.00153114	0.00380716	1111	24165	0.000229384
3	Pacific	Single-Family Attached	140000+	In metro area, principal city	Owner	0.0873532	0.357923	0.271797	0.186163	0.0613723	0.0218485	0.0052371	0.00736467	0.000654638	0.000286404	1297	24441	0.00180308
3	Pacific	Single-Family Attached	140000+	In metro area, principal city	Renter	0.0546999	0.21163	0.369888	0.229288	0.0548327	0.037573	0.0276155	0.00650558	0.00464684	0.00331917	348	7532	0.000981046
3	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Owner	0.0593584	0.380032	0.227568	0.218658	0.0703451	0.0249175	0.0101571	0.00466893	0.00198879	0.00230681	49394	867864	0.00841413
3	Pacific	Single-Family Detached	140000+	In metro area, not/partially in principal city	Renter	0.047306	0.236106	0.237968	0.279038	0.111206	0.0480422	0.0224058	0.00732715	0.00451235	0.00608864	5527	115461	0.00118464
3	Pacific	Single-Family Detached	140000+	In metro area, principal city	Owner	0.0709138	0.345932	0.235306	0.231996	0.0669935	0.0251203	0.0118748	0.00636237	0.00254974	0.00295075	9713	167076	0.0464031
3	Pacific	Single-Family Detached	140000+	In metro area, principal city	Renter	0.0457147	0.239765	0.262039	0.272684	0.092195	0.0436368	0.0150924	0.0184827	0.00397361	0.0064161	1330	27431	0.00633139
4	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Owner	0.0134737	0.264842	0.0922105	0.225263	0.160842	0.101474	0.0661053	0.0328421	0.00547368	0.0374737	141	2375	6.4982e-06
4	Pacific	Mobile Home	140000+	In metro area, not/partially in principal city	Renter	0.0422535	0.0211268	0.137324	0.461268	0.0950704	0.15493	0.0880282	0	0	0	23	284	9.53947e-07
4	Pacific	Mobile Home	140000+	In metro area, principal city	Owner	0	0.0989011	0.17033	0.285714	0.115385	0.164835	0	0.0961538	0.0302198	0.0384615	14	364	2.61359e-05
4	Pacific	Mobile Home	140000+	In metro area, principal city	Renter	0.0221622	0.146554	0.158477	0.358151	0.153318	0.070764	0.0418649	0.0231514	0.00919639	0.016361	1847	37406	1.10566e-05
4	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Owner	0.105991	0.278802	0.161866	0.304724	0.0950461	0.014977	0.00748848	0.0144009	0.00403226	0.0126728	99	1736	9.52892e-06
4	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, not/partially in principal city	Renter	0.0179164	0.0398142	0.147313	0.408759	0.220305	0.109489	0.0152621	0.0165893	0.0245521	0	66	1507	2.40391e-05
4	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Owner	0.0199101	0.236994	0.233141	0.292871	0.145151	0.0372511	0.0154143	0	0	0.0192678	84	1557	4.05369e-05
4	Pacific	Multi-Family with 2 - 4 Units	140000+	In metro area, principal city	Renter	0.00680041	0.0646039	0.127848	0.642639	0.0622237	0.0533832	0.0397824	0	0	0.00272016	143	2941	0.000115334
4	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Owner	0.0170604	0.375328	0.220472	0.102362	0.0774278	0.0643045	0.0380577	0	0.104987	0	34	762	2.44253e-05
4	Pacific	Multi-Family with 5+ Units	140000+	In metro area, not/partially in principal city	Renter	0.034058	0.0884058	0.0188406	0.489855	0.128261	0.104348	0.0942029	0.0253623	0	0.0166667	53	1380	6.28066e-05
4	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Owner	0.0667461	0.352801	0.1764	0.208582	0.0774732	0.102503	0	0	0.0154946	0	37	839	9.6073e-05
4	Pacific	Multi-Family with 5+ Units	140000+	In metro area, principal city	Renter	0	0.080916	0.2	0.473282	0.0748092	0.0687023	0.0183206	0.0244275	0.0244275	0.0351145	33	655	0.000313407
4	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Owner	0.0445337	0.239738	0.246707	0.280137	0.106964	0.037387	0.022444	0.0134664	0.00360286	0.00502038	920	16931	8.62646e-05
4	Pacific	Single-Family Attached	140000+	In metro area, not/partially in principal city	Renter	0.0160204	0.115161	0.166009	0.270258	0.258417	0.0886928	0.0248433	0.0276294	0.0222893	0.0106803	195	4307	3.75786e-05
4	Pacific	Single-Family Attached	140000+	In metro area, principal city	Owner	0.0320523	0.241531	0.208719	0.246848	0.11074	0.0721556	0.0282546	0.00896248	0.0170135	0.0337232	363	6583	0.000293967
4	Pacific	Single-Family Attached	140000+	In metro area, principal city	Renter	0.0174238	0.16117	0.131923	0.397013	0.121966	0.0566273	0.0591164	0.0155569	0	0.0392035	90	1607	0.000152648
