nsrdb_gid_old,nsrdb_gid_new
23475,29058
23476,29059
23477,29060
23478,29061
23479,29062
23480,29063
23481,29064
23482,29065
23483,29066
23484,29067
23485,29068
23486,29069
23487,29070
23488,29071
23489,29072
23490,29073
23491,29074
23492,29075
23493,29076
23494,29077
23495,29078
23496,29079
23497,29080
23498,29081
23499,29082
23500,29083
23501,29084
23502,29085
23503,29086
23504,29087
23505,29088
23506,29089
23507,29090
23508,29091
23509,29092
23510,29093
23511,29094
23512,29095
23513,29096
23514,29097
23515,29098
23516,29099
23517,29100
23518,29101
23519,29102
23520,29103
23521,29104
23522,29105
23523,29106
23524,29107
23525,29108
23526,29109
23527,29110
23528,29111
23529,29112
23530,29113
23531,29114
23532,29115
23533,29116
23534,29117
23535,29118
23536,29119
23537,29120
23538,29121
23539,29122
23540,29123
23541,29124
23543,29126
23546,29129
23547,29130
23561,29157
23562,29158
23563,29159
23564,29160
23565,29161
23566,29162
23567,29163
23568,29164
23569,29165
23570,29166
23571,29167
23572,29168
23573,29169
23574,29170
23575,29171
23576,29172
23577,29173
23578,29174
23579,29175
23580,29176
23581,29177
23582,29178
23583,29179
23584,29180
23585,29181
23586,29182
23587,29183
23588,29184
23589,29185
23590,29186
23591,29187
23592,29188
23593,29189
23594,29190
23595,29191
23596,29192
23597,29193
23598,29194
23599,29195
23600,29196
23601,29197
23602,29198
23603,29199
23604,29200
23605,29201
23606,29202
23607,29203
23608,29204
23609,29205
23610,29206
23611,29207
23612,29208
23613,29209
23614,29210
23615,29211
23616,29212
23617,29213
23618,29214
23619,29215
23620,29216
23621,29217
23622,29218
23623,29219
23624,29220
23625,29221
23626,29222
23627,29223
23628,29224
23629,29225
23630,29226
23631,29227
23632,29228
23633,29229
23634,29230
23635,29231
23636,29232
23637,29233
23638,29234
23639,29235
23640,29236
23641,29237
23642,29238
23643,29239
23644,29240
23645,29241
23646,29242
23647,29243
23648,29244
23649,29245
23650,29246
23651,29247
23652,29248
23653,29249
23654,29250
23655,29251
23656,29252
23657,29253
23658,29254
23659,29255
23660,29256
23661,29257
23662,29258
23663,29259
23664,29260
23665,29261
23666,29262
23667,29263
23668,29264
23669,29265
23670,29266
23671,29267
23672,29268
23673,29269
23674,29270
23675,29271
23676,29272
23677,29273
23678,29274
23679,29275
23680,29276
23681,29277
23682,29278
23683,29279
23684,29280
23685,29281
23686,29282
23687,29283
23688,29284
23689,29285
23690,29286
23691,29287
23692,29288
23693,29289
23694,29290
23695,29291
23696,29292
23697,29293
23698,29294
23699,29295
23700,29296
23701,29297
23702,29298
23703,29299
23704,29300
23705,29301
23706,29302
23707,29303
23708,29304
23709,29305
23710,29306
23711,29307
23712,29308
23713,29309
23714,29310
23715,29311
23716,29312
23717,29313
23718,29314
23719,29315
23720,29316
23721,29317
23722,29318
23723,29319
23724,29320
23725,29321
23726,29322
23727,29323
23728,29324
23729,29325
23730,29326
23731,29327
23732,29328
23733,29329
23734,29330
23735,29331
23736,29332
23737,29333
23738,29334
23739,29335
23740,29336
23741,29337
23742,29338
23743,29339
23744,29340
23745,29341
23746,29342
23747,29343
23748,29344
23749,29345
23750,29346
23751,29347
23752,29348
23753,29349
23754,29350
23755,29351
23756,29352
23757,29353
23758,29354
23759,29355
23760,29356
23761,29357
23762,29358
23763,29359
23764,29360
23765,29361
23766,29362
23767,29363
23768,29364
23769,29365
23770,29366
23771,29367
23772,29368
23773,29369
23774,29370
23775,29371
23776,29372
23777,29373
23778,29374
23779,29375
23780,29376
23781,29377
23782,29378
23783,29379
23784,29380
23785,29381
23786,29382
23787,29383
23788,29384
23789,29385
23790,29386
23791,29387
23792,29388
23793,29389
23794,29390
23795,29391
23796,29392
23797,29393
23798,29394
23799,29395
23800,29396
23801,29397
23802,29398
23803,29399
23804,29400
23805,29401
23806,29402
23807,29403
23808,29404
23809,29405
23810,29406
23811,29407
23812,29408
23813,29409
23814,29410
23815,29411
23816,29412
23817,29413
23818,29414
23819,29415
23820,29416
23821,29417
23822,29418
23823,29419
23824,29420
23825,29421
23826,29422
23827,29423
23828,29424
23829,29425
23830,29426
23831,29427
23832,29428
23833,29429
23834,29430
23835,29431
23836,29432
23837,29433
23838,29434
23839,29435
23840,29436
23841,29437
23842,29438
23843,29439
23844,29440
23845,29441
23846,29442
23847,29443
23848,29444
23849,29445
23850,29446
23851,29447
23852,29448
23853,29449
23854,29450
23855,29451
23856,29452
23857,29453
23858,29454
23859,29455
23860,29456
23861,29457
23862,29458
23863,29459
23864,29460
23865,29461
23866,29462
23867,29463
23868,29464
23869,29465
23870,29466
23871,29467
23872,29468
23873,29469
23874,29470
23875,29471
23876,29472
23877,29473
23878,29474
23879,29475
23880,29476
23881,29477
23882,29478
23883,29479
23884,29480
23885,29481
23886,29482
23887,29483
23888,29484
23889,29485
23890,29486
23891,29487
23892,29488
23893,29489
23894,29490
23895,29491
23896,29492
23897,29493
23898,29494
23899,29495
23900,29496
23901,29497
23902,29498
23903,29499
23904,29500
23905,29501
23906,29502
23907,29503
23908,29504
23909,29505
23910,29506
23911,29507
23912,29508
23913,29509
23914,29510
23915,29511
23916,29512
23917,29513
23918,29514
23919,29515
23920,29516
23921,29517
23922,29518
23923,29519
23924,29520
23925,29521
23926,29522
23937,29533
23938,29534
23939,29535
23940,29536
23941,29537
23942,29538
23943,29539
23944,29540
23945,29541
23946,29542
23947,29543
23948,29544
23949,29545
23950,29546
23951,29547
23952,29548
23953,29549
23954,29550
23955,29551
23956,29552
23957,29553
23958,29554
23959,29555
23960,29556
23961,29557
23962,29558
23963,29559
23967,29563
23968,29564
23969,29565
23970,29566
23971,29567
23972,29568
23973,29569
23974,29570
23975,29571
23976,29572
23987,29629
23988,29630
23989,29631
23990,29632
23991,29633
23992,29634
23993,29635
23994,29636
23995,29637
23996,29638
23997,29639
23998,29640
23999,29641
24000,29642
24001,29643
24002,29644
24003,29645
24004,29646
24005,29647
24006,29648
24007,29649
24008,29650
24009,29651
24010,29652
24011,29653
24012,29654
24013,29655
24014,29656
24015,29657
24016,29658
24017,29659
24018,29660
24019,29661
24020,29662
24021,29663
24022,29664
24023,29665
24024,29666
24025,29667
24026,29668
24027,29669
24028,29670
24029,29671
24030,29672
24031,29673
24032,29674
24033,29675
24034,29676
24035,29677
24036,29678
24037,29679
24038,29680
24039,29681
24040,29682
24041,29683
24042,29684
24043,29685
24044,29686
24045,29687
24046,29688
24047,29689
24048,29690
24049,29691
24050,29692
24051,29693
24052,29694
24053,29695
24054,29696
24056,29698
24071,29729
24072,29730
24073,29731
24074,29732
24075,29733
24076,29734
24077,29735
24078,29736
24079,29737
24080,29738
24081,29739
24082,29740
24083,29741
24084,29742
24085,29743
24086,29744
24087,29745
24088,29746
24089,29747
24090,29748
24091,29749
24092,29750
24093,29751
24094,29752
24095,29753
24096,29754
24097,29755
24098,29756
24099,29757
24100,29758
24101,29759
24102,29760
24103,29761
24104,29762
24105,29763
24106,29764
24107,29765
24108,29766
24109,29767
24110,29768
24111,29769
24112,29770
24113,29771
24114,29772
24115,29773
24116,29774
24117,29775
24118,29776
24119,29777
24120,29778
24121,29779
24122,29780
24123,29781
24124,29782
24125,29783
24126,29784
24127,29785
24128,29786
24129,29787
24130,29788
24131,29789
24132,29790
24133,29791
24134,29792
24135,29793
24136,29794
24137,29795
24138,29796
24139,29797
24140,29798
24141,29799
24142,29800
24143,29801
24144,29802
24145,29803
24146,29804
24147,29805
24148,29806
24149,29807
24150,29808
24151,29809
24152,29810
24153,29811
24154,29812
24155,29813
24156,29814
24157,29815
24158,29816
24159,29817
24160,29818
24161,29819
24162,29820
24163,29821
24164,29822
24165,29823
24166,29824
24167,29825
24168,29826
24169,29827
24170,29828
24171,29829
24172,29830
24173,29831
24174,29832
24175,29833
24176,29834
24177,29835
24178,29836
24179,29837
24180,29838
24181,29839
24182,29840
24183,29841
24184,29842
24185,29843
24186,29844
24187,29845
24188,29846
24189,29847
24190,29848
24191,29849
24192,29850
24193,29851
24194,29852
24195,29853
24196,29854
24197,29855
24198,29856
24199,29857
24200,29858
24201,29859
24202,29860
24203,29861
24204,29862
24205,29863
24206,29864
24207,29865
24208,29866
24209,29867
24210,29868
24211,29869
24212,29870
24213,29871
24214,29872
24215,29873
24216,29874
24217,29875
24218,29876
24219,29877
24220,29878
24221,29879
24222,29880
24223,29881
24224,29882
24225,29883
24226,29884
24227,29885
24228,29886
24229,29887
24230,29888
24231,29889
24232,29890
24233,29891
24234,29892
24235,29893
24236,29894
24237,29895
24238,29896
24239,29897
24240,29898
24241,29899
24242,29900
24243,29901
24244,29902
24245,29903
24246,29904
24247,29905
24248,29906
24249,29907
24250,29908
24251,29909
24252,29910
24253,29911
24254,29912
24255,29913
24256,29914
24257,29915
24258,29916
24259,29917
24260,29918
24261,29919
24262,29920
24263,29921
24264,29922
24265,29923
24266,29924
24267,29925
24268,29926
24269,29927
24270,29928
24271,29929
24272,29930
24273,29931
24274,29932
24275,29933
24276,29934
24277,29935
24278,29936
24279,29937
24280,29938
24281,29939
24282,29940
24283,29941
24284,29942
24285,29943
24286,29944
24287,29945
24288,29946
24289,29947
24290,29948
24291,29949
24292,29950
24293,29951
24294,29952
24295,29953
24296,29954
24297,29955
24298,29956
24299,29957
24300,29958
24301,29959
24302,29960
24303,29961
24304,29962
24305,29963
24306,29964
24307,29965
24308,29966
24309,29967
24310,29968
24311,29969
24312,29970
24313,29971
24314,29972
24315,29973
24316,29974
24317,29975
24318,29976
24319,29977
24320,29978
24321,29979
24322,29980
24323,29981
24324,29982
24325,29983
24326,29984
24327,29985
24328,29986
24329,29987
24330,29988
24331,29989
24332,29990
24333,29991
24334,29992
24335,29993
24336,29994
24337,29995
24338,29996
24339,29997
24340,29998
24341,29999
24342,30000
24343,30001
24344,30002
24345,30003
24346,30004
24347,30005
24348,30006
24349,30007
24350,30008
24351,30009
24352,30010
24353,30011
24354,30012
24355,30013
24356,30014
24357,30015
24358,30016
24359,30017
24360,30018
24361,30019
24362,30020
24363,30021
24364,30022
24365,30023
24366,30024
24367,30025
24368,30026
24369,30027
24370,30028
24371,30029
24372,30030
24373,30031
24374,30032
24375,30033
24376,30034
24377,30035
24378,30036
24379,30037
24380,30038
24381,30039
24382,30040
24383,30041
24384,30042
24385,30043
24386,30044
24387,30045
24388,30046
24389,30047
24390,30048
24391,30049
24392,30050
24393,30051
24394,30052
24395,30053
24396,30054
24397,30055
24398,30056
24399,30057
24400,30058
24401,30059
24402,30060
24403,30061
24404,30062
24405,30063
24406,30064
24407,30065
24408,30066
24409,30067
24410,30068
24411,30069
24412,30070
24413,30071
24414,30072
24415,30073
24416,30074
24417,30075
24418,30076
24419,30077
24420,30078
24421,30079
24422,30080
24423,30081
24424,30082
24425,30083
24426,30084
24427,30085
24428,30086
24429,30087
24430,30088
24431,30089
24432,30090
24433,30091
24434,30092
24435,30093
24436,30094
24448,30106
24449,30107
24450,30108
24451,30109
24452,30110
24453,30111
24454,30112
24455,30113
24456,30114
24457,30115
24458,30116
24459,30117
24460,30118
24461,30119
24462,30120
24463,30121
24464,30122
24465,30123
24466,30124
24467,30125
24468,30126
24469,30127
24470,30128
24471,30129
24472,30130
24473,30131
24474,30132
24475,30133
24476,30134
24477,30135
24478,30136
24479,30137
24480,30138
24481,30139
24482,30140
24483,30141
24484,30142
24485,30143
24486,30144
24487,30145
24488,30146
24515,30203
24516,30204
24517,30205
24518,30206
24519,30207
24520,30208
24521,30209
24522,30210
24523,30211
24524,30212
24525,30213
24526,30214
24527,30215
24528,30216
24529,30217
24530,30218
24531,30219
24532,30220
24533,30221
24534,30222
24535,30223
24536,30224
24537,30225
24538,30226
24539,30227
24540,30228
24541,30229
24542,30230
24543,30231
24544,30232
24545,30233
24546,30234
24547,30235
24548,30236
24549,30237
24550,30238
24551,30239
24552,30240
24553,30241
24554,30242
24555,30243
24556,30244
24557,30245
24558,30246
24559,30247
24560,30248
24561,30249
24562,30250
24563,30251
24564,30252
24565,30253
24566,30254
24567,30255
24568,30256
24569,30257
24570,30258
24571,30259
24572,30260
24573,30261
24574,30262
24575,30263
24576,30264
24577,30265
24579,30267
24598,30303
24599,30304
24600,30305
24601,30306
24602,30307
24603,30308
24604,30309
24605,30310
24606,30311
24607,30312
24608,30313
24609,30314
24610,30315
24611,30316
24612,30317
24613,30318
24614,30319
24615,30320
24616,30321
24617,30322
24618,30323
24619,30324
24620,30325
24621,30326
24622,30327
24623,30328
24624,30329
24625,30330
24626,30331
24627,30332
24628,30333
24629,30334
24630,30335
24631,30336
24632,30337
24633,30338
24634,30339
24635,30340
24636,30341
24637,30342
24638,30343
24639,30344
24640,30345
24641,30346
24642,30347
24643,30348
24644,30349
24645,30350
24646,30351
24647,30352
24648,30353
24649,30354
24650,30355
24651,30356
24652,30357
24653,30358
24654,30359
24655,30360
24656,30361
24657,30362
24658,30363
24659,30364
24660,30365
24661,30366
24662,30367
24663,30368
24664,30369
24665,30370
24666,30371
24667,30372
24668,30373
24669,30374
24670,30375
24671,30376
24672,30377
24673,30378
24674,30379
24675,30380
24676,30381
24677,30382
24678,30383
24679,30384
24680,30385
24681,30386
24682,30387
24683,30388
24684,30389
24685,30390
24686,30391
24687,30392
24688,30393
24689,30394
24690,30395
24691,30396
24692,30397
24693,30398
24694,30399
24695,30400
24696,30401
24697,30402
24698,30403
24699,30404
24700,30405
24701,30406
24702,30407
24703,30408
24704,30409
24705,30410
24706,30411
24707,30412
24708,30413
24709,30414
24710,30415
24711,30416
24712,30417
24713,30418
24714,30419
24715,30420
24716,30421
24717,30422
24718,30423
24719,30424
24720,30425
24721,30426
24722,30427
24723,30428
24724,30429
24725,30430
24726,30431
24727,30432
24728,30433
24729,30434
24730,30435
24731,30436
24732,30437
24733,30438
24734,30439
24735,30440
24736,30441
24737,30442
24738,30443
24739,30444
24740,30445
24741,30446
24742,30447
24743,30448
24744,30449
24745,30450
24746,30451
24747,30452
24748,30453
24749,30454
24750,30455
24751,30456
24752,30457
24753,30458
24754,30459
24755,30460
24756,30461
24757,30462
24758,30463
24759,30464
24760,30465
24761,30466
24762,30467
24763,30468
24764,30469
24765,30470
24766,30471
24767,30472
24768,30473
24769,30474
24770,30475
24771,30476
24772,30477
24773,30478
24774,30479
24775,30480
24776,30481
24777,30482
24778,30483
24779,30484
24780,30485
24781,30486
24782,30487
24783,30488
24784,30489
24785,30490
24786,30491
24787,30492
24788,30493
24789,30494
24790,30495
24791,30496
24792,30497
24793,30498
24794,30499
24795,30500
24796,30501
24797,30502
24798,30503
24799,30504
24800,30505
24801,30506
24802,30507
24803,30508
24804,30509
24805,30510
24806,30511
24807,30512
24808,30513
24809,30514
24810,30515
24811,30516
24812,30517
24813,30518
24814,30519
24815,30520
24816,30521
24817,30522
24818,30523
24819,30524
24820,30525
24821,30526
24822,30527
24823,30528
24824,30529
24825,30530
24826,30531
24827,30532
24828,30533
24829,30534
24830,30535
24831,30536
24832,30537
24833,30538
24834,30539
24835,30540
24836,30541
24837,30542
24838,30543
24839,30544
24840,30545
24841,30546
24842,30547
24843,30548
24844,30549
24845,30550
24846,30551
24847,30552
24848,30553
24849,30554
24850,30555
24851,30556
24852,30557
24853,30558
24854,30559
24855,30560
24856,30561
24857,30562
24858,30563
24859,30564
24860,30565
24861,30566
24862,30567
24863,30568
24864,30569
24865,30570
24866,30571
24867,30572
24868,30573
24869,30574
24870,30575
24871,30576
24872,30577
24873,30578
24874,30579
24875,30580
24876,30581
24877,30582
24878,30583
24879,30584
24880,30585
24881,30586
24882,30587
24883,30588
24884,30589
24885,30590
24886,30591
24887,30592
24888,30593
24889,30594
24890,30595
24891,30596
24892,30597
24893,30598
24894,30599
24895,30600
24896,30601
24897,30602
24898,30603
24899,30604
24900,30605
24901,30606
24902,30607
24903,30608
24904,30609
24905,30610
24906,30611
24907,30612
24908,30613
24909,30614
24910,30615
24911,30616
24912,30617
24913,30618
24914,30619
24915,30620
24916,30621
24917,30622
24918,30623
24919,30624
24920,30625
24921,30626
24922,30627
24923,30628
24924,30629
24925,30630
24926,30631
24927,30632
24928,30633
24929,30634
24930,30635
24931,30636
24932,30637
24933,30638
24934,30639
24935,30640
24936,30641
24937,30642
24938,30643
24939,30644
24940,30645
24941,30646
24942,30647
24943,30648
24944,30649
24945,30650
24946,30651
24947,30652
24948,30653
24949,30654
24950,30655
24951,30656
24952,30657
24953,30658
24954,30659
24955,30660
24956,30661
24957,30662
24958,30663
24959,30664
24960,30665
24961,30666
24962,30667
24963,30668
24975,30680
24976,30681
24977,30682
24978,30683
24979,30684
24980,30685
24981,30686
24982,30687
24983,30688
24984,30689
24985,30690
24986,30691
24987,30692
24988,30693
24989,30694
24990,30695
24991,30696
24992,30697
24993,30698
24994,30699
24995,30700
24996,30701
24997,30702
24998,30703
24999,30704
25000,30705
25001,30706
25002,30707
25003,30708
25004,30709
25005,30710
25006,30711
25007,30712
25008,30713
25009,30714
25010,30715
25011,30716
25012,30717
25013,30718
25014,30719
25015,30720
25048,30775
25049,30776
25050,30777
25051,30778
25052,30779
25053,30780
25054,30781
25055,30782
25056,30783
25057,30784
25058,30785
25059,30786
25060,30787
25061,30788
25062,30789
25063,30790
25064,30791
25065,30792
25066,30793
25067,30794
25068,30795
25069,30796
25070,30797
25071,30798
25072,30799
25073,30800
25074,30801
25075,30802
25076,30803
25077,30804
25078,30805
25079,30806
25080,30807
25081,30808
25082,30809
25083,30810
25084,30811
25085,30812
25086,30813
25087,30814
25088,30815
25089,30816
25090,30817
25091,30818
25092,30819
25093,30820
25094,30821
25095,30822
25096,30823
25097,30824
25098,30825
25099,30826
25100,30827
25101,30828
25102,30829
25103,30830
25104,30831
25105,30832
25106,30833
25107,30834
25108,30835
25109,30836
25110,30837
25111,30838
25131,30876
25132,30877
25133,30878
25134,30879
25135,30880
25136,30881
25137,30882
25138,30883
25139,30884
25140,30885
25141,30886
25142,30887
25143,30888
25144,30889
25145,30890
25146,30891
25147,30892
25148,30893
25149,30894
25150,30895
25151,30896
25152,30897
25153,30898
25154,30899
25155,30900
25156,30901
25157,30902
25158,30903
25159,30904
25160,30905
25161,30906
25162,30907
25163,30908
25164,30909
25165,30910
25166,30911
25167,30912
25168,30913
25169,30914
25170,30915
25171,30916
25172,30917
25173,30918
25174,30919
25175,30920
25176,30921
25177,30922
25178,30923
25179,30924
25180,30925
25181,30926
25182,30927
25183,30928
25184,30929
25185,30930
25186,30931
25187,30932
25188,30933
25189,30934
25190,30935
25191,30936
25192,30937
25193,30938
25194,30939
25195,30940
25196,30941
25197,30942
25198,30943
25199,30944
25200,30945
25201,30946
25202,30947
25203,30948
25204,30949
25205,30950
25206,30951
25207,30952
25208,30953
25209,30954
25210,30955
25211,30956
25212,30957
25213,30958
25214,30959
25215,30960
25216,30961
25217,30962
25218,30963
25219,30964
25220,30965
25221,30966
25222,30967
25223,30968
25224,30969
25225,30970
25226,30971
25227,30972
25228,30973
25229,30974
25230,30975
25231,30976
25232,30977
25233,30978
25234,30979
25235,30980
25236,30981
25237,30982
25238,30983
25239,30984
25240,30985
25241,30986
25242,30987
25243,30988
25244,30989
25245,30990
25246,30991
25247,30992
25248,30993
25249,30994
25250,30995
25251,30996
25252,30997
25253,30998
25254,30999
25255,31000
25256,31001
25257,31002
25258,31003
25259,31004
25260,31005
25261,31006
25262,31007
25263,31008
25264,31009
25265,31010
25266,31011
25267,31012
25268,31013
25269,31014
25270,31015
25271,31016
25272,31017
25273,31018
25274,31019
25275,31020
25276,31021
25277,31022
25278,31023
25279,31024
25280,31025
25281,31026
25282,31027
25283,31028
25284,31029
25285,31030
25286,31031
25287,31032
25288,31033
25289,31034
25290,31035
25291,31036
25292,31037
25293,31038
25294,31039
25295,31040
25296,31041
25297,31042
25298,31043
25299,31044
25300,31045
25301,31046
25302,31047
25303,31048
25304,31049
25305,31050
25306,31051
25307,31052
25308,31053
25309,31054
25310,31055
25311,31056
25312,31057
25313,31058
25314,31059
25315,31060
25316,31061
25317,31062
25318,31063
25319,31064
25320,31065
25321,31066
25322,31067
25323,31068
25324,31069
25325,31070
25326,31071
25327,31072
25328,31073
25329,31074
25330,31075
25331,31076
25332,31077
25333,31078
25334,31079
25335,31080
25336,31081
25337,31082
25338,31083
25339,31084
25340,31085
25341,31086
25342,31087
25343,31088
25344,31089
25345,31090
25346,31091
25347,31092
25348,31093
25349,31094
25350,31095
25351,31096
25352,31097
25353,31098
25354,31099
25355,31100
25356,31101
25357,31102
25358,31103
25359,31104
25360,31105
25361,31106
25362,31107
25363,31108
25364,31109
25365,31110
25366,31111
25367,31112
25368,31113
25369,31114
25370,31115
25371,31116
25372,31117
25373,31118
25374,31119
25375,31120
25376,31121
25377,31122
25378,31123
25379,31124
25380,31125
25381,31126
25382,31127
25383,31128
25384,31129
25385,31130
25386,31131
25387,31132
25388,31133
25389,31134
25390,31135
25391,31136
25392,31137
25393,31138
25394,31139
25395,31140
25396,31141
25397,31142
25398,31143
25399,31144
25400,31145
25401,31146
25402,31147
25403,31148
25404,31149
25405,31150
25406,31151
25407,31152
25408,31153
25409,31154
25410,31155
25411,31156
25412,31157
25413,31158
25414,31159
25415,31160
25416,31161
25417,31162
25418,31163
25419,31164
25420,31165
25421,31166
25422,31167
25423,31168
25424,31169
25425,31170
25426,31171
25427,31172
25428,31173
25429,31174
25430,31175
25431,31176
25432,31177
25433,31178
25434,31179
25435,31180
25436,31181
25437,31182
25438,31183
25439,31184
25440,31185
25441,31186
25442,31187
25443,31188
25444,31189
25445,31190
25446,31191
25447,31192
25448,31193
25449,31194
25450,31195
25451,31196
25452,31197
25453,31198
25454,31199
25455,31200
25456,31201
25457,31202
25458,31203
25459,31204
25460,31205
25461,31206
25462,31207
25463,31208
25464,31209
25465,31210
25466,31211
25467,31212
25468,31213
25469,31214
25470,31215
25471,31216
25472,31217
25473,31218
25474,31219
25475,31220
25476,31221
25477,31222
25478,31223
25479,31224
25480,31225
25481,31226
25482,31227
25483,31228
25484,31229
25485,31230
25486,31231
25487,31232
25488,31233
25489,31234
25490,31235
25491,31236
25492,31237
25493,31238
25494,31239
25495,31240
25496,31241
25497,31242
25510,31255
25511,31256
25512,31257
25513,31258
25514,31259
25515,31260
25516,31261
25517,31262
25518,31263
25519,31264
25520,31265
25521,31266
25522,31267
25523,31268
25524,31269
25525,31270
25526,31271
25527,31272
25528,31273
25529,31274
25530,31275
25531,31276
25532,31277
25533,31278
25534,31279
25535,31280
25536,31281
25537,31282
25538,31283
25539,31284
25540,31285
25541,31286
25542,31287
25543,31288
25544,31289
25545,31290
25546,31291
25547,31292
25548,31293
25549,31294
25582,31349
25583,31350
25584,31351
25585,31352
25586,31353
25587,31354
25588,31355
25589,31356
25590,31357
25591,31358
25592,31359
25593,31360
25594,31361
25595,31362
25596,31363
25597,31364
25598,31365
25599,31366
25600,31367
25601,31368
25602,31369
25603,31370
25604,31371
25605,31372
25606,31373
25607,31374
25608,31375
25609,31376
25610,31377
25611,31378
25612,31379
25613,31380
25614,31381
25615,31382
25616,31383
25617,31384
25618,31385
25619,31386
25620,31387
25621,31388
25622,31389
25623,31390
25624,31391
25625,31392
25626,31393
25627,31394
25628,31395
25629,31396
25630,31397
25631,31398
25632,31399
25633,31400
25634,31401
25635,31402
25636,31403
25637,31404
25638,31405
25639,31406
25640,31407
25641,31408
25642,31409
25643,31410
25644,31411
25645,31412
25662,31451
25663,31452
25664,31453
25665,31454
25666,31455
25667,31456
25668,31457
25669,31458
25670,31459
25671,31460
25672,31461
25673,31462
25674,31463
25675,31464
25676,31465
25677,31466
25678,31467
25679,31468
25680,31469
25681,31470
25682,31471
25683,31472
25684,31473
25685,31474
25686,31475
25687,31476
25688,31477
25689,31478
25690,31479
25691,31480
25692,31481
25693,31482
25694,31483
25695,31484
25696,31485
25697,31486
25698,31487
25699,31488
25700,31489
25701,31490
25702,31491
25703,31492
25704,31493
25705,31494
25706,31495
25707,31496
25708,31497
25709,31498
25710,31499
25711,31500
25712,31501
25713,31502
25714,31503
25715,31504
25716,31505
25717,31506
25718,31507
25719,31508
25720,31509
25721,31510
25722,31511
25723,31512
25724,31513
25725,31514
25726,31515
25727,31516
25728,31517
25729,31518
25730,31519
25731,31520
25732,31521
25733,31522
25734,31523
25735,31524
25736,31525
25737,31526
25738,31527
25739,31528
25740,31529
25741,31530
25742,31531
25743,31532
25744,31533
25745,31534
25746,31535
25747,31536
25748,31537
25749,31538
25750,31539
25751,31540
25752,31541
25753,31542
25754,31543
25755,31544
25756,31545
25757,31546
25758,31547
25759,31548
25760,31549
25761,31550
25762,31551
25763,31552
25764,31553
25765,31554
25766,31555
25767,31556
25768,31557
25769,31558
25770,31559
25771,31560
25772,31561
25773,31562
25774,31563
25775,31564
25776,31565
25777,31566
25778,31567
25779,31568
25780,31569
25781,31570
25782,31571
25783,31572
25784,31573
25785,31574
25786,31575
25787,31576
25788,31577
25789,31578
25790,31579
25791,31580
25792,31581
25793,31582
25794,31583
25795,31584
25796,31585
25797,31586
25798,31587
25799,31588
25800,31589
25801,31590
25802,31591
25803,31592
25804,31593
25805,31594
25806,31595
25807,31596
25808,31597
25809,31598
25810,31599
25811,31600
25812,31601
25813,31602
25814,31603
25815,31604
25816,31605
25817,31606
25818,31607
25819,31608
25820,31609
25821,31610
25822,31611
25823,31612
25824,31613
25825,31614
25826,31615
25827,31616
25828,31617
25829,31618
25830,31619
25831,31620
25832,31621
25833,31622
25834,31623
25835,31624
25836,31625
25837,31626
25838,31627
25839,31628
25840,31629
25841,31630
25842,31631
25843,31632
25844,31633
25845,31634
25846,31635
25847,31636
25848,31637
25849,31638
25850,31639
25851,31640
25852,31641
25853,31642
25854,31643
25855,31644
25856,31645
25857,31646
25858,31647
25859,31648
25860,31649
25861,31650
25862,31651
25863,31652
25864,31653
25865,31654
25866,31655
25867,31656
25868,31657
25869,31658
25870,31659
25871,31660
25872,31661
25873,31662
25874,31663
25875,31664
25876,31665
25877,31666
25878,31667
25879,31668
25880,31669
25881,31670
25882,31671
25883,31672
25884,31673
25885,31674
25886,31675
25887,31676
25888,31677
25889,31678
25890,31679
25891,31680
25892,31681
25893,31682
25894,31683
25895,31684
25896,31685
25897,31686
25898,31687
25899,31688
25900,31689
25901,31690
25902,31691
25903,31692
25904,31693
25905,31694
25906,31695
25907,31696
25908,31697
25909,31698
25910,31699
25911,31700
25912,31701
25913,31702
25914,31703
25915,31704
25916,31705
25917,31706
25918,31707
25919,31708
25920,31709
25921,31710
25922,31711
25923,31712
25924,31713
25925,31714
25926,31715
25927,31716
25928,31717
25929,31718
25930,31719
25931,31720
25932,31721
25933,31722
25934,31723
25935,31724
25936,31725
25937,31726
25938,31727
25939,31728
25940,31729
25941,31730
25942,31731
25943,31732
25944,31733
25945,31734
25946,31735
25947,31736
25948,31737
25949,31738
25950,31739
25951,31740
25952,31741
25953,31742
25954,31743
25955,31744
25956,31745
25957,31746
25958,31747
25959,31748
25960,31749
25961,31750
25962,31751
25963,31752
25964,31753
25965,31754
25966,31755
25967,31756
25968,31757
25969,31758
25970,31759
25971,31760
25972,31761
25973,31762
25974,31763
25975,31764
25976,31765
25977,31766
25978,31767
25979,31768
25980,31769
25981,31770
25982,31771
25983,31772
25984,31773
25985,31774
25986,31775
25987,31776
25988,31777
25989,31778
25990,31779
25991,31780
25992,31781
25993,31782
25994,31783
25995,31784
25996,31785
25997,31786
25998,31787
25999,31788
26000,31789
26001,31790
26002,31791
26003,31792
26004,31793
26005,31794
26006,31795
26007,31796
26008,31797
26009,31798
26010,31799
26011,31800
26012,31801
26013,31802
26014,31803
26015,31804
26016,31805
26017,31806
26018,31807
26019,31808
26020,31809
26021,31810
26022,31811
26023,31812
26024,31813
26025,31814
26026,31815
26027,31816
26028,31817
26042,31831
26043,31832
26044,31833
26045,31834
26046,31835
26047,31836
26048,31837
