Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	sample_count	sample_weight
IL, 03410	Single-Family Detached	1980s	0.025754	0.000000	0.970907	0.003339	0.000000	0.000000	295.000000	8387.000000
IL, 03410	Single-Family Detached	1990s	0.024872	0.000000	0.972379	0.002749	0.000000	0.000000	286.000000	7639.000000
IL, 03410	Single-Family Detached	2000s	0.042391	0.000000	0.931522	0.000000	0.016957	0.009130	170.000000	4600.000000
IL, 03410	Single-Family Detached	2010s	0.087719	0.000000	0.912281	0.000000	0.000000	0.000000	12.000000	285.000000
IL, 03410	Single-Family Detached	<1940	0.000000	0.000000	0.990099	0.000000	0.000000	0.009901	67.000000	1616.000000
IL, 03411	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03411	Mobile Home	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	37.000000
IL, 03411	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	43.000000
IL, 03411	Mobile Home	1970s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	11.000000	191.000000
IL, 03411	Mobile Home	1980s	0.058824	0.000000	0.941176	0.000000	0.000000	0.000000	11.000000	187.000000
IL, 03411	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	8.000000	173.000000
IL, 03411	Mobile Home	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	121.000000
IL, 03411	Mobile Home	2010s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	14.000000
IL, 03411	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03411	Multi-Family with 2 - 4 Units	1940s	0.200000	0.000000	0.800000	0.000000	0.000000	0.000000	6.000000	280.000000
IL, 03411	Multi-Family with 2 - 4 Units	1950s	0.031780	0.000000	0.930085	0.000000	0.000000	0.038136	18.000000	472.000000
IL, 03411	Multi-Family with 2 - 4 Units	1960s	0.155973	0.000000	0.844027	0.000000	0.000000	0.000000	24.000000	904.000000
IL, 03411	Multi-Family with 2 - 4 Units	1970s	0.401674	0.000000	0.495816	0.041841	0.000000	0.060669	35.000000	956.000000
IL, 03411	Multi-Family with 2 - 4 Units	1980s	0.216920	0.000000	0.783080	0.000000	0.000000	0.000000	14.000000	461.000000
IL, 03411	Multi-Family with 2 - 4 Units	1990s	0.658470	0.000000	0.275956	0.000000	0.000000	0.065574	12.000000	366.000000
IL, 03411	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	139.000000
IL, 03411	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	27.000000
IL, 03411	Multi-Family with 2 - 4 Units	<1940	0.101571	0.000000	0.854450	0.027225	0.016754	0.000000	34.000000	955.000000
IL, 03411	Multi-Family with 5+ Units	1940s	0.436170	0.000000	0.563830	0.000000	0.000000	0.000000	10.000000	282.000000
IL, 03411	Multi-Family with 5+ Units	1950s	0.214852	0.000000	0.772170	0.012978	0.000000	0.000000	46.000000	1387.000000
IL, 03411	Multi-Family with 5+ Units	1960s	0.239617	0.005191	0.716393	0.019945	0.004918	0.013934	113.000000	3660.000000
IL, 03411	Multi-Family with 5+ Units	1970s	0.329166	0.000000	0.636335	0.014876	0.003798	0.015825	195.000000	6319.000000
IL, 03411	Multi-Family with 5+ Units	1980s	0.313384	0.000000	0.663765	0.000000	0.013058	0.009793	75.000000	2757.000000
IL, 03411	Multi-Family with 5+ Units	1990s	0.176374	0.000000	0.823626	0.000000	0.000000	0.000000	58.000000	1820.000000
IL, 03411	Multi-Family with 5+ Units	2000s	0.261780	0.000000	0.691099	0.027225	0.000000	0.019895	41.000000	955.000000
IL, 03411	Multi-Family with 5+ Units	2010s	0.690476	0.000000	0.309524	0.000000	0.000000	0.000000	9.000000	168.000000
IL, 03411	Multi-Family with 5+ Units	<1940	0.236448	0.000000	0.636678	0.000000	0.126874	0.000000	23.000000	867.000000
IL, 03411	Single-Family Attached	1940s	0.103858	0.000000	0.896142	0.000000	0.000000	0.000000	9.000000	337.000000
IL, 03411	Single-Family Attached	1950s	0.052985	0.000000	0.935821	0.005224	0.000000	0.005970	72.000000	1340.000000
IL, 03411	Single-Family Attached	1960s	0.092486	0.000000	0.907514	0.000000	0.000000	0.000000	11.000000	173.000000
IL, 03411	Single-Family Attached	1970s	0.151163	0.000000	0.848837	0.000000	0.000000	0.000000	9.000000	258.000000
IL, 03411	Single-Family Attached	1980s	0.000000	0.000000	0.893617	0.000000	0.000000	0.106383	8.000000	141.000000
IL, 03411	Single-Family Attached	1990s	0.055944	0.000000	0.944056	0.000000	0.000000	0.000000	25.000000	572.000000
IL, 03411	Single-Family Attached	2000s	0.049123	0.000000	0.950877	0.000000	0.000000	0.000000	29.000000	570.000000
IL, 03411	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	17.000000
IL, 03411	Single-Family Attached	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	92.000000
IL, 03411	Single-Family Detached	1940s	0.032189	0.000000	0.957886	0.000000	0.000000	0.009925	187.000000	3728.000000
IL, 03411	Single-Family Detached	1950s	0.015215	0.000000	0.977625	0.001715	0.002088	0.003356	648.000000	13408.000000
IL, 03411	Single-Family Detached	1960s	0.032544	0.001795	0.955731	0.004068	0.002034	0.003829	390.000000	8358.000000
IL, 03411	Single-Family Detached	1970s	0.018258	0.000000	0.978230	0.000000	0.000000	0.003511	196.000000	4272.000000
IL, 03411	Single-Family Detached	1980s	0.008556	0.000000	0.991444	0.000000	0.000000	0.000000	77.000000	1870.000000
IL, 03411	Single-Family Detached	1990s	0.025532	0.000000	0.921986	0.000000	0.000000	0.052482	71.000000	1410.000000
IL, 03411	Single-Family Detached	2000s	0.070101	0.000000	0.907095	0.000000	0.000000	0.022804	50.000000	1184.000000
IL, 03411	Single-Family Detached	2010s	0.315789	0.000000	0.684211	0.000000	0.000000	0.000000	3.000000	57.000000
IL, 03411	Single-Family Detached	<1940	0.030260	0.000000	0.952206	0.005373	0.000000	0.012161	156.000000	3536.000000
IL, 03412	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Mobile Home	1950s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	46.000000
IL, 03412	Mobile Home	1970s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	172.000000
IL, 03412	Mobile Home	1980s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	137.000000
IL, 03412	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	26.000000
IL, 03412	Mobile Home	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	22.000000
IL, 03412	Mobile Home	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	15.000000
IL, 03412	Multi-Family with 2 - 4 Units	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	188.000000
IL, 03412	Multi-Family with 2 - 4 Units	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	239.000000
IL, 03412	Multi-Family with 2 - 4 Units	1970s	0.266667	0.000000	0.733333	0.000000	0.000000	0.000000	7.000000	285.000000
IL, 03412	Multi-Family with 2 - 4 Units	1980s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.000000	145.000000
IL, 03412	Multi-Family with 2 - 4 Units	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.000000	197.000000
IL, 03412	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	44.000000
IL, 03412	Multi-Family with 2 - 4 Units	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Multi-Family with 2 - 4 Units	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	110.000000
IL, 03412	Multi-Family with 5+ Units	1940s	0.302326	0.000000	0.697674	0.000000	0.000000	0.000000	5.000000	172.000000
IL, 03412	Multi-Family with 5+ Units	1950s	0.146893	0.000000	0.749529	0.000000	0.000000	0.103578	18.000000	531.000000
IL, 03412	Multi-Family with 5+ Units	1960s	0.465138	0.000000	0.478510	0.000000	0.027698	0.028653	33.000000	1047.000000
IL, 03412	Multi-Family with 5+ Units	1970s	0.225068	0.000000	0.750873	0.000000	0.017074	0.006985	75.000000	2577.000000
IL, 03412	Multi-Family with 5+ Units	1980s	0.257292	0.000000	0.732236	0.000000	0.010471	0.000000	41.000000	1337.000000
IL, 03412	Multi-Family with 5+ Units	1990s	0.218786	0.000000	0.679267	0.079038	0.000000	0.022910	29.000000	873.000000
IL, 03412	Multi-Family with 5+ Units	2000s	0.133600	0.000000	0.848800	0.012000	0.000000	0.005600	38.000000	1250.000000
IL, 03412	Multi-Family with 5+ Units	2010s	0.323232	0.000000	0.676768	0.000000	0.000000	0.000000	5.000000	99.000000
IL, 03412	Multi-Family with 5+ Units	<1940	0.000000	0.000000	0.839590	0.000000	0.000000	0.160410	8.000000	293.000000
IL, 03412	Single-Family Attached	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Single-Family Attached	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	120.000000
IL, 03412	Single-Family Attached	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	118.000000
IL, 03412	Single-Family Attached	1970s	0.120690	0.000000	0.879310	0.000000	0.000000	0.000000	17.000000	348.000000
IL, 03412	Single-Family Attached	1980s	0.061662	0.000000	0.938338	0.000000	0.000000	0.000000	15.000000	373.000000
IL, 03412	Single-Family Attached	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	25.000000	490.000000
IL, 03412	Single-Family Attached	2000s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	13.000000	248.000000
IL, 03412	Single-Family Attached	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03412	Single-Family Attached	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	14.000000
IL, 03412	Single-Family Detached	1940s	0.017834	0.000000	0.982166	0.000000	0.000000	0.000000	58.000000	1514.000000
IL, 03412	Single-Family Detached	1950s	0.041622	0.000000	0.940079	0.000000	0.000000	0.018299	208.000000	5574.000000
IL, 03412	Single-Family Detached	1960s	0.026030	0.000000	0.969121	0.000000	0.002807	0.002042	292.000000	7837.000000
IL, 03412	Single-Family Detached	1970s	0.019147	0.000000	0.976508	0.000000	0.002253	0.002092	208.000000	6215.000000
IL, 03412	Single-Family Detached	1980s	0.035330	0.000000	0.953149	0.000000	0.004992	0.006528	98.000000	2604.000000
IL, 03412	Single-Family Detached	1990s	0.042161	0.000000	0.957839	0.000000	0.000000	0.000000	80.000000	2277.000000
IL, 03412	Single-Family Detached	2000s	0.024834	0.000000	0.966336	0.000000	0.000000	0.008830	69.000000	1812.000000
IL, 03412	Single-Family Detached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	124.000000
IL, 03412	Single-Family Detached	<1940	0.036284	0.000000	0.935414	0.000000	0.012337	0.015965	53.000000	1378.000000
IL, 03413	Mobile Home	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	14.000000
IL, 03413	Mobile Home	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	125.000000
IL, 03413	Mobile Home	1960s	0.244444	0.000000	0.718518	0.000000	0.000000	0.037037	7.000000	135.000000
IL, 03413	Mobile Home	1970s	0.101235	0.000000	0.886420	0.000000	0.000000	0.012346	20.000000	405.000000
IL, 03413	Mobile Home	1980s	0.454545	0.000000	0.545455	0.000000	0.000000	0.000000	4.000000	99.000000
IL, 03413	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	31.000000
IL, 03413	Mobile Home	2000s	0.089005	0.000000	0.816754	0.000000	0.000000	0.094241	9.000000	191.000000
IL, 03413	Mobile Home	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	18.000000
IL, 03413	Mobile Home	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	10.000000
IL, 03413	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	16.000000	313.000000
IL, 03413	Multi-Family with 2 - 4 Units	1950s	0.027260	0.000000	0.954089	0.018651	0.000000	0.000000	21.000000	697.000000
IL, 03413	Multi-Family with 2 - 4 Units	1960s	0.023464	0.000000	0.940782	0.017877	0.000000	0.017877	35.000000	895.000000
IL, 03413	Multi-Family with 2 - 4 Units	1970s	0.140605	0.000000	0.837327	0.000000	0.022068	0.000000	50.000000	1586.000000
IL, 03413	Multi-Family with 2 - 4 Units	1980s	0.130495	0.000000	0.825549	0.000000	0.000000	0.043956	20.000000	728.000000
IL, 03413	Multi-Family with 2 - 4 Units	1990s	0.202186	0.000000	0.797814	0.000000	0.000000	0.000000	9.000000	366.000000
IL, 03413	Multi-Family with 2 - 4 Units	2000s	0.352060	0.000000	0.647940	0.000000	0.000000	0.000000	6.000000	267.000000
IL, 03413	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	66.000000
IL, 03413	Multi-Family with 2 - 4 Units	<1940	0.089922	0.000000	0.889922	0.020155	0.000000	0.000000	22.000000	645.000000
IL, 03413	Multi-Family with 5+ Units	1940s	0.544586	0.000000	0.398089	0.057325	0.000000	0.000000	10.000000	314.000000
IL, 03413	Multi-Family with 5+ Units	1950s	0.553350	0.000000	0.404467	0.000000	0.000000	0.042184	30.000000	806.000000
IL, 03413	Multi-Family with 5+ Units	1960s	0.350903	0.000000	0.649098	0.000000	0.000000	0.000000	50.000000	1385.000000
IL, 03413	Multi-Family with 5+ Units	1970s	0.457724	0.000000	0.517483	0.005404	0.006993	0.012397	113.000000	3146.000000
IL, 03413	Multi-Family with 5+ Units	1980s	0.635619	0.000000	0.338301	0.000000	0.011177	0.014903	45.000000	1342.000000
IL, 03413	Multi-Family with 5+ Units	1990s	0.312868	0.000000	0.668629	0.018503	0.000000	0.000000	44.000000	1189.000000
IL, 03413	Multi-Family with 5+ Units	2000s	0.647520	0.000000	0.352480	0.000000	0.000000	0.000000	23.000000	766.000000
IL, 03413	Multi-Family with 5+ Units	2010s	0.731707	0.000000	0.268293	0.000000	0.000000	0.000000	2.000000	41.000000
IL, 03413	Multi-Family with 5+ Units	<1940	0.344615	0.000000	0.547692	0.000000	0.067692	0.040000	15.000000	325.000000
IL, 03413	Single-Family Attached	1940s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	72.000000
IL, 03413	Single-Family Attached	1950s	0.069767	0.000000	0.930233	0.000000	0.000000	0.000000	8.000000	215.000000
IL, 03413	Single-Family Attached	1960s	0.141818	0.000000	0.858182	0.000000	0.000000	0.000000	14.000000	275.000000
IL, 03413	Single-Family Attached	1970s	0.162304	0.000000	0.837696	0.000000	0.000000	0.000000	15.000000	382.000000
IL, 03413	Single-Family Attached	1980s	0.000000	0.000000	0.632653	0.367347	0.000000	0.000000	3.000000	49.000000
IL, 03413	Single-Family Attached	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	10.000000	187.000000
IL, 03413	Single-Family Attached	2000s	0.115108	0.000000	0.884892	0.000000	0.000000	0.000000	5.000000	139.000000
IL, 03413	Single-Family Attached	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03413	Single-Family Attached	<1940	0.426471	0.000000	0.573529	0.000000	0.000000	0.000000	5.000000	136.000000
IL, 03413	Single-Family Detached	1940s	0.007731	0.000000	0.982671	0.000000	0.000000	0.009597	165.000000	3751.000000
IL, 03413	Single-Family Detached	1950s	0.033199	0.000000	0.960240	0.000000	0.000000	0.006561	551.000000	12651.000000
IL, 03413	Single-Family Detached	1960s	0.018012	0.000000	0.973944	0.003323	0.000699	0.004022	471.000000	11437.000000
IL, 03413	Single-Family Detached	1970s	0.033012	0.000000	0.949192	0.005570	0.000000	0.012227	318.000000	7361.000000
IL, 03413	Single-Family Detached	1980s	0.056673	0.009141	0.917733	0.000000	0.000000	0.016453	73.000000	1641.000000
IL, 03413	Single-Family Detached	1990s	0.012085	0.000000	0.978852	0.000000	0.000000	0.009063	65.000000	1324.000000
IL, 03413	Single-Family Detached	2000s	0.035674	0.000000	0.948718	0.000000	0.000000	0.015608	41.000000	897.000000
IL, 03413	Single-Family Detached	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03413	Single-Family Detached	<1940	0.045819	0.000000	0.951831	0.000000	0.000000	0.002350	238.000000	5107.000000
IL, 03414	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03414	Mobile Home	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	77.000000
IL, 03414	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	56.000000
IL, 03414	Mobile Home	1970s	0.026585	0.000000	0.973415	0.000000	0.000000	0.000000	18.000000	489.000000
IL, 03414	Mobile Home	1980s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	16.000000	386.000000
IL, 03414	Mobile Home	1990s	0.274476	0.000000	0.725524	0.000000	0.000000	0.000000	20.000000	572.000000
IL, 03414	Mobile Home	2000s	0.018212	0.000000	0.981788	0.000000	0.000000	0.000000	22.000000	604.000000
IL, 03414	Mobile Home	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	92.000000
IL, 03414	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03414	Multi-Family with 2 - 4 Units	1940s	0.261417	0.000000	0.738583	0.000000	0.000000	0.000000	19.000000	635.000000
IL, 03414	Multi-Family with 2 - 4 Units	1950s	0.086444	0.000000	0.913556	0.000000	0.000000	0.000000	18.000000	509.000000
IL, 03414	Multi-Family with 2 - 4 Units	1960s	0.068541	0.000000	0.931459	0.000000	0.000000	0.000000	13.000000	569.000000
IL, 03414	Multi-Family with 2 - 4 Units	1970s	0.443200	0.000000	0.556800	0.000000	0.000000	0.000000	22.000000	625.000000
IL, 03414	Multi-Family with 2 - 4 Units	1980s	0.233503	0.000000	0.766497	0.000000	0.000000	0.000000	5.000000	197.000000
IL, 03414	Multi-Family with 2 - 4 Units	1990s	0.273333	0.000000	0.726667	0.000000	0.000000	0.000000	10.000000	300.000000
IL, 03414	Multi-Family with 2 - 4 Units	2000s	0.238289	0.000000	0.761711	0.000000	0.000000	0.000000	16.000000	491.000000
IL, 03414	Multi-Family with 2 - 4 Units	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	47.000000
IL, 03414	Multi-Family with 2 - 4 Units	<1940	0.183893	0.000000	0.816107	0.000000	0.000000	0.000000	29.000000	745.000000
IL, 03414	Multi-Family with 5+ Units	1940s	0.273764	0.000000	0.726236	0.000000	0.000000	0.000000	17.000000	526.000000
IL, 03414	Multi-Family with 5+ Units	1950s	0.577419	0.000000	0.422581	0.000000	0.000000	0.000000	17.000000	620.000000
IL, 03414	Multi-Family with 5+ Units	1960s	0.399614	0.000000	0.600386	0.000000	0.000000	0.000000	27.000000	1036.000000
IL, 03414	Multi-Family with 5+ Units	1970s	0.699479	0.000000	0.300521	0.000000	0.000000	0.000000	57.000000	1920.000000
IL, 03414	Multi-Family with 5+ Units	1980s	0.363289	0.000000	0.636711	0.000000	0.000000	0.000000	12.000000	523.000000
IL, 03414	Multi-Family with 5+ Units	1990s	0.586399	0.000000	0.397993	0.015608	0.000000	0.000000	24.000000	897.000000
IL, 03414	Multi-Family with 5+ Units	2000s	0.319298	0.000000	0.680702	0.000000	0.000000	0.000000	24.000000	855.000000
IL, 03414	Multi-Family with 5+ Units	2010s	0.383459	0.000000	0.616541	0.000000	0.000000	0.000000	5.000000	133.000000
IL, 03414	Multi-Family with 5+ Units	<1940	0.172749	0.000000	0.627737	0.085158	0.114355	0.000000	17.000000	411.000000
IL, 03414	Single-Family Attached	1940s	0.000000	0.000000	0.881471	0.000000	0.000000	0.118529	28.000000	734.000000
IL, 03414	Single-Family Attached	1950s	0.038803	0.000000	0.939024	0.000000	0.000000	0.022173	32.000000	902.000000
IL, 03414	Single-Family Attached	1960s	0.114058	0.000000	0.885942	0.000000	0.000000	0.000000	13.000000	377.000000
IL, 03414	Single-Family Attached	1970s	0.105058	0.000000	0.894942	0.000000	0.000000	0.000000	24.000000	771.000000
IL, 03414	Single-Family Attached	1980s	0.190860	0.000000	0.809140	0.000000	0.000000	0.000000	12.000000	372.000000
IL, 03414	Single-Family Attached	1990s	0.040658	0.000000	0.959342	0.000000	0.000000	0.000000	39.000000	1033.000000
IL, 03414	Single-Family Attached	2000s	0.013495	0.020918	0.947368	0.000000	0.000000	0.018219	56.000000	1482.000000
IL, 03414	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	14.000000
IL, 03414	Single-Family Attached	<1940	0.254902	0.000000	0.745098	0.000000	0.000000	0.000000	5.000000	102.000000
IL, 03414	Single-Family Detached	1940s	0.011781	0.000000	0.988219	0.000000	0.000000	0.000000	80.000000	2122.000000
IL, 03414	Single-Family Detached	1950s	0.037097	0.000000	0.959007	0.001270	0.001270	0.001355	484.000000	11807.000000
IL, 03414	Single-Family Detached	1960s	0.044752	0.000000	0.942501	0.004882	0.000000	0.007865	312.000000	7374.000000
IL, 03414	Single-Family Detached	1970s	0.057089	0.000000	0.940895	0.000000	0.000000	0.002016	292.000000	7935.000000
IL, 03414	Single-Family Detached	1980s	0.007078	0.000000	0.980789	0.000000	0.000000	0.012133	102.000000	2967.000000
IL, 03414	Single-Family Detached	1990s	0.039544	0.000000	0.950570	0.000000	0.009886	0.000000	121.000000	3945.000000
IL, 03414	Single-Family Detached	2000s	0.017583	0.000000	0.975440	0.000000	0.000000	0.006977	104.000000	3583.000000
IL, 03414	Single-Family Detached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	56.000000
IL, 03414	Single-Family Detached	<1940	0.038017	0.000000	0.956019	0.000000	0.000000	0.005963	112.000000	2683.000000
IL, 03415	Mobile Home	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Mobile Home	1950s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Mobile Home	1960s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	30.000000
IL, 03415	Mobile Home	1970s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	121.000000
IL, 03415	Mobile Home	1980s	0.000000	0.000000	0.744681	0.255319	0.000000	0.000000	2.000000	94.000000
IL, 03415	Mobile Home	1990s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	57.000000
IL, 03415	Mobile Home	2000s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Mobile Home	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Mobile Home	<1940	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Multi-Family with 2 - 4 Units	1940s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	52.000000
IL, 03415	Multi-Family with 2 - 4 Units	1950s	0.412698	0.000000	0.587302	0.000000	0.000000	0.000000	2.000000	63.000000
IL, 03415	Multi-Family with 2 - 4 Units	1960s	0.041850	0.000000	0.958150	0.000000	0.000000	0.000000	12.000000	454.000000
IL, 03415	Multi-Family with 2 - 4 Units	1970s	0.128419	0.000000	0.841855	0.000000	0.000000	0.029727	31.000000	841.000000
IL, 03415	Multi-Family with 2 - 4 Units	1980s	0.057544	0.000000	0.942456	0.000000	0.000000	0.000000	67.000000	1425.000000
IL, 03415	Multi-Family with 2 - 4 Units	1990s	0.033333	0.000000	0.945833	0.000000	0.000000	0.020833	29.000000	720.000000
IL, 03415	Multi-Family with 2 - 4 Units	2000s	0.000000	0.000000	0.921429	0.000000	0.000000	0.078571	7.000000	280.000000
IL, 03415	Multi-Family with 2 - 4 Units	2010s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Multi-Family with 2 - 4 Units	<1940	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	4.000000	74.000000
IL, 03415	Multi-Family with 5+ Units	1940s	0.608333	0.000000	0.391667	0.000000	0.000000	0.000000	6.000000	120.000000
IL, 03415	Multi-Family with 5+ Units	1950s	0.339755	0.000000	0.609457	0.000000	0.050788	0.000000	20.000000	571.000000
IL, 03415	Multi-Family with 5+ Units	1960s	0.431102	0.000000	0.508858	0.031004	0.000000	0.029035	79.000000	2032.000000
IL, 03415	Multi-Family with 5+ Units	1970s	0.355846	0.000000	0.607359	0.003664	0.024212	0.008920	222.000000	6278.000000
IL, 03415	Multi-Family with 5+ Units	1980s	0.323699	0.000000	0.661561	0.004046	0.000000	0.010694	133.000000	3460.000000
IL, 03415	Multi-Family with 5+ Units	1990s	0.362069	0.000000	0.594289	0.000000	0.005388	0.038254	73.000000	1856.000000
IL, 03415	Multi-Family with 5+ Units	2000s	0.230469	0.000000	0.732813	0.010937	0.014062	0.011719	48.000000	1280.000000
IL, 03415	Multi-Family with 5+ Units	2010s	0.195489	0.000000	0.804511	0.000000	0.000000	0.000000	9.000000	133.000000
IL, 03415	Multi-Family with 5+ Units	<1940	0.372093	0.000000	0.538760	0.000000	0.089147	0.000000	7.000000	258.000000
IL, 03415	Single-Family Attached	1940s	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000
IL, 03415	Single-Family Attached	1950s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.000000	81.000000
IL, 03415	Single-Family Attached	1960s	0.106977	0.000000	0.893023	0.000000	0.000000	0.000000	9.000000	215.000000
IL, 03415	Single-Family Attached	1970s	0.062315	0.000000	0.937685	0.000000	0.000000	0.000000	58.000000	1348.000000
IL, 03415	Single-Family Attached	1980s	0.052432	0.000000	0.947568	0.000000	0.000000	0.000000	86.000000	1583.000000
IL, 03415	Single-Family Attached	1990s	0.055613	0.000000	0.944387	0.000000	0.000000	0.000000	44.000000	971.000000
IL, 03415	Single-Family Attached	2000s	0.311787	0.000000	0.688213	0.000000	0.000000	0.000000	11.000000	263.000000
IL, 03415	Single-Family Attached	2010s	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	7.000000	178.000000
IL, 03415	Single-Family Attached	<1940	0.000000	0.000000	0.687500	0.000000	0.000000	0.312500	2.000000	32.000000
IL, 03415	Single-Family Detached	1940s	0.071096	0.000000	0.928904	0.000000	0.000000	0.000000	46.000000	858.000000
