Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating Only	Option=Heating and Cooling	Option=None	sample_count	sample_weight	resstock_probability
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1960s	0.025471	0.000000	0.000000	0.974529	31.000000	70290.351562	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1960s	0.025471	0.000000	0.000000	0.974529	31.000000	70290.351562	0.000149
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1960s	0.000000	0.158096	0.000000	0.841904	17.000000	56236.996094	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1960s	0.000000	0.158096	0.000000	0.841904	17.000000	56236.996094	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1960s	0.025471	0.000000	0.000000	0.974529	31.000000	70290.351562	0.008944
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1960s	0.025471	0.000000	0.000000	0.974529	31.000000	70290.351562	0.000000
Multi-Family with 2 - 4 Units	None	Ducted Heating	1960s	0.000000	0.158096	0.000000	0.841904	17.000000	56236.996094	0.003147
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1960s	0.000000	0.158096	0.000000	0.841904	17.000000	56236.996094	0.004009
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2148.918701	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2148.918701	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1960s	0.000000	0.460639	0.000000	0.539361	59.000000	104798.695312	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.460639	0.000000	0.539361	59.000000	104798.695312	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2148.918701	0.000085
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2148.918701	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1960s	0.000000	0.460639	0.000000	0.539361	59.000000	104798.695312	0.003683
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1960s	0.000000	0.460639	0.000000	0.539361	59.000000	104798.695312	0.004902
Multi-Family with 2 - 4 Units	Central AC	None	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2214.037598	0.000043
Multi-Family with 2 - 4 Units	Heat Pump	None	1960s	0.000000	0.000000	0.000000	1.000000	2.000000	2214.037598	0.000000
Multi-Family with 2 - 4 Units	None	None	1960s	0.000000	0.000000	0.000000	1.000000	59.000000	107974.414062	0.000128
Multi-Family with 2 - 4 Units	Room AC	None	1960s	0.000000	0.000000	0.000000	1.000000	59.000000	107974.414062	0.000089
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1970s	0.019679	0.035500	0.049240	0.895580	77.000000	173957.265625	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1970s	0.019679	0.035500	0.049240	0.895580	77.000000	173957.265625	0.000393
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1970s	0.000000	0.197398	0.000000	0.802602	24.000000	54975.082031	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1970s	0.000000	0.197398	0.000000	0.802602	24.000000	54975.082031	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1970s	0.019679	0.035500	0.049240	0.895580	77.000000	173957.265625	0.010665
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1970s	0.019679	0.035500	0.049240	0.895580	77.000000	173957.265625	0.000114
Multi-Family with 2 - 4 Units	None	Ducted Heating	1970s	0.000000	0.197398	0.000000	0.802602	24.000000	54975.082031	0.001946
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1970s	0.000000	0.197398	0.000000	0.802602	24.000000	54975.082031	0.001622
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9184.963867	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9184.963867	0.000042
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1970s	0.000000	0.311289	0.000000	0.688711	65.000000	92305.710938	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1970s	0.000000	0.311289	0.000000	0.688711	65.000000	92305.710938	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9184.963867	0.000596
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9184.963867	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1970s	0.000000	0.311289	0.000000	0.688711	65.000000	92305.710938	0.003272
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1970s	0.000000	0.311289	0.000000	0.688711	65.000000	92305.710938	0.005338
Multi-Family with 2 - 4 Units	Central AC	None	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9463.296875	0.000013
Multi-Family with 2 - 4 Units	Heat Pump	None	1970s	0.000000	0.000000	0.000000	1.000000	5.000000	9463.296875	0.000000
Multi-Family with 2 - 4 Units	None	None	1970s	0.000000	0.000000	0.000000	1.000000	65.000000	95102.851562	0.000026
Multi-Family with 2 - 4 Units	Room AC	None	1970s	0.000000	0.000000	0.000000	1.000000	65.000000	95102.851562	0.000004
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1980s	0.000000	0.062822	0.021988	0.915190	57.000000	130513.515625	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1980s	0.000000	0.062822	0.021988	0.915190	57.000000	130513.515625	0.000421
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1980s	0.000000	0.157964	0.000000	0.842036	19.000000	52973.726562	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1980s	0.000000	0.157964	0.000000	0.842036	19.000000	52973.726562	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1980s	0.000000	0.062822	0.021988	0.915190	57.000000	130513.515625	0.005767
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1980s	0.000000	0.062822	0.021988	0.915190	57.000000	130513.515625	0.000160
Multi-Family with 2 - 4 Units	None	Ducted Heating	1980s	0.000000	0.157964	0.000000	0.842036	19.000000	52973.726562	0.002195
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1980s	0.000000	0.157964	0.000000	0.842036	19.000000	52973.726562	0.000760
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.205950	0.794050	9.000000	11529.186523	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1980s	0.000000	0.000000	0.205950	0.794050	9.000000	11529.186523	0.000025
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1980s	0.000000	0.105345	0.000000	0.894655	31.000000	46538.695312	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1980s	0.000000	0.105345	0.000000	0.894655	31.000000	46538.695312	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1980s	0.000000	0.000000	0.205950	0.794050	9.000000	11529.186523	0.000466
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1980s	0.000000	0.000000	0.205950	0.794050	9.000000	11529.186523	0.000091
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1980s	0.000000	0.105345	0.000000	0.894655	31.000000	46538.695312	0.001815
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1980s	0.000000	0.105345	0.000000	0.894655	31.000000	46538.695312	0.002044
Multi-Family with 2 - 4 Units	Central AC	None	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	11878.556641	0.000012
Multi-Family with 2 - 4 Units	Heat Pump	None	1980s	0.000000	0.000000	0.000000	1.000000	9.000000	11878.556641	0.000003
Multi-Family with 2 - 4 Units	None	None	1980s	0.000000	0.000000	0.000000	1.000000	31.000000	47948.957031	0.000010
Multi-Family with 2 - 4 Units	Room AC	None	1980s	0.000000	0.000000	0.000000	1.000000	31.000000	47948.957031	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	1990s	0.051025	0.040759	0.000000	0.908216	45.000000	100530.234375	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	1990s	0.051025	0.040759	0.000000	0.908216	45.000000	100530.234375	0.000280
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	10.000000	21336.720703	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	10.000000	21336.720703	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	1990s	0.051025	0.040759	0.000000	0.908216	45.000000	100530.234375	0.007499
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	1990s	0.051025	0.040759	0.000000	0.908216	45.000000	100530.234375	0.000528
Multi-Family with 2 - 4 Units	None	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	10.000000	21336.720703	0.000957
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	10.000000	21336.720703	0.001136
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14239.459961	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14239.459961	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	1990s	0.000000	0.332517	0.000000	0.667483	17.000000	32284.431641	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	1990s	0.000000	0.332517	0.000000	0.667483	17.000000	32284.431641	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14239.459961	0.000589
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14239.459961	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	1990s	0.000000	0.332517	0.000000	0.667483	17.000000	32284.431641	0.000809
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	1990s	0.000000	0.332517	0.000000	0.667483	17.000000	32284.431641	0.000840
Multi-Family with 2 - 4 Units	Central AC	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14670.958984	0.000090
Multi-Family with 2 - 4 Units	Heat Pump	None	1990s	0.000000	0.000000	0.000000	1.000000	7.000000	14670.958984	0.000000
Multi-Family with 2 - 4 Units	None	None	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	33262.746094	0.000057
Multi-Family with 2 - 4 Units	Room AC	None	1990s	0.000000	0.000000	0.000000	1.000000	17.000000	33262.746094	0.000023
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.001515
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	2000s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	2000s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.008969
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.000573
Multi-Family with 2 - 4 Units	None	Ducted Heating	2000s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.001980
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	2000s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000219
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000189
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.001135
Multi-Family with 2 - 4 Units	Central AC	None	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2089.780273	0.000034
Multi-Family with 2 - 4 Units	Heat Pump	None	2000s	0.000000	0.000000	0.000000	1.000000	4.000000	2089.780273	0.000000
Multi-Family with 2 - 4 Units	None	None	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5790.567383	0.000027
Multi-Family with 2 - 4 Units	Room AC	None	2000s	0.000000	0.000000	0.000000	1.000000	9.000000	5790.567383	0.000018
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.000375
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	2010s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	2010s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.001253
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	28.000000	29191.017578	0.000080
Multi-Family with 2 - 4 Units	None	Ducted Heating	2010s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000276
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	2010s	0.000000	0.288665	0.000000	0.711335	5.000000	5299.521484	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000036
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2028.316162	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000031
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5620.256348	0.000186
Multi-Family with 2 - 4 Units	Central AC	None	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2089.780273	0.000031
Multi-Family with 2 - 4 Units	Heat Pump	None	2010s	0.000000	0.000000	0.000000	1.000000	4.000000	2089.780273	0.000000
Multi-Family with 2 - 4 Units	None	None	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5790.567383	0.000025
Multi-Family with 2 - 4 Units	Room AC	None	2010s	0.000000	0.000000	0.000000	1.000000	9.000000	5790.567383	0.000016
Multi-Family with 2 - 4 Units	Central AC	Ducted Heat Pump	<1940	0.074300	0.000000	0.598117	0.327583	13.000000	53504.031250	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heat Pump	<1940	0.074300	0.000000	0.598117	0.327583	13.000000	53504.031250	0.000603
Multi-Family with 2 - 4 Units	None	Ducted Heat Pump	<1940	0.000000	0.239120	0.000000	0.760880	55.000000	131227.750000	0.000000
Multi-Family with 2 - 4 Units	Room AC	Ducted Heat Pump	<1940	0.000000	0.239120	0.000000	0.760880	55.000000	131227.750000	0.000000
Multi-Family with 2 - 4 Units	Central AC	Ducted Heating	<1940	0.074300	0.000000	0.598117	0.327583	13.000000	53504.031250	0.007942
Multi-Family with 2 - 4 Units	Heat Pump	Ducted Heating	<1940	0.074300	0.000000	0.598117	0.327583	13.000000	53504.031250	0.000531
Multi-Family with 2 - 4 Units	None	Ducted Heating	<1940	0.000000	0.239120	0.000000	0.760880	55.000000	131227.750000	0.009315
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	<1940	0.000000	0.239120	0.000000	0.760880	55.000000	131227.750000	0.011468
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1577.701904	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heat Pump	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1577.701904	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	<1940	0.000000	0.358798	0.000000	0.641202	156.000000	255766.203125	0.000000
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	<1940	0.000000	0.358798	0.000000	0.641202	156.000000	255766.203125	0.000000
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1577.701904	0.000151
Multi-Family with 2 - 4 Units	Heat Pump	Non-Ducted Heating	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1577.701904	0.000000
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	<1940	0.000000	0.358798	0.000000	0.641202	156.000000	255766.203125	0.007437
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	<1940	0.000000	0.358798	0.000000	0.641202	156.000000	255766.203125	0.016638
Multi-Family with 2 - 4 Units	Central AC	None	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1625.511108	0.000000
Multi-Family with 2 - 4 Units	Heat Pump	None	<1940	0.000000	0.000000	0.000000	1.000000	2.000000	1625.511108	0.000000
Multi-Family with 2 - 4 Units	None	None	<1940	0.000000	0.000000	0.000000	1.000000	156.000000	263516.687500	0.000454
Multi-Family with 2 - 4 Units	Room AC	None	<1940	0.000000	0.000000	0.000000	1.000000	156.000000	263516.687500	0.000237
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1940s	0.034678	0.000000	0.120872	0.844450	12.000000	23620.152344	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1940s	0.034678	0.000000	0.120872	0.844450	12.000000	23620.152344	0.000981
Multi-Family with 5+ Units	None	Ducted Heat Pump	1940s	0.000000	0.834856	0.000000	0.165144	6.000000	11502.587891	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1940s	0.000000	0.834856	0.000000	0.165144	6.000000	11502.587891	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1940s	0.034678	0.000000	0.120872	0.844450	12.000000	23620.152344	0.011510
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1940s	0.034678	0.000000	0.120872	0.844450	12.000000	23620.152344	0.000000
Multi-Family with 5+ Units	None	Ducted Heating	1940s	0.000000	0.834856	0.000000	0.165144	6.000000	11502.587891	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heating	1940s	0.000000	0.834856	0.000000	0.165144	6.000000	11502.587891	0.005304
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1940s	0.212661	0.000000	0.213877	0.573462	4.000000	3312.817139	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1940s	0.212661	0.000000	0.213877	0.573462	4.000000	3312.817139	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1940s	0.000000	0.661266	0.000000	0.338734	53.000000	83452.429688	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1940s	0.000000	0.661266	0.000000	0.338734	53.000000	83452.429688	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1940s	0.212661	0.000000	0.213877	0.573462	4.000000	3312.817139	0.000138
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1940s	0.212661	0.000000	0.213877	0.573462	4.000000	3312.817139	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heating	1940s	0.000000	0.661266	0.000000	0.338734	53.000000	83452.429688	0.000961
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1940s	0.000000	0.661266	0.000000	0.338734	53.000000	83452.429688	0.005794
Multi-Family with 5+ Units	Central AC	None	1940s	0.270519	0.000000	0.000000	0.729481	4.000000	3413.205566	0.000037
Multi-Family with 5+ Units	Heat Pump	None	1940s	0.270519	0.000000	0.000000	0.729481	4.000000	3413.205566	0.000053
Multi-Family with 5+ Units	None	None	1940s	0.000000	0.000000	0.000000	1.000000	53.000000	85981.289062	0.000000
Multi-Family with 5+ Units	Room AC	None	1940s	0.000000	0.000000	0.000000	1.000000	53.000000	85981.289062	0.000243
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1950s	0.000000	0.031118	0.186684	0.782199	27.000000	62248.453125	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1950s	0.000000	0.031118	0.186684	0.782199	27.000000	62248.453125	0.000314
Multi-Family with 5+ Units	None	Ducted Heat Pump	1950s	0.000000	0.477515	0.000000	0.522485	15.000000	33863.472656	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1950s	0.000000	0.477515	0.000000	0.522485	15.000000	33863.472656	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1950s	0.000000	0.031118	0.186684	0.782199	27.000000	62248.453125	0.020692
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1950s	0.000000	0.031118	0.186684	0.782199	27.000000	62248.453125	0.000998
Multi-Family with 5+ Units	None	Ducted Heating	1950s	0.000000	0.477515	0.000000	0.522485	15.000000	33863.472656	0.005059
Multi-Family with 5+ Units	Room AC	Ducted Heating	1950s	0.000000	0.477515	0.000000	0.522485	15.000000	33863.472656	0.008095
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.682554	0.317446	4.000000	6266.033203	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1950s	0.000000	0.000000	0.682554	0.317446	4.000000	6266.033203	0.000112
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1950s	0.000000	0.495462	0.000000	0.504538	86.000000	139941.828125	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1950s	0.000000	0.495462	0.000000	0.504538	86.000000	139941.828125	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1950s	0.000000	0.000000	0.682554	0.317446	4.000000	6266.033203	0.000212
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1950s	0.000000	0.000000	0.682554	0.317446	4.000000	6266.033203	0.000342
Multi-Family with 5+ Units	None	Non-Ducted Heating	1950s	0.000000	0.495462	0.000000	0.504538	86.000000	139941.828125	0.003748
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1950s	0.000000	0.495462	0.000000	0.504538	86.000000	139941.828125	0.011866
Multi-Family with 5+ Units	Central AC	None	1950s	0.000000	0.000000	0.000000	1.000000	4.000000	6455.913086	0.000010
Multi-Family with 5+ Units	Heat Pump	None	1950s	0.000000	0.000000	0.000000	1.000000	4.000000	6455.913086	0.000000
Multi-Family with 5+ Units	None	None	1950s	0.000000	0.000000	0.000000	1.000000	86.000000	144182.500000	0.000043
Multi-Family with 5+ Units	Room AC	None	1950s	0.000000	0.000000	0.000000	1.000000	86.000000	144182.500000	0.000058
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1960s	0.076503	0.082450	0.167383	0.673664	81.000000	213228.906250	0.000000
Multi-Family with 5+ Units	Heat Pump	Ducted Heat Pump	1960s	0.076503	0.082450	0.167383	0.673664	81.000000	213228.906250	0.000252
Multi-Family with 5+ Units	None	Ducted Heat Pump	1960s	0.000000	0.634337	0.000000	0.365663	37.000000	94070.640625	0.000000
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1960s	0.000000	0.634337	0.000000	0.365663	37.000000	94070.640625	0.000000
Multi-Family with 5+ Units	Central AC	Ducted Heating	1960s	0.076503	0.082450	0.167383	0.673664	81.000000	213228.906250	0.017812
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	1960s	0.076503	0.082450	0.167383	0.673664	81.000000	213228.906250	0.001111
Multi-Family with 5+ Units	None	Ducted Heating	1960s	0.000000	0.634337	0.000000	0.365663	37.000000	94070.640625	0.004266
Multi-Family with 5+ Units	Room AC	Ducted Heating	1960s	0.000000	0.634337	0.000000	0.365663	37.000000	94070.640625	0.004041
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1960s	0.048272	0.000000	0.517397	0.434331	16.000000	28768.404297	0.000000
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	1960s	0.048272	0.000000	0.517397	0.434331	16.000000	28768.404297	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1960s	0.000000	0.444834	0.000000	0.555166	116.000000	187157.125000	0.000000
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1960s	0.000000	0.444834	0.000000	0.555166	116.000000	187157.125000	0.000000
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1960s	0.048272	0.000000	0.517397	0.434331	16.000000	28768.404297	0.001976
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	1960s	0.048272	0.000000	0.517397	0.434331	16.000000	28768.404297	0.000000
Multi-Family with 5+ Units	None	Non-Ducted Heating	1960s	0.000000	0.444834	0.000000	0.555166	116.000000	187157.125000	0.004377
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1960s	0.000000	0.444834	0.000000	0.555166	116.000000	187157.125000	0.008313
Multi-Family with 5+ Units	Central AC	None	1960s	0.100025	0.000000	0.000000	0.899975	16.000000	29640.173828	0.000054
